Date,CCOLA.IS,CELHA.IS,CEMAS.IS,CEMTS.IS,CEMZY.IS,CEOEM.IS,CGCAM.IS,CIMSA.IS,CITAS.IS,CLEBI.IS,CMBTN.IS,CMENT.IS,CONSE.IS,COSMO.IS,CRDFA.IS,CRFSA.IS,CUSAN.IS,CVKMD.IS,CWENE.IS,DAGI.IS,DAPGM.IS,DARDL.IS,DCTTR.IS,DENGE.IS,DERHL.IS,DERIM.IS,DESA.IS,DESPC.IS,DEVA.IS,DGATE.IS,DGGYO.IS,DGNMO.IS,DIRIT.IS,DITAS.IS,DMRGD.IS,DMSAS.IS,DNISI.IS,DOAS.IS,DOCO.IS,DOFER.IS,DOFRB.IS,DOGUB.IS,DOHOL.IS,DOKTA.IS,DSTKF.IS,DUNYH.IS,DURDO.IS,DURKN.IS,DYOBY.IS,DZGYO.IS,EBEBK.IS,ECILC.IS,ECOGR.IS,ECZYT.IS,EDATA.IS,EDIP.IS,EFOR.IS,EGEEN.IS,EGEGY.IS,EGEPO.IS,EGGUB.IS,EGPRO.IS,EGSER.IS,EKDMR.IS,EKGYO.IS,EKIM.IS,EKIZ.IS,EKOS.IS,EKSUN.IS,ELITE.IS,EMKEL.IS,EMNIS.IS,EMPAE.IS,ENDAE.IS,ENERY.IS,ENJSA.IS,ENKAI.IS,ENPRA.IS,ENSRI.IS,ENTRA.IS,EPLAS.IS,ERBOS.IS,ERCB.IS,EREGL.IS,ERSU.IS,ESCAR.IS,ESCOM.IS,ESEN.IS,ETILR.IS,ETYAT.IS,EUHOL.IS,EUKYO.IS,EUPWR.IS,EUREN.IS,EUYO.IS,EYGYO.IS,FADE.IS,FENER.IS,FLAP.IS,FMIZP.IS,FONET.IS,FORMT.IS,FORTE.IS,FRIGO.IS,FRMPL.IS,FROTO.IS,FZLGY.IS,GARAN.IS,GARFA.IS,GATEG.IS,GEDIK.IS,GEDZA.IS,GENIL.IS,GENKM.IS,GENTS.IS,GEREL.IS,GESAN.IS,GIPTA.IS,GLBMD.IS,GLCVY.IS,GLRMK.IS,GLRYH.IS,GLYHO.IS,GMTAS.IS,GOKNR.IS,GOLDA.IS,GOLTS.IS,GOODY.IS,GOZDE.IS,GRNYO.IS,GRSEL.IS,GRTHO.IS,GSDDE.IS,GSDHO.IS,GSRAY.IS,GUBRF.IS,GUNDG.IS,GWIND.IS,GZNMI.IS,HALKB.IS,HATEK.IS,HATSN.IS,HDFGS.IS,HEDEF.IS,HEKTS.IS,HKTM.IS,HLGYO.IS,HOROZ.IS,HRKET.IS,HTTBT.IS,HUBVC.IS,HUNER.IS,HURGZ.IS,ICBCT.IS,ICUGS.IS,IDGYO.IS,IEYHO.IS,IHAAS.IS,IHEVA.IS,IHGZT.IS,IHLAS.IS,IHLGM.IS,IHYAY.IS,IMASM.IS,INDES.IS,INFO.IS,INGRM.IS,INTEK.IS,INTEM.IS,INTET.IS,INVEO.IS,INVES.IS,ISBIR.IS,ISBTR.IS,ISCTR.IS,ISDMR.IS,ISFIN.IS,ISGSY.IS,ISGYO.IS,ISKPL.IS,ISMDL.IS,ISMEN.IS,ISSEN.IS,ISVEA.IS,ISYAT.IS,IZENR.IS,IZFAS.IS,IZINV.IS,IZMDC.IS,JANTS.IS,KAPLM.IS,KARCL.IS,KAREL.IS,KARSN.IS,KARTN.IS,KATMR.IS,KAYSE.IS,KBORU.IS,KCAER.IS,KCHOL.IS,KENT.IS,KERVN.IS,KFEIN.IS,KGYO.IS,KIMMR.IS,KLGYO.IS,KLKIM.IS,KLMSN.IS,KLNMA.IS,KLRHO.IS,KLSER.IS,KLSYN.IS,KLYPV.IS,KMPUR.IS,KNFRT.IS,KOCMT.IS,KONKA.IS,KONTR.IS,KONYA.IS,KOPOL.IS,KORDS.IS,KOTON.IS,KPEKS.IS,KRDMA.IS,KRDMB.IS,KRDMD.IS,KRGYO.IS,KRONT.IS,KRPLS.IS,KRSTL.IS,KRTEK.IS,KRVGD.IS,KSTUR.IS,KTLEV.IS,KTSKR.IS,KUTPO.IS,KUVVA.IS,KUYAS.IS,KZBGY.IS,KZGYO.IS,LIDER.IS,LIDFA.IS,LILAK.IS,LINK.IS,LKMNH.IS,LMKDC.IS,LOGO.IS,LRSHO.IS,LUKSK.IS,LXGYO.IS,LYDHO.IS,LYDYE.IS,MAALT.IS,MACKO.IS,MAGEN.IS,MAKIM.IS,MAKTK.IS,MANAS.IS,MARBL.IS,MARMR.IS,MARTI.IS,MASFN.IS,MAVI.IS,MCARD.IS,MEDTR.IS,MEGAP.IS,MEGMT.IS,MEKAG.IS,MEPET.IS,MERCN.IS,MERIT.IS,MERKO.IS,METEN.IS,METRO.IS,MEYSU.IS,MGROS.IS,MHRGY.IS,MIATK.IS,MMCAS.IS,MNDRS.IS,MNDTR.IS,MOBTL.IS,MOGAN.IS,MOPAS.IS,MPARK.IS,MRGYO.IS,MRSHL.IS,MSGYO.IS,MTRKS.IS,MTRYO.IS,MZHLD.IS,NATEN.IS,NETAS.IS,NETCD.IS,NETGL.IS,NIBAS.IS,NTGAZ.IS,NTHOL.IS,NUGYO.IS,NUHCM.IS,OBAMS.IS,OBASE.IS,ODAS.IS,ODINE.IS,OFSYM.IS,ONCSM.IS,ONRYT.IS,ORCAY.IS,ORGE.IS,ORMA.IS,ORZAX.IS,OSMEN.IS,OSTIM.IS,OTKAR.IS,OTTO.IS,OYAKC.IS,OYAYO.IS,OYLUM.IS,OYYAT.IS,OZATD.IS,OZGYO.IS,OZKGY.IS,OZRDN.IS,OZSUB.IS,OZYSR.IS,PAGYO.IS,PAHOL.IS,PAMEL.IS,PAPIL.IS,PARSN.IS,PASEU.IS,PATEK.IS,PCILT.IS,PEKGY.IS,PENGD.IS,PENTA.IS,PETKM.IS,PETUN.IS,PGSUS.IS,PINSU.IS,PKART.IS,PKENT.IS,PLTUR.IS,PNLSN.IS,PNSUT.IS,POLHO.IS,POLTK.IS,PRDGS.IS,PRKAB.IS,PRKME.IS,PRZMA.IS,PSDTC.IS,PSGYO.IS,QNBFK.IS,QNBTR.IS,QUAGR.IS,QUICK.IS,RALYH.IS,RAYSG.IS,REEDR.IS,RGYAS.IS,RNPOL.IS,RODRG.IS,RTALB.IS,RUBNS.IS,RUZYE.IS,RYGYO.IS,RYSAS.IS,SAFKR.IS,SAHOL.IS,SAMAT.IS,SANEL.IS,SANFM.IS,SANKO.IS,SARAE.IS,SARKY.IS,SASA.IS,SAYAS.IS,SDTTR.IS,SEGMN.IS,SEGYO.IS,SEKFK.IS,SEKUR.IS,SELEC.IS,SELVA.IS,SERNT.IS,SEYKM.IS,SILVR.IS,SISE.IS,SKBNK.IS,SKTAS.IS,SKYLP.IS,SKYMD.IS,SMART.IS,SMRTG.IS,SMRVA.IS,SNGYO.IS,SNICA.IS,SNPAM.IS,SODSN.IS,SOHOE.IS,SOKE.IS,SOKM.IS,SONME.IS,SRVGY.IS,SSAAT.IS,SUMAS.IS,SUNTK.IS,SURGY.IS,SUWEN.IS,SVGYO.IS,TABGD.IS,TARKM.IS,TATEN.IS,TATGD.IS,TAVHL.IS,TBORG.IS,TCELL.IS,TCKRC.IS,TDGYO.IS,TEHOL.IS,TEKTU.IS,TERA.IS,TEZOL.IS,TGSAS.IS,THYAO.IS,TKFEN.IS,TKNKA.IS,TKNSA.IS,TLMAN.IS,TMPOL.IS,TMSN.IS,TNZTP.IS,TOASO.IS,TRALT.IS,TRCAS.IS,TRENJ.IS,TRGYO.IS,TRHOL.IS,TRILC.IS,TRMET.IS,TSGYO.IS,TSKB.IS,TSPOR.IS,TTKOM.IS,TTRAK.IS,TUCLK.IS,TUKAS.IS,TUPRS.IS,TUREX.IS,TURGG.IS,TURSG.IS,UCAYM.IS,UFUK.IS,ULAS.IS,ULKER.IS,ULUFA.IS,ULUSE.IS,ULUUN.IS,UNLU.IS,USAK.IS,USHOL.IS,VAKBN.IS,VAKFA.IS,VAKFN.IS,VAKKO.IS,VANGD.IS,VBTYZ.IS,VERTU.IS,VERUS.IS,VESBE.IS,VESTL.IS,VEYAS.IS,VKFYO.IS,VKGYO.IS,VKING.IS,VRGYO.IS,VSNMD.IS,XU100.IS,YAPRK.IS,YATAS.IS,YAYLA.IS,YBTAS.IS,YEOTK.IS,YESIL.IS,YGGYO.IS,YIGIT.IS,YKBNK.IS,YKSLN.IS,YONGA.IS,YUNSA.IS,YYAPI.IS,YYLGD.IS,ZEDUR.IS,ZERGY.IS,ZGYO.IS,ZOREN.IS,ZPMDK.IS,ZPMDL.IS,ZRGYO.IS,A1CAP.IS,A1YEN.IS,AAGYO.IS,ACSEL.IS,ADEL.IS,ADESE.IS,ADGYO.IS,AEFES.IS,AFYON.IS,AGESA.IS,AGHOL.IS,AGROT.IS,AGYO.IS,AHGAZ.IS,AHSGY.IS,AKBNK.IS,AKCNS.IS,AKENR.IS,AKFGY.IS,AKFIS.IS,AKFYE.IS,AKGRT.IS,AKHAN.IS,AKMGY.IS,AKSA.IS,AKSEN.IS,AKSGY.IS,AKSUE.IS,AKYHO.IS,ALARK.IS,ALBRK.IS,ALBTN.IS,ALCAR.IS,ALCTL.IS,ALFAS.IS,ALGYO.IS,ALKA.IS,ALKIM.IS,ALKLC.IS,ALTNY.IS,ALVES.IS,ANELE.IS,ANGEN.IS,ANHYT.IS,ANSGR.IS,ARASE.IS,ARCLK.IS,ARDYZ.IS,ARENA.IS,ARFYE.IS,ARMGD.IS,ARSAN.IS,ARTMS.IS,ARZUM.IS,ASELS.IS,ASGYO.IS,ASTOR.IS,ASUZU.IS,ATAGY.IS,ATAKP.IS,ATATP.IS,ATATR.IS,ATEKS.IS,ATLAS.IS,ATSYH.IS,AVGYO.IS,AVHOL.IS,AVOD.IS,AVPGY.IS,AVTUR.IS,AYCES.IS,AYDEM.IS,AYEN.IS,AYES.IS,AYGAZ.IS,AZTEK.IS,BAGFS.IS,BAHKM.IS,BAKAB.IS,BALAT.IS,BALSU.IS,BANVT.IS,BARMA.IS,BASCM.IS,BASGZ.IS,BAYRK.IS,BEGYO.IS,BERA.IS,BESLR.IS,BESTE.IS,BETAE.IS,BEYAZ.IS,BFREN.IS,BIENY.IS,BIGCH.IS,BIGEN.IS,BIGTK.IS,BIMAS.IS,BINBN.IS,BINHO.IS,BIOEN.IS,BIZIM.IS,BJKAS.IS,BKRGY.IS,BLCYT.IS,BLUME.IS,BMSCH.IS,BMSTL.IS,BNTAS.IS,BOBET.IS,BORLS.IS,BORSK.IS,BOSSA.IS,BRISA.IS,BRKO.IS,BRKSN.IS,BRKVY.IS,BRLSM.IS,BRMEN.IS,BRSAN.IS,BRYAT.IS,BSOKE.IS,BTCIM.IS,BUCIM.IS,BULGS.IS,BURCE.IS,BURVA.IS,BVSAN.IS,BYDNR.IS,CANTE.IS,CASA.IS,CATES.IS
2025-09-30,45.250370025634766,9.520000457763672,6.909999847412109,10.535508155822754,5.313391208648682,38.0,38.29999923706055,46.38404083251953,,1515.0,2329.0,376.0,3.2899999618530273,190.0,9.233332633972168,84.0999984741211,30.399999618530273,15.789999961853027,22.109079360961914,7.820000171661377,14.329999923706055,2.630000114440918,11.213333129882812,2.8299999237060547,3.7255280017852783,41.0,14.13466739654541,67.25,66.44999694824219,75.0999984741211,32.560001373291016,6.519999980926514,29.0,28.81999969482422,3.3125,8.5600004196167,5.093050003051758,150.39747619628906,10817.5068359375,58.64762496948242,131.6999969482422,21.360000610351562,17.1299991607666,25.360000610351562,667.0,74.5999984741211,3.5999999046325684,15.424821853637695,14.949999809265137,7.260000228881836,56.3853874206543,81.89274597167969,,284.4786376953125,4.710000038146973,33.900001525878906,22.016666412353516,8110.0,26.34037971496582,8.239999771118164,118.5,27.642179489135742,3.4700000286102295,,19.316518783569336,,87.80000305175781,6.0,6.429999828338623,33.82612228393555,101.5,200.0,,15.920000076293945,9.5220947265625,76.30670928955078,67.28872680664062,,20.333040237426758,4.707773208618164,6.599999904632568,189.1999969482422,78.5,29.0056095123291,19.100000381469727,20.0,3.0199999809265137,13.899999618530273,4.519999980926514,7.966666221618652,10.5,5.616665840148926,28.100000381469727,8.199999809265137,4.633333206176758,4.366206645965576,15.800000190734863,11.34000015258789,10.399999618530273,308.7677001953125,2.4553840160369873,3.8399999141693115,68.1500015258789,1.8031189441680908,,89.86349487304688,14.630000114440918,134.36997985839844,28.059999465942383,230.0,6.263063907623291,31.260000228881836,12.297182083129883,,8.829999923706055,20.399999618530273,45.20000076293945,135.4573211669922,13.130000114440918,58.9294548034668,175.1999969482422,4.28000020980835,8.260000228881836,17.446453094482422,21.75973892211914,,317.3554382324219,3.156512975692749,21.34000015258789,14.949999809265137,366.32220458984375,489.2269592285156,9.989999771118164,4.639999866485596,1.409999966621399,285.25,95.37236785888672,23.655380249023438,281.5,26.34000015258789,16.200000762939453,47.81999969482422,2.5399999618530273,34.3104248046875,3.7100000381469727,13.350000381469727,3.334937334060669,62.20000076293945,5.8428568840026855,48.400001525878906,2.799999952316284,3.680000066757202,7.679999828338623,16.899999618530273,3.069999933242798,3.6700000762939453,29.600000381469727,33.459999084472656,3.1500000953674316,1.850000023841858,3.5899999141693115,2.9200000762939453,2.630000114440918,4.269999980926514,8.092303276062012,1.7699999809265137,449.0,351.25,249.10000610351562,,10.369999885559082,327.75,124.96232604980469,579997.0625,13.570331573486328,35.7730598449707,16.389999389648438,13.701367378234863,18.89124870300293,7.189558506011963,,40.234256744384766,8.713589668273926,,9.260000228881836,9.229999542236328,33.980831146240234,65.5,6.820000171661377,22.100000381469727,526.5,,9.109999656677246,10.510000228881836,86.6500015258789,2.9700000286102295,4.398379802703857,14.630000114440918,13.85148811340332,166.6682891845703,828.0,2.619999885559082,9.3100004196167,3.859999895095825,14.519771575927734,6.150000095367432,33.334232330322266,42.18000030517578,11.899999618530273,111.0,30.68000030517578,6.360112190246582,63.75,18.59000015258789,21.940000534057617,2.9600000381469727,17.133333206176758,36.36000061035156,5010.0,6.610000133514404,3.3185930252075195,18.209999084472656,,31.940000534057617,27.079999923706055,28.399999618530273,3.2060747146606445,17.399999618530273,8.539999961853027,10.010000228881836,33.13999938964844,2.5087168216705322,3663.189208984375,3.9182093143463135,70.17745971679688,124.5,131.5,52.400001525878906,4.638000011444092,23.079999923706055,63.197288513183594,1.2192749977111816,27.991384506225586,8.347559928894043,17.450000762939453,25.50164222717285,166.93914794921875,6.269999980926514,119.0,,125.9000015258789,12585.0,1147.0,33.82850646972656,22.520000457763672,17.899999618530273,18.690000534057617,7.230000019073486,14.050000190734863,4.190000057220459,3.75,,35.95476531982422,,31.675676345825195,4.46999979019165,3.483333110809326,4.940000057220459,15.279999732971191,37.861331939697266,17.790000915527344,15.039999961853027,,3.9100000858306885,,438.8056945800781,2.7449328899383545,44.459999084472656,71.5,16.440000534057617,7.090000152587891,6.889999866485596,9.859999656677246,38.91094207763672,332.0,3.3299999237060547,1942.0,5.4887166023254395,24.735370635986328,10.982956886291504,7.03000020980835,9.15999984741211,76.0999984741211,,,3.9566659927368164,8.502184867858887,42.79999923706055,10.34000015258789,208.76809692382812,7.82958984375,35.880001068115234,5.46999979019165,147.89999389648438,64.2394027709961,111.5999984741211,19.850000381469727,8.84000015258789,14.119999885559082,194.0,,8.535956382751465,2.5777769088745117,512.5,430.0,20.20844078063965,38.900001525878906,11.229999542236328,42.443267822265625,226.39999389648438,1.949688196182251,12.966286659240723,9.600000381469727,17.91278839111328,7.712194919586182,83.40602111816406,,92.80000305175781,16.719999313354492,97.8499984741211,114.0,30.739999771118164,25.330039978027344,8.949999809265137,9.329999923706055,16.010000228881836,18.09000015258789,12.656498908996582,216.5,11.529999732971191,82.0999984741211,225.0,23.005895614624023,41.53335189819336,12.899999618530273,23.139999389648438,8850.0,6.489999771118164,33.880001068115234,20.520000457763672,16.1299991607666,150.68617248535156,3.2263057231903076,53.45000076293945,249.4227294921875,10.029999732971191,,159.5,240.6999969482422,10.569999694824219,146.20799255371094,1.8880000114440918,24.100000381469727,3.7200000286102295,21.520000457763672,12.079999923706055,19.950000762939453,14.550000190734863,19.950000762939453,85.42755126953125,6.940000057220459,31.799999237060547,7.688789367675781,23.780000686645508,,14.842247009277344,3.75,52.650001525878906,18.764001846313477,22.799999237060547,4.510000228881836,8.539999961853027,3.1455869674682617,79.55651092529297,3.7899999618530273,10.729999542236328,7.179999828338623,3.0,36.841182708740234,6.716170787811279,4.840000152587891,131.0,14.800000190734863,24.899999618530273,9.326665878295898,58.436153411865234,4.579999923706055,4.96999979019165,22.31999969482422,13.75,,12.25,36.400001525878906,130.5,3.145489454269409,,306.0,46.67836380004883,45.2599983215332,10.944841384887695,,230.7847442626953,462.0,19.037500381469727,13.199999809265137,236.86927795410156,160.3790283203125,96.04656219482422,50.54999923706055,20.200000762939453,41.0,22.399999618530273,149.39999389648438,14.48951530456543,183.32760620117188,315.0,81.11717987060547,,25.219999313354492,100.0,185.5,113.4000015258789,22.959999084472656,242.5376739501953,25.219999313354492,34.193382263183594,72.0999984741211,71.01249694824219,215.0,3.5388009548187256,90.0,7.809999942779541,12.746088981628418,1.2300000190734863,50.79999923706055,570.5,9.789999961853027,2.7300000190734863,179.15328979492188,8.84000015258789,30.5,4.528461456298828,,1040.0,28.739999771118164,99.379638671875,1.7023346424102783,193.5,7.639999866485596,15.579999923706055,3.359999895095825,45.619998931884766,25.600000381469727,,1.5666660070419312,54.4669303894043,48.34000015258789,19.239999771118164,40.70000076293945,331.25,11.239999771118164,36.400001525878906,,23.260000228881836,1.8451670408248901,29.079999923706055,3.259999990463257,106.76058959960938,11012.099609375,13.687911033630371,35.099998474121094,40.599998474121094,27.540000915527344,15.654216766357422,2.4700000286102295,130.0225067138672,26.700000762939453,33.939998626708984,6.0,67.1500015258789,6.919152736663818,1.9500000476837158,10.390000343322754,8.6899995803833,,,3.559999942779541,,,22.92095947265625,10.239999771118164,2.797666072845459,,112.30000305175781,31.5,3.6700000762939453,49.5,13.715592384338379,11.908369064331055,178.20509338378906,25.860000610351562,3.8949999809265137,7.650000095367432,28.850021362304688,11.28050422668457,60.75284957885742,136.46266174316406,10.65999984741211,2.6471455097198486,3.8366661071777344,2.7683329582214355,6.099999904632568,,225.65472412109375,10.50330924987793,37.279998779296875,7.4557647705078125,18.100000381469727,3.4200000762939453,82.30000305175781,8.031026840209961,,984.5,117.0,45.86000061035156,2.9328460693359375,13.699999809265137,21.15999984741211,88.98824310302734,17.058822631835938,3.0339999198913574,17.959999084472656,12.170000076293945,84.31217193603516,20.339570999145508,53.11970901489258,126.5,25.828407287597656,30.239999771118164,,33.939998626708984,2.869999885559082,36.08000183105469,2.8499999046325684,214.72640991210938,12.763071060180664,97.5999984741211,55.520721435546875,14.460000038146973,51.16162109375,165.92849731445312,,81.0,6.76573371887207,71.05000305175781,12.960000038146973,45.380001068115234,5.78000020980835,56.430564880371094,15.149999618530273,455.25,18.5,27.504789352416992,13.973340034484863,173.75364685058594,5.255000114440918,32.720001220703125,49.29999923706055,38.779998779296875,68.94999694824219,23.369800567626953,183.10000610351562,20.100000381469727,15.699999809265137,36.85039138793945,7.218510150909424,5.6823577880859375,16.799999237060547,13.619999885559082,,,33.24538040161133,183.5,41.18000030517578,12.530526161193848,11.979999542236328,334.25,265.1194763183594,139.60000610351562,10.65999984741211,27.1200008392334,26.65999984741211,2.0899999141693115,,2.4860000610351562,65.44999694824219,14.75,35.0,6.840000152587891,19.331884384155273,24.479999542236328,5.43769645690918,6.949999809265137,79.5,9.800000190734863,9.75197696685791,79.59479522705078,14.600000381469727,11.850000381469727,426.0,2091.559326171875,15.069999694824219,4.320000171661377,6.599999904632568,32.82206344604492,18.639999389648438,122.69999694824219,116.10697174072266,23.260000228881836,2.0899999141693115,94.80000305175781,32.97999954223633
