Ticker,mean,std,Return,Risk,sharpe,Name
MONET.PR,0.032992153599949905,0.03895238281760552,47.63,0.135,0.8469867878028315,"MONETA Money Bank, a.s."
ERBAG.PR,0.04024602741776492,0.0656876654299716,60.56,0.228,0.6126877421252009,Erste Group Bank AG
DBK.PR,0.03698443969003179,0.0668022380880747,54.62,0.231,0.5536407274449405,Deutsche Bank Aktiengesellschaft
SABFG.PR,0.007652775127944177,0.014974900556975552,9.58,0.052,0.5110401300380849,SAB Finance a.s.
PKO.PR,0.040195168778781196,0.08116639994719901,60.46,0.281,0.4952193124855761,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna
KOFOL.PR,0.022792342414990802,0.04694264245710689,31.05,0.163,0.4855359907746342,Kofola CeskoSlovensko a.s.
KOMB.PR,0.022422039893756362,0.04715440350595058,30.49,0.163,0.47550256660391954,"Komercní banka, a.s."
VIG.PR,0.03154544263818792,0.07345957539625912,45.16,0.254,0.4294258776752247,Vienna Insurance Group AG
UQA.PR,0.025694035726799333,0.06145715209107642,35.59,0.213,0.41808048132009207,UNIQA Insurance Group AG
DSPW.PR,0.02942432120359419,0.08670008127119566,41.62,0.3,0.3393805492702557,Doosan Skoda Power a.s.
TABAK.PR,0.009494051667107714,0.03229774502932235,12.01,0.112,0.29395401005513827,Philip Morris CR a.s.
CEZ.PR,0.014858348198536375,0.05150921446454855,19.36,0.178,0.2884600037681161,"CEZ, a. s."
EFORU.PR,0.034424712632732966,0.12001150787546215,50.1,0.416,0.28684509712565265,E4U a.s.
VOLVB.PR,0.016767482090939985,0.06237653699273404,22.08,0.216,0.2688107243416407,AB Volvo (publ)
EOAN.PR,0.014357308282143204,0.05427149262590688,18.66,0.188,0.2645460367399153,E.ON SE
VOE.PR,0.018046381059174266,0.07441328598146253,23.94,0.258,0.24251557797985016,Voestalpine AG
DTE.PR,0.013313832039918734,0.07785565093318676,17.2,0.27,0.17100662418639645,Deutsche Telekom AG
GEN.PR,0.014574361459085876,0.0877988066361482,18.96,0.304,0.16599726143755322,Gen Digital Inc.
CTPNV.PR,0.0049604983640371405,0.06597330573391234,6.12,0.229,0.07518947715071506,CTP N.V.
WPS.PR,0.006674388332617488,0.09396400662802397,8.31,0.326,0.07103132967753749,W.A.G payment solutions plc
TOMA.PR,0.002147346727143546,0.03360368003532551,2.61,0.116,0.06390212991214565,"TOMA, a.s."
PVT.PR,0.008782504726753165,0.22115253614081096,11.06,0.766,0.03971243052424784,"RMS Mezzanine, a.s."
FTSHP.PR,0.0016608800594874768,0.07315346391785754,2.01,0.253,0.02270405214649088,Footshop a.s.
PRAB.PR,-0.00023354336716266093,0.05806690747780935,-0.28,0.201,-0.004021970125616059,Prabos plus a.s.
FILL.PR,-0.0012723243483586215,0.23595060959982606,-1.52,0.817,-0.005392333380771903,Fillamentum Manufacturing Czech s.r.o.
WIE.PR,-0.002401148620111574,0.0802520451495392,-2.84,0.278,-0.02992009257380728,Wienerberger AG
MMCTE.PR,-0.004586969016255826,0.0807613957244933,-5.37,0.28,-0.056796554530875835,mmcité a.s.
KARIN.PR,-0.003950398757818073,0.060130941369965024,-4.64,0.208,-0.06569660590398255,KARO Leather a.s.
GEV.PR,-0.005232428152055971,0.05676362778172559,-6.1,0.197,-0.0921792414709,"GEVORKYAN, a.s."
VOW.PR,-0.0071869657331168095,0.0748708704548184,-8.29,0.259,-0.09599148092519985,Volkswagen AG
KLIKY.PR,-0.015179566509460021,0.059215097925306395,-16.77,0.205,-0.2563462198206181,"M&T 1997, a.s."
TMR.PR,-0.013813745625009382,0.05309882938791135,-15.37,0.184,-0.26015160379701824,"Tatry mountain resorts, a.s."
PEN.PR,-0.04648682526922173,0.13930208974378339,-43.52,0.483,-0.33371233234709097,Photon Energy N.V.
FIXED.PR,-0.03303213382668158,0.06854655348956884,-33.17,0.237,-0.48189343074277674,FIXED.zone a.s.
M2C.PR,-0.0410860166534558,0.05248517025936277,-39.56,0.182,-0.7828119152595586,Mark2 Corporation Investment SE
