Ticker,mean,std,Return,Risk,sharpe,beta,Volatility,Follows Market Direction ?,Name
RNVL.NE,0.023641157329050595,0.007811349063219254,32.36,0.027,3.0265140038828937,,,,RBC Enhanced North American Value Fund
RCDL.NE,0.023645154780441442,0.00813102157359463,32.37,0.028,2.908017715415825,,,,RBC Enhanced Quant Canadian Dividend Leaders Fund
PURE.CN,0.2152541703576273,0.10252746630813589,937.54,0.355,2.0994781019039594,-6.750951508021077,6.751,No,Purecore Metals Inc.
BN-PFL.TO,0.03021964879131241,0.023031237948757093,42.94,0.08,1.312115695150605,0.13756949305294,0.138,Yes,Brookfield Corporation
EIT-PB.TO,0.005552282584960018,0.004754036757242764,6.87,0.016,1.1679090567613153,0.026439397025258715,0.026,Yes,Canoe EIT Income Fund
EVNT.V,0.4445652234982456,0.41657816779215967,8157.45,1.443,1.0671832032254973,,,,Eventer Technologies Ltd
EIT-PA.TO,0.00508290531089048,0.005170414724118069,6.27,0.018,0.9830749721450021,0.012002565519637758,0.012,Yes,Canoe EIT Income Fund
BDAY.NE,0.14568147054387365,0.14888871045139004,411.41,0.516,0.9784588106257828,,,,Hamilton Enhanced Bitcoin DayMAX ETF
BN-PFM.TO,0.009263068807530115,0.009483111275301284,11.7,0.033,0.9767963845004889,-0.1053340496110731,0.105,No,Brookfield Corporation
RS-PA.TO,0.0070418762098080675,0.007359680627552902,8.79,0.025,0.9568181781482406,0.018300750178792905,0.018,Yes,Real Estate Split Corp.
NA-PK.TO,0.009073313492147357,0.00998998079768564,11.45,0.035,0.9082413345828807,-0.012875846266509764,0.013,No,National Bank of Canada
CCMM.V,0.32152776799831595,0.3767167218202942,2737.37,1.305,0.8535001219077684,2.785110377707209,2.785,Yes,Coyote Copper Mines Inc.
FFN-PA.TO,0.009760444726098133,0.011842273349619636,12.36,0.041,0.8242036337061609,0.1419315305431082,0.142,Yes,North American Financial 15 Split Corp
SERV.V,0.06506839446793891,0.08233375817657426,113.07,0.285,0.7903003082695705,-0.8418131249998999,0.842,No,Elevate Service Group Inc.
UVC.V,0.25548115101879404,0.3271690769937052,1433.64,1.133,0.7808841635229162,13.553540508052615,13.554,Yes,Illumisoft Lighting Corp.
POW-PI.TO,0.004976841969662597,0.0065886502496494935,6.14,0.023,0.7553659370411046,-0.13591802815105733,0.136,No,Power Corporation of Canada
NA-PI.TO,0.007012514662172473,0.009445177911326054,8.75,0.033,0.7424438933822002,0.09242397488462131,0.092,Yes,National Bank of Canada
ENB-PFC.TO,0.020971203134442423,0.02835637648923127,28.28,0.098,0.7395586365700333,0.3366460761898349,0.337,Yes,Enbridge Inc.
PIC-PA.TO,0.01225238677762815,0.016618026658784226,15.74,0.058,0.7372949285257997,0.33049492181520107,0.33,Yes,Premium Income Corp
TRP-PD.TO,0.01984813653155207,0.027623038791237578,26.6,0.096,0.7185355920308153,0.4115484465143892,0.412,Yes,TC Energy Corp
KIRO.V,0.19361585124431951,0.2696193913774657,736.32,0.934,0.7181080346452469,8.103461757520792,8.103,Yes,Kairos Gold Inc.
PVS-PV.TO,0.008029398344559985,0.011183896746483839,10.07,0.039,0.717942817836224,0.15664770572859732,0.157,Yes,Partners Value Split Corp.
MAU.TO,0.11968397235982835,0.167833635759627,288.28,0.581,0.7131107648245248,2.285516620325886,2.286,Yes,Montage Gold Corp.
RY-PS.TO,0.012442038784165183,0.017598618956072305,16.0,0.061,0.7069894981658278,0.17528859526453094,0.175,Yes,Royal Bank of Canada
ENB-PFA.TO,0.02015587580067795,0.028602424936906807,27.06,0.099,0.7046911527655143,0.19161172129156143,0.192,Yes,Enbridge Inc.
