Ticker,mean,std,Return,Risk,sharpe,Name
7562.TWO,0.11286720904519641,0.03560968483347567,260.84,0.123,3.1695649532706085,"Lex Computech Co.,Ltd"
2887G.TW,0.02036214045426375,0.012001447798738808,27.37,0.042,1.696640338376803,"TS Financial Holding Co., Ltd."
7924.TWO,0.1541511566989274,0.09789959383720441,458.67,0.339,1.5745842312202314,TLC BioSciences Corp.
2887H.TW,0.016544820686796982,0.013534305900172587,21.76,0.047,1.2224358462731366,"TS Financial Holding Co., Ltd."
6907.TWO,0.2644863330886407,0.3379662115315223,1570.97,1.171,0.7825821755674884,Artery Technology Corporation
8112A.TW,0.006667807740255459,0.0090800383008787,8.3,0.031,0.7343369619498408,"Supreme Electronics Co., Ltd."
7828.TWO,0.16719017411381776,0.26153520560780147,539.29,0.906,0.639264506379827,"Innostar Service, Inc."
7843.TWO,0.1223105964516024,0.19512477151796853,299.35,0.676,0.6268327465553964,EmBestor Technology Inc.
2330.TW,0.04875427429672551,0.07822420773603324,77.05,0.271,0.6232632545317212,Taiwan Semiconductor Manufacturing Company Limited
2891B.TW,0.005279201026443941,0.008541824074227768,6.52,0.03,0.6180414137036897,"CTBC Financial Holding Co., Ltd."
7861.TWO,0.17393945729647456,0.28553384396837883,585.09,0.989,0.6091728212636583,Bellwether Electronic Corp.
1522A.TW,0.007236529024091579,0.011880239566776165,9.04,0.041,0.6091231564327193,"TYC Brother Industrial Co., Ltd."
2836A.TW,0.006899443979329138,0.011366329647852547,8.6,0.039,0.6070072040038587,"Bank of Kaohsiung Co., Ltd."
2881B.TW,0.0038003590192111896,0.0063829094608749935,4.66,0.022,0.595396040396008,"Fubon Financial Holding Co., Ltd."
2881A.TW,0.0040332282182128695,0.006852270564121116,4.95,0.024,0.5885973387173421,"Fubon Financial Holding Co., Ltd."
9941A.TW,0.004265610656960934,0.007312990741876873,5.24,0.025,0.58329222715058,Taiwan Acceptance Corporation
5871A.TW,0.004335289811321017,0.007455297039572862,5.33,0.026,0.5815046386896745,Chailease Holding Company Limited
2883B.TW,0.010241870826766504,0.01786491876503134,13.01,0.062,0.5732951244544064,"KGI Financial Holding Co., Ltd."
2882A.TW,0.003681982012534802,0.00644237710594434,4.51,0.022,0.5715253782858288,"Cathay Financial Holding Co., Ltd."
2838.TW,0.019928718298409576,0.03628328076460028,26.72,0.126,0.5492534820019086,Union Bank of Taiwan
2838A.TW,0.004394224934345943,0.008002188174223004,5.4,0.028,0.549127918348735,Union Bank of Taiwan
2937.TWO,0.02068445139615375,0.03868408762295909,27.85,0.134,0.5347018029159225,"Gseven Co., Ltd."
6739.TWO,0.1139697999906284,0.22221769524250404,265.16,0.77,0.5128745479348719,Grade Upon Technology Corp
6990.TWO,0.561101875750198,1.1366479970338264,20849.56,3.937,0.4936461219431505,"Plum-Monix Industry Co., Ltd."
2832.TW,0.02497445123571317,0.05274894469513713,34.45,0.183,0.4734587844373603,"Taiwan Fire & Marine Insurance Co., Ltd."
7875.TWO,0.11720537412630685,0.2489150994989655,278.09,0.862,0.4708648626066735,Altos Computing Inc.
6944.TW,0.06974941368033137,0.14872348090971924,124.59,0.515,0.46898723223585587,Mega Union Technology Inc.
6442.TW,0.11983814210150245,0.2560641463474047,288.92,0.887,0.46800047492364233,EZconn Corporation
7669.TWO,0.10222396098325802,0.21912985634252571,221.54,0.759,0.46649946606759946,"Suregiant Technology Co., Ltd."
6592A.TW,0.004012682718761397,0.008764525520298685,4.92,0.03,0.45783228190368136,"Hotai Finance Co., Ltd."
2597.TW,0.037313056199473844,0.08325793590270997,55.21,0.288,0.448162157696001,"Ruentex Engineering & Construction Co., Ltd."
8932.TWO,0.0609368023527696,0.13679197231448287,103.36,0.474,0.44547060270961464,"Wiselink Co., Ltd."
7867.TWO,0.01826377422769105,0.04187925450356462,24.26,0.145,0.43610552394471347,"Test Rite Retail Co., Ltd."
