Ticker,mean,std,Return,Risk,sharpe,Name
TOTL.JK,0.05379415701909096,0.09731540025696836,87.53,0.337,0.5527815420482636,PT Total Bangun Persada Tbk
FAPA.JK,0.01131682158501396,0.020506557095614615,14.46,0.071,0.5518635591653801,PT FAP Agri Tbk
CLPI.JK,0.02514358725335434,0.04983724319477849,34.72,0.173,0.5045140068258965,PT Colorpak Indonesia Tbk
EMAS.JK,0.1157390742892626,0.236990839395746,272.18,0.821,0.48836940104673143,PT Merdeka Gold Resources Tbk
TAPG.JK,0.05866035602901646,0.12416792219543782,98.19,0.43,0.47242762053057663,PT Triputra Agro Persada Tbk
SRAJ.JK,0.12571649955488168,0.29059390083481174,314.14,1.007,0.4326191953572532,PT Sejahteraraya Anugrahjaya Tbk
DAYA.JK,0.04857657218549946,0.11515908042973931,76.69,0.399,0.42182146648120317,PT Duta Intidaya Tbk
PSAB.JK,0.07891223545309103,0.193119541286655,148.79,0.669,0.4086185940963813,PT J Resources Asia Pasifik Tbk
JRPT.JK,0.018365447082555435,0.04791713219712449,24.41,0.166,0.383275171957339,"PT Jaya Real Property, Tbk."
POLU.JK,0.16116074979836,0.42958871670871046,500.77,1.488,0.375151263359735,PT Golden Flower Tbk
IPCC.JK,0.025110652372619217,0.0676281391623264,34.66,0.234,0.3713047953655304,PT Indonesia Kendaraan Terminal Tbk
NICK.JK,0.0768772773419882,0.21161960452314799,143.22,0.733,0.3632805075655407,PT Charnic Capital Tbk
DKFT.JK,0.06731649546463105,0.18633029901848056,118.53,0.645,0.3612750895545683,PT Central Omega Resources Tbk
PBID.JK,0.02086011524456012,0.05841848752875442,28.11,0.202,0.35708071411969494,PT Panca Budi Idaman Tbk
MPRO.JK,0.07057697436050922,0.19837052434344013,126.68,0.687,0.3557835751763143,PT Maha Properti Indonesia Tbk
LFLO.JK,0.09849914303421577,0.27726259343230464,208.74,0.96,0.3552557949302488,PT Imago Mulia Persada Tbk
PNGO.JK,0.03574651728745856,0.10188890302302141,52.42,0.353,0.35083817988875365,PT AEP Pinago Plantations Tbk
HRTA.JK,0.06623975749074634,0.18975620306938568,115.9,0.657,0.3490782194167603,PT Hartadinata Abadi Tbk
CASS.JK,0.0374695804923118,0.10747775474770294,55.49,0.372,0.3486263792937358,PT Cahaya Aero Services Tbk
VISI.JK,0.16226265800744208,0.47663808934029706,507.65,1.651,0.34043158034647586,PT Satu Visi Putra Tbk
JARR.JK,0.136901233661723,0.4061713407825785,366.31,1.407,0.33705291318179326,PT Jhonlin Agro Raya Tbk
BULL.JK,0.07658440883981896,0.22765247332470684,142.42,0.789,0.3364092984422996,PT Buana Lintas Lautan Tbk
SOFA.JK,0.14882381433519104,0.4463898109896389,428.5,1.546,0.33339429053107433,PT Solusi Environment Asia Tbk
CASA.JK,0.03964657515231535,0.11894471371625152,59.45,0.412,0.3333193541235822,PT Capital Financial Indonesia Tbk
TINS.JK,0.06673492183371828,0.20191419431547503,117.11,0.699,0.33051129495854176,PT TIMAH Tbk
DEWA.JK,0.06572003849602691,0.2008453837367486,114.64,0.696,0.32721707252264887,PT Darma Henwa Tbk
CYBR.JK,0.05706959020358749,0.17803207325818365,94.64,0.617,0.32055791498212055,PT ITSEC Asia Tbk
RLCO.JK,0.4059223875195747,1.2724547094934098,5863.98,4.408,0.3190073363642001,PT Abadi Lestari Indonesia Tbk
VKTR.JK,0.09640719628430704,0.30443063683382204,201.76,1.055,0.316680335747326,PT VKTR Teknologi Mobilitas Tbk
DSSA.JK,0.09928969406573107,0.31431850479284423,211.42,1.089,0.31588879608335263,PT Dian Swastatika Sentosa Tbk
JTPE.JK,0.031201683275802937,0.1007877288223671,44.59,0.349,0.30957819607974507,PT Jasuindo Tiga Perkasa Tbk
ARCI.JK,0.05583841193863617,0.18090719519050508,91.94,0.627,0.3086577727316777,PT Archi Indonesia Tbk
IRSX.JK,0.15234168265756423,0.49543629345702894,448.25,1.716,0.3074899531371886,PT Folago Global Nusantara Tbk
PACK.JK,0.19772152299120307,0.6440795405501177,771.51,2.231,0.306983082900485,PT Abadi Nusantara Hijau Investama Tbk
DATA.JK,0.13203599604791919,0.4308471955328521,342.92,1.492,0.3064566682037308,PT Remala Abadi Tbk
CLAY.JK,0.1482161015576325,0.48534884976597664,425.15,1.681,0.3053805559219903,PT Citra Putra Realty Tbk
DEWI.JK,0.03430317598022848,0.11289688581011566,49.89,0.391,0.30384519231047635,PT Dewi Shri Farmindo Tbk.
SSIA.JK,0.06944415988580561,0.23103913804644516,123.82,0.8,0.3005731430310541,PT Surya Semesta Internusa Tbk
WIFI.JK,0.11642504336692236,0.3941976882487361,274.93,1.366,0.29534684458488997,PT Solusi Sinergi Digital Tbk
CBRE.JK,0.1562231849384216,0.529552517855502,470.82,1.834,0.2950098048274221,PT Cakra Buana Resources Energi Tbk
PADI.JK,0.11428581527723473,0.3886396863509601,266.4,1.346,0.2940662502851786,PT Minna Padi Investama Sekuritas Tbk
RAJA.JK,0.06420994941584002,0.2186299789874896,111.02,0.757,0.29369233676555506,PT Rukun Raharja Tbk
BUVA.JK,0.13874818811926443,0.472548730982982,375.48,1.637,0.293616677015817,PT Bukit Uluwatu Villa Tbk
MINA.JK,0.12372861484815922,0.4234849833423103,305.45,1.467,0.29216765579653914,PT Sanurhasta Mitra Tbk
SATU.JK,0.03710405217357097,0.12844669488885568,54.83,0.445,0.2888673173387367,PT Kota Satu Properti Tbk
HBAT.JK,0.10103583073322629,0.35177103374682234,217.41,1.219,0.2872204389800443,PT Minahasa Membangun Hebat Tbk
TRIM.JK,0.03203757644919634,0.11187905476131496,46.0,0.388,0.28635901972488015,PT Trimegah Sekuritas Indonesia Tbk
ENRG.JK,0.06898045346717266,0.24133016440146435,122.66,0.836,0.2858343615612856,PT Energi Mega Persada Tbk
KAQI.JK,0.05501655545080894,0.19304127113264688,90.16,0.669,0.284998928612549,PT Jantra Grupo Indonesia Tbk
AMMS.JK,0.07520143913691577,0.2642387164907958,138.71,0.915,0.2845965955921348,PT Agung Menjangan Mas Tbk
MTWI.JK,0.044019624186286244,0.15481172725271963,67.69,0.536,0.28434295623113354,PT Malacca Trust Wuwungan Insurance Tbk
BESS.JK,0.07630450206160364,0.26887027426202537,141.67,0.931,0.2837967204483218,PT Batulicin Nusantara Maritim Tbk
AMIN.JK,0.026152604892867318,0.09248155750146232,36.31,0.32,0.28278724536461003,PT Ateliers Mecaniques D'Indonesie Tbk
AYAM.JK,0.05209019677930024,0.18646695273556232,83.92,0.646,0.27935350481740234,PT Janu Putra Sejahtera Tbk.
PBSA.JK,0.05750299477509528,0.20964159632255497,95.6,0.726,0.27429191431370836,PT Paramita Bangun Sarana Tbk
IPCM.JK,0.008809013807305146,0.032720989765402816,11.1,0.113,0.2692159947013357,PT Jasa Armada Indonesia Tbk
RSCH.JK,0.04206318861172111,0.15931844553310195,63.96,0.552,0.26401957708645574,PT Charlie Hospital Semarang Tbk
INCI.JK,0.013450558088269306,0.05100275539157335,17.39,0.177,0.2637221849094765,PT Intanwijaya Internasional Tbk
ARKO.JK,0.10112328593295832,0.38831264641963137,217.71,1.345,0.2604171841049933,PT Arkora Hydro Tbk
MKAP.JK,0.09151300591247837,0.3544267410115814,185.99,1.228,0.25820006033203924,PT Multikarya Asia Pasifik Raya Tbk
PSKT.JK,0.09027438288225027,0.3496700382724144,182.12,1.211,0.2581701976190508,PT Red Planet Indonesia Tbk
BRMS.JK,0.05542065569668871,0.21547973599684692,91.03,0.746,0.2571966010646109,PT Bumi Resources Minerals Tbk
PSGO.JK,0.0180560398373638,0.07042966505659408,23.95,0.244,0.25636980983588076,PT Palma Serasih Tbk
INTD.JK,0.02291978681828733,0.09019812519363475,31.25,0.312,0.2541049137006317,PT Inter Delta Tbk
PEVE.JK,0.026019850936806664,0.10365459397643725,36.1,0.359,0.25102458018138096,PT. Penta Valent Tbk
NINE.JK,0.1841545552410162,0.7336585692646147,660.15,2.541,0.2510085248859073,PT Techno9 Indonesia Tbk
DCII.JK,0.08645796707766507,0.3492311134823716,170.49,1.21,0.24756662204448535,PT DCI Indonesia Tbk
DSNG.JK,0.04468113885381268,0.1818635977210199,68.97,0.63,0.24568489468878693,PT Dharma Satya Nusantara Tbk
AREA.JK,0.0681597703145137,0.2787521748916707,120.61,0.966,0.24451744758942995,PT Dunia Virtual Online Tbk
PGJO.JK,0.1306129412317023,0.5348704054253046,336.28,1.853,0.24419549092054332,PT Bahtera Bumi Raya Tbk
PGUN.JK,0.22188127537122793,0.9122703905520231,1007.51,3.16,0.2432187624076734,PT Pradiksi Gunatama Tbk
SGRO.JK,0.04792383112337165,0.1971371473188963,75.37,0.683,0.24309893784679912,PT Prime Agri Resources Tbk
TSPC.JK,0.019105460041413422,0.07883342868384442,25.5,0.273,0.24235226553489692,PT Tempo Scan Pacific Tbk
ISSP.JK,0.017404052458383355,0.07286107650812537,23.0,0.252,0.238866254692826,PT Steel Pipe Industry of Indonesia Tbk
SPTO.JK,0.011567900043919816,0.04852876511341187,14.8,0.168,0.23837202568179097,PT Surya Pertiwi Tbk
IDPR.JK,0.028430309407827148,0.12056037550314243,39.99,0.418,0.2358180230376448,PT Indonesia Pondasi Raya Tbk
AMAG.JK,0.012721456052861596,0.054322402030188885,16.38,0.188,0.23418434342781513,PT Asuransi Multi Artha Guna Tbk
HADE.JK,0.10534598513963167,0.45028683968704053,232.64,1.56,0.2339530624809055,PT Himalaya Energi Perkasa Tbk
CTTH.JK,0.0827806674407242,0.35433199763579337,159.71,1.227,0.23362458934857985,PT Citatah Tbk
ESTI.JK,0.06734013182691823,0.28910904507683993,118.59,1.002,0.2329229506085513,PT Ever Shine Tex Tbk
KUAS.JK,0.027050869885345795,0.11969700777126249,37.75,0.415,0.2259945372823289,PT Ace Oldfields Tbk
JPFA.JK,0.025543217565227993,0.11453307895829784,35.35,0.397,0.22302043913905803,PT Japfa Comfeed Indonesia Tbk
JGLE.JK,0.0830470712499588,0.37934093369902044,160.48,1.314,0.21892462392642983,PT Graha Andrasentra Propertindo Tbk
RONY.JK,0.12328485381251829,0.5663771703110559,303.53,1.962,0.21767271047455866,PT Aesler Grup Internasional Tbk
ANTM.JK,0.02940211734609597,0.1353843472180651,41.59,0.469,0.2171751605725708,PT Antam (Persero) Tbk
NICL.JK,0.0702559043165208,0.32556627531507365,125.87,1.128,0.21579601341855562,PT PAM Mineral Tbk
LPIN.JK,0.01310628522596205,0.06083869281852454,16.91,0.211,0.21542680519216165,PT Multi Prima Sejahtera Tbk
DNET.JK,0.0275875888597162,0.13017394046313477,38.62,0.451,0.21192866069479552,PT Indoritel Makmur Internasional Tbk.
OPMS.JK,0.04551911428298555,0.2186191448522719,70.6,0.757,0.20821193090726023,PT Optima Prima Metal Sinergi Tbk
STAA.JK,0.01786370961846581,0.08613233991328857,23.67,0.298,0.20739840153477335,PT Sumber Tani Agung Resources Tbk
TARA.JK,0.0750054575054575,0.3627647407121592,138.19,1.257,0.20676060567025076,PT Agung Semesta Sejahtera Tbk
CTBN.JK,0.06115024762913056,0.30002879277491257,103.86,1.039,0.2038145974710056,PT Citra Tubindo Tbk
AADI.JK,0.028559218509852047,0.14040115214730414,40.2,0.486,0.20341156801825017,PT Adaro Andalan Indonesia Tbk
KSIX.JK,0.033805000455773816,0.16653108096546854,49.03,0.577,0.20299514216678588,PT Kentanix Supra International Tbk
BNLI.JK,0.04608057314564639,0.2274892714630182,71.7,0.788,0.20256152234914288,PT Bank Permata Tbk
SHIP.JK,0.043071186609273004,0.21404714899325475,65.87,0.741,0.20122289323568754,PT Sillo Maritime Perdana Tbk
WGSH.JK,0.039460650410268076,0.19619906448986638,59.11,0.68,0.20112557882408358,PT Wira Global Solusi Tbk
NISP.JK,0.009639088360613548,0.04802133891331596,12.2,0.166,0.2007251063535153,PT Bank OCBC NISP Tbk
SIMP.JK,0.021779489059424343,0.1090995923233383,29.5,0.378,0.19962942661487226,PT Salim Ivomas Pratama Tbk
SUNI.JK,0.029383256717369438,0.14749943848419125,41.55,0.511,0.19920927848493936,PT Sunindo Pratama Tbk
LSIP.JK,0.02124131368599752,0.10733223316989515,28.69,0.372,0.19790246656262941,PT Perusahaan Perkebunan London Sumatra Indonesia Tbk
ANJT.JK,0.0286888681263932,0.1455798949112363,40.41,0.504,0.19706614119954902,PT Austindo Nusantara Jaya Tbk
TBMS.JK,0.022078452620852115,0.11252111521702905,29.96,0.39,0.19621608422799156,PT Tembaga Mulia Semanan Tbk
SOLA.JK,0.03545655545985481,0.18138110412373748,51.91,0.628,0.19548097709046078,PT Xolare RCR Energy TBK
KEJU.JK,0.030191882827391867,0.15507097227777641,42.9,0.537,0.19469719176913122,PT Mulia Boga Raya Tbk
IKAN.JK,0.10559715948128945,0.5495211330272483,233.55,1.904,0.19216214470145476,PT Era Mandiri Cemerlang Tbk
ASDM.JK,0.010417305909226031,0.054561104494861914,13.24,0.189,0.19092916108776797,PT Asuransi Dayin Mitra Tbk
PRIM.JK,0.03677108053594091,0.19275380334497652,54.24,0.668,0.19076708162344658,PT Royal Prima Tbk
COIN.JK,0.13340110604491043,0.7008861091416586,349.37,2.428,0.19033207293590157,PT Indokripto Koin Semesta Tbk
AYLS.JK,0.06632799425035836,0.350857321301488,116.12,1.215,0.1890454900707727,PT Arkayana Lestari Grup Tbk
KICI.JK,0.03947117977864705,0.20960263366067788,59.13,0.726,0.1883143312146844,PT Kedaung Indah Can Tbk
KLIN.JK,0.09146904967235174,0.48707045569204266,185.85,1.687,0.18779428849239085,PT Klinko Karya Imaji Tbk
TOTO.JK,0.008509739183641427,0.04535446519887616,10.7,0.157,0.18762737354143225,PT Surya Toto Indonesia Tbk
CSRA.JK,0.017160006320628547,0.09156899756236378,22.65,0.317,0.18739973984034924,PT Cisadane Sawit Raya Tbk
SDMU.JK,0.043873471635736065,0.23537842748125237,67.41,0.815,0.18639546582590089,PT Sidomulyo Selaras Tbk
LAND.JK,0.054796651974429615,0.2951688145243085,89.68,1.022,0.18564512671414637,PT Trimitra Propertindo Tbk
CITA.JK,0.022407599896291694,0.12110157763603008,30.46,0.42,0.18503144495472698,PT Cita Mineral Investindo Tbk
SMDM.JK,0.07151924296977352,0.3886646178564009,129.09,1.346,0.18401274436614035,PT Suryamas Dutamakmur Tbk
ADMG.JK,0.018570657627579742,0.10092162660622504,24.71,0.35,0.18401068484596014,PT. Polychem Indonesia Tbk
TLDN.JK,0.01326905011480188,0.07221068912244041,17.14,0.25,0.18375465289221773,PT Teladan Prima Agro Tbk
TAMU.JK,0.09990520009311665,0.5456691388062246,213.52,1.89,0.18308750300902488,PT Pelayaran Tamarin Samudra Tbk
MAIN.JK,0.021020276898751317,0.11823581202230801,28.35,0.41,0.17778265771782698,PT Malindo Feedmill Tbk
FLMC.JK,0.09893083365495758,0.5573084313843071,210.2,1.931,0.17751540813624828,PT Falmaco Nonwoven Industri Tbk
URBN.JK,0.02474346425913324,0.13946479639936732,34.09,0.483,0.1774172758857266,PT Urban Jakarta Propertindo Tbk.
ASHA.JK,0.06850580649307303,0.3863741920716985,121.47,1.338,0.17730430214749068,PT Cilacap Samudera Fishing Industry Tbk
KDSI.JK,0.01451883277661728,0.08218088879025912,18.88,0.285,0.1766692109362803,PT Kedawung Setia Industrial Tbk
MDLA.JK,0.017895266564685854,0.10156636428989244,23.72,0.352,0.1761928438593005,PT Medela Potentia Tbk
JAST.JK,0.02271994708658152,0.12903616625892114,30.94,0.447,0.1760742568947079,PT. Jasnita Telekomindo Tbk
VAST.JK,0.019680116299989666,0.11308177394499712,26.35,0.392,0.17403437895802784,PT Vastland Indonesia Tbk
REAL.JK,0.0706700396630554,0.4139595823917799,126.92,1.434,0.1707172455212592,PT Repower Asia Indonesia Tbk
NASI.JK,0.04539446544901559,0.26983133386961317,70.36,0.935,0.16823274301772131,PT Wahana Inti Makmur Tbk
