Ticker,mean,std,Return,Risk,sharpe,Name
XCMC.ST,0.054823108589656076,0.03332452683671002,89.74,0.115,1.6451278920864796,Xtrackers Bloomberg Commodity Swap UCITS ETF 1C - USD
OCTV-SDB.ST,0.06751218518338596,0.06527943686895403,119.02,0.226,1.0342029346686015,Octave Intelligence plc
ARENIT-SDB.ST,0.11046723900270468,0.11846095970600046,251.62,0.41,0.9325202098384581,Arenit Industrie SE
NTECH.ST,0.1215132417210146,0.1376623363007006,295.96,0.477,0.8826905382136551,Stockholm Nordtech Group AB
TANGEN-B.ST,0.10600569727759553,0.12330745855264529,235.03,0.427,0.8596860118752436,Tången Industrikapital AB (publ)
VOLO-PREF.ST,0.007048438967979622,0.008416736038123143,8.79,0.029,0.8374313909874452,Volati AB (publ)
XD3E.ST,0.021321031152547736,0.030087533986506848,28.81,0.104,0.7086333882367838,Xtrackers Euro Stoxx Quality Dividend UCITS ETF 1D
AMBEA.ST,0.05141435191259261,0.07744761867610381,82.51,0.268,0.6638596872502205,Ambea AB (publ)
EXUS.ST,0.018042637235547127,0.02802724738063086,23.93,0.097,0.6437534514365503,Xtrackers MSCI World ex USA UCITS ETF 1C USD
SWED-A.ST,0.026212971765040706,0.04191997158667739,36.41,0.145,0.6253098647941705,Swedbank AB (publ)
CHEF.ST,0.08092898874573227,0.12951485286406106,154.43,0.449,0.6248626080799816,Cheffelo AB (publ)
XMN1.ST,0.020807791474756764,0.033879137129790675,28.03,0.117,0.6141771378368434,Xtrackers MSCI Nordic UCITS ETF 1C
ATT.ST,0.04618771349012787,0.07798610138077267,71.92,0.27,0.5922557054700437,Attendo AB (publ)
XSWC.ST,0.02330801111797906,0.0403366570513944,31.85,0.14,0.5778369558062652,Xtrackers MSCI World Small Cap UCITS ETF 1C
AVARDA.ST,0.04628408794211944,0.0821238784202885,72.11,0.284,0.5635886764291574,Avarda Bank AB (publ)
CLA-B.ST,0.03947480151129218,0.07515671556758778,59.14,0.26,0.5252331905828539,Cloetta AB (publ)
SEB-A.ST,0.022649598564414175,0.04403073767799314,30.83,0.153,0.5144042493690628,Skandinaviska Enskilda Banken AB (publ)
XMME.ST,0.030563802354468376,0.06141667151063226,43.52,0.213,0.4976466747986704,Xtrackers MSCI Emerging Markets UCITS ETF 1C
SEB-C.ST,0.022921766351904262,0.04617161226938457,31.25,0.16,0.496447172305118,Skandinaviska Enskilda Banken AB (publ)
SHB-A.ST,0.02380599541934338,0.04833470002323346,32.62,0.167,0.49252390948739405,Svenska Handelsbanken AB (publ)
VPAB-B.ST,0.03209840869508782,0.06556643463938122,46.1,0.227,0.4895555000303239,Veteranpoolen AB (publ)
TELIA.ST,0.02563165540825473,0.05288349958874314,35.49,0.183,0.4846815284083567,Telia Company AB (publ)
BESQAB-PREF-B.ST,0.015620083954058726,0.03232949457842287,20.44,0.112,0.4831527420315372,Besqab AB (publ)
XRS2.ST,0.019429964924663253,0.04021767758522805,25.98,0.139,0.4831200131705238,Xtrackers Russell 2000 UCITS ETF 1C
TEL2-B.ST,0.027083115810687605,0.05640447320809236,37.81,0.195,0.4801590063747282,Tele2 AB (publ)
NP3-PREF.ST,0.012454555371763754,0.026189535278204997,16.01,0.091,0.4755546533935052,NP3 Fastigheter AB (publ)
