Ticker,mean,std,Return,Risk,sharpe,Name
581A.T,0.4085938532556662,0.18578611641257925,6001.4,0.644,2.199270113103032,GO Inc.
575A.T,0.16695543966827045,0.1525971999534784,537.75,0.529,1.0940924192525772,"MAEZAWA Holdings CO.,LTD."
546A.T,0.06458896737454657,0.06444462793980058,111.93,0.223,1.0022397434721917,"Miraini Holdings Co., Ltd."
428A.T,0.08556244331164035,0.12385567493003262,167.83,0.429,0.6908237620922536,"Cypress Holdings Co., Ltd."
8341.T,0.04330663064498223,0.06295920662509484,66.32,0.218,0.6878522295057112,"The 77 Bank, Ltd."
8370.T,0.04049279903352365,0.061428926602832584,61.02,0.213,0.6591812892211023,"The Kiyo Bank, Ltd."
9436.T,0.030518057040123534,0.046733712362747225,43.44,0.162,0.6530201753124656,Okinawa Cellular Telephone Company
7327.T,0.04669623975092128,0.07245581000471325,72.92,0.251,0.644478886481066,"Daishi Hokuetsu Financial Group, Inc."
8630.T,0.03770493049153819,0.06074585175950403,55.91,0.21,0.6206996757706841,"Sompo Holdings, Inc."
3106.T,0.050967923458906356,0.08326856981266026,81.58,0.288,0.6120907753498743,Kurabo Industries Ltd.
558A.T,0.21351111712948337,0.355867418057793,919.82,1.233,0.5999737719591095,SQUEEZE Inc.
319A.T,0.09422334874000224,0.1576486752908076,194.63,0.546,0.5976792926816071,Next Generation Technology Group Inc.
8334.T,0.04632293901137228,0.07761187672000705,72.18,0.269,0.5968537415798759,"The Gunma Bank, Ltd."
8377.T,0.05450867583337392,0.09152178360496643,89.06,0.317,0.595581441776185,"Hokuhoku Financial Group, Inc."
8522.T,0.04753120673624082,0.08142745801041894,74.58,0.282,0.5837245555443844,"The Bank of Nagoya, Ltd."
367A.T,0.050666200621601674,0.0870848600156886,80.96,0.302,0.58180263035933,"Primo Global Holdings Co., Ltd."
5803.T,0.119858419196231,0.2067648101100415,289.01,0.716,0.5796848077409382,Fujikura Ltd.
9324.T,0.027847896837346352,0.048380662678144934,39.04,0.168,0.5755997395613625,Yasuda Logistics Corporation
