Date,IDMO.TA,IDNT.TA,ILCO.TA,ILDC-B27.TA,IMCO.TA,INIS-B13.TA,INIS-B14.TA,INIS-P2.TA,INIS-P3.TA,INIS-P4.TA,INIS-P5.TA,INIS-P6.TA,INRM-B1.TA,INRM.TA,IPO-B1.TA,IPO.TA,ISAH-B1.TA,ISCD-P5.TA,ISCD.TA,ISCN-B9.TA,ISHI-B1.TA,ISHI.TA,ISI.TA,ISPR-B3.TA,ISPR-B4.TA,ISRA-B4.TA,ISRG.TA,ISRO.TA,ISRS-B20.TA,ISRS.TA,ISTA.TA,ISTS-B1.TA,JBNK.TA,JCFN.TA,JEEN.TA,JRIS-B20.TA,KAFR.TA,KARE.TA,KATA-B1.TA,KEN.TA,KMDA.TA,KNFM.TA,KOHN-B1.TA,KRDI.TA,KRUR.TA,LAHAV.TA,LAPD.TA,LBRA.TA,LBTL.TA,LEOF-B5.TA,LEOF.TA,LEOS-B1.TA,LEVI-B9.TA,LEVI.TA,LGTS-B7.TA,LHIS.TA,LIAM-B1.TA,LIVI-B1.TA,LNTR-B1.TA,LSCO-B2.TA,LSCO.TA,LUDN.TA,LUDT.TA,LUM-B187.TA,LUM-B188.TA,LUM-B407.TA,LUM-P10.TA,LUM-P11.TA,LUM-P12.TA,LUM-P13.TA,LUM-P14.TA,LUMI.TA,LUZC.TA,MAX-B5.TA,MAX-P6.TA,MAXO.TA,MCLL.TA,MCPL.TA,MDG-B11.TA,MDPR-B3.TA,MDPR-R4.TA,MDPR.TA,MDTR.TA,MEDN-B2.TA,MGDF-B15.TA,MGDF-B17.TA,MGDF-B18.TA,MGDF-B19.TA,MGDF-T16.TA,MGDL.TA,MGDO-B2.TA,MGDO.TA,MGOR-P8.TA,MGRT-B10.TA,MGRT-B11.TA,MGRT-B12.TA,MGRT-B8.TA,MGRT-B9.TA,MGRT.TA,MIA-C1.TA,MIA.TA,MIDP-B1.TA,MIDP-B2.TA,MIDP-B4.TA,MIFT.TA,MISH.TA,MLRN-B7.TA,MLRN.TA,MLSR-B22.TA,MLSR-P6.TA,MLSR.TA,MMHD.TA,MNIF-B4.TA,MNIF.TA,MNIN.TA,MNMO-10.TA,MNMO-B11.TA,MNRT-B5.TA,MNRT.TA,MNRV.TA,MOIN-B1.TA,MPP-B1.TA,MPP.TA,MRG.TA,MRIN-B2.TA,MRIN.TA,MRPK-B1.TA,MRPK-B2.TA,MRPK-B3.TA,MRPK-B4.TA,MRPK-B5.TA,MRPK-B6.TA,MSKE-B3.TA,MTAV.TA,MTLF.TA,MTRX-C2.TA,MTRX.TA,MVNE-B26.TA,MVNE-B27.TA,MVNE.TA,MWIN-B5.TA,MYDS-C2.TA,MZIS-B72.TA,MZIS-B73.TA,MZIS-B74.TA,MZIS-P6.TA,MZIS-P7.TA,MZTF.TA,NAWI-B7.TA,NAWI-B8.TA,NAWI-P12.TA,NAWI.TA,NFTA.TA,NGVG-B1.TA,NICE.TA,NISA.TA,NMCO-B6.TA,NOFR-B6.TA,NSTR.TA,NTGR.TA,NTML.TA,NTNB-B1.TA,NTNB.TA,NTO.TA,NUSA-B1.TA,NVMI.TA,NVPT-B8.TA,NWMD-B2.TA,NWMD.TA,NXFR-M.TA,NXTG.TA,NYAX.TA,OFEK-B1.TA,OMCN.TA,ONE.TA,OPAL-B4.TA,OPAL.TA,OPCE-B5.TA,OPCE.TA,OPK.TA,ORA.TA,ORAD.TA,ORIN-B3.TA,ORIN.TA,ORNP-B1.TA,ORNP-B2.TA,ORNP.TA,ORSE-B1.TA,OVRS.TA,PAZ.TA,PCBT.TA,PEN-B4.TA,PHOE-C7.TA,PHOE.TA,PHTM.TA,PIDE-B4.TA,PIDE-B5.TA,PIES-B3.TA,PIIN-B1.TA,PIIN-B2.TA,PIIN-B3.TA,PIIN-B5.TA,PKHL-B1.TA,PLRM.TA,PLSM.TA,PLSN.TA,PLUR.TA,PMNT.TA,PNCP-B16.TA,PNCP-B17.TA,PNCP-B18.TA,POL-B102.TA,POL-B103.TA,POL-B104.TA,POL-B105.TA,POL-B106.TA,POL-B14.TA,POL-B15.TA,POL-B16.TA,POL-B204.TA,POL-P3.TA,POLI.TA,POSA-B3.TA,PRDM.TA,PRIM-B4.TA,PRMG.TA,PRPD-B2.TA,PRSK-B16.TA,PRSK-B17.TA,PRSK.TA,PRTC-B2.TA,PRTC.TA,PSEC-B1.TA,PSHM.TA,PSRX.TA,PTBL-B12.TA,PTBL-B13.TA,PTBL.TA,PTCH-B11.TA,PTNR.TA,QLTU.TA,QNCO.TA,RAFA.TA,RANI-B5.TA,RANI.TA,RAVD.TA,RAYG.TA,RAYK-B1.TA,RAYK-B2.TA,REKA.TA,RENT-B2.TA,RENT.TA,RGAS.TA,RIMO.TA,RIT1-B8.TA,RIT1.TA,RLCO.TA,RLRE.TA,RMA-B1.TA,RMLI.TA,RMN.TA,RMON.TA,ROTS-B14.TA,ROTS.TA,RPAC.TA,RPCE.TA,RPOL.TA,RSEL.TA,RSTC.TA,RTEN.TA,RTLS.TA,RTPT.TA,RTSN.TA,SADE-B1.TA,SADE.TA,SAE.TA,SANO1.TA,SARN.TA,SATL-B1.TA,SBEN-B2.TA,SCC-B19.TA,SCC-B20.TA,SCC.TA,SCDX.TA,SEMG.TA,SFRN-B3.TA,SFRN.TA,SHGR.TA,SHNP.TA,SHOM.TA,SHVA.TA,SHVL.TA,SKBN-B11.TA,SKBN.TA,SKLN.TA,SLARL.TA,SMAG.TA,SMBR-B2.TA,SMNR-C1.TA,SMSH.TA,SMT-B14.TA,SMT.TA,SNCM.TA,SNEL.TA,SNFL-B5.TA,SNFL.TA,SOFW.TA,SOLA.TA,SOLT-M.TA,SONR-B1.TA,SONR.TA,SPEN-B4.TA,SPGS-B1.TA,SPGS-B2.TA,SPGS.TA,SPNR-B7.TA,SPNTC.TA,SPRD-B3.TA,SPRD-B5.TA,SPRD-B6.TA,SPRD-B7.TA,SPRD-B8.TA,SPRD-B9.TA,SRAC.TA,SRFT-B14.TA,SRFT.TA,STEC.TA,STRG.TA,STRS.TA,STRW-B2.TA,STRW-B3.TA,STRW-B4.TA,SUGT.TA,TANM.TA,TASE.TA,TATT.TA,TAYA.TA,TDHR-B1.TA,TDHR-B2.TA,TDHR.TA,TDRN-B5.TA,TEDE.TA,TEVA.TA,TFRLF.TA,TGI.TA,TMRP.TA,TOEN.TA,TOPG.TA,TR1016.TA,TR1116.TA,TR1216.TA,TR217.TA,TR317.TA,TR417.TA,TR517.TA,TR617.TA,TR717.TA,TR817.TA,TR927.TA,TRPZ.TA,TRX.TA,TSG-B1.TA,TTAM.TA,TURB.TA,TURG-B1.TA,UDII-B7.TA,UMH-B2.TA,UNIT.TA,UNMI-P2.TA,UNMI.TA,UPSL.TA,URBC.TA,VCTR.TA,VILR-B11.TA,VILR-B12.TA,VILR.TA,VTNA.TA,WATR.TA,WESR-B1.TA,WESR.TA,WILK.TA,WLFD.TA,WSDL-B4.TA,YAAZ-B1.TA,YACO.TA,YBOX-C7.TA,YBOX.TA,YHNF.TA,YLST-B1.TA,YOZM-B2.TA,ZNKL.TA,ZOOZ.TA,ZPRS-B1.TA,ZUR-B13.TA,ZUR.TA,^TA125.TA,ABOU-B1.TA,ABRA.TA,ACCL.TA,ACKR.TA,ACRO-B2.TA,ADGR.TA,ADRT-B4.TA,AEPL-B1.TA,AEPL-B2.TA,AFHL-B5.TA,AFPR-B18.TA,AFPR.TA,AFRE-B6.TA,AFRE.TA,AGLN-B1.TA,AGRD-C1.TA,AGRD.TA,ALBA.TA,ALBI-B1.TA,ALHE-B16.TA,ALHE-B17.TA,ALHE.TA,ALL.TA,ALLT.TA,ALMA-B13.TA,ALMA.TA,ALMY-B1.TA,ALRPR.TA,ALTF.TA,ALUM-C1.TA,ALUMA.TA,AMAL.TA,AMD.TA,AMIM-B1.TA,AMPA-B1.TA,AMPA.TA,AMRK.TA,AMRM-B4.TA,AMTR-B1.TA,AMTR-B2.TA,ANLT.TA,ARAN.TA,ARBE.TA,ARF-B4.TA,ARF.TA,ARGO-C1.TA,ARGO.TA,ARNG.TA,ARPT-B13.TA,ARPT-B14.TA,ARPT.TA,ARYT.TA,ASGR-B10.TA,ASGR-B11.TA,ASGR.TA,ASHG.TA,ASHO.TA,ASPR-B15.TA,ATRY.TA,AUDC.TA,AUIS.TA,AURA-B19.TA,AURA.TA,AUSA-M.TA,AVDP-B3.TA,AVDP-B5.TA,AVDP-B6.TA,AVDP-B7.TA,AVDP-B8.TA,AVGD-B4.TA,AVGD.TA,AVGM-B1.TA,AVGR-B1.TA,AVIA.TA,AVIV.TA,AVRT.TA,AVSR.TA,AYA-B1.TA,AYAL-B6.TA,AYAL.TA,AZMZ-B1.TA,AZRG.TA,AZRL-B10.TA,AZRL-B11.TA,AZRM-B16.TA,AZRM.TA,AZRT.TA,BBLS.TA,BEZQ.TA,BGRA.TA,BIG-B22.TA,BIG-B23.TA,BIG-B24.TA,BIG-B25.TA,BIG.TA,BIGT.TA,BIMT.TA,BIOV.TA,BKFR.TA,BKRY.TA,BLEG-B3.TA,BLEG-B4.TA,BLEG-B5.TA,BLEG.TA,BLND.TA,BLSR.TA,BLWV-M.TA,BOLT.TA,BONI-B23.TA,BOTI.TA,BRAN-B4.TA,BRAN.TA,BRIH.TA,BRKT.TA,BRMG.TA,BRND-B3.TA,BSEN.TA,BSRE-B1.TA,BSTG.TA,BUFT.TA,BVGG-B1.TA,BWAY.TA,BZN-B17.TA,CAMT.TA,CANF.TA,CASL-B1.TA,CASL-B2.TA,CAST.TA,CBI.TA,CDEV.TA,CEL.TA,CGEN.TA,CISY.TA,CLIS-B4.TA,CLIS.TA,CLLC-B14.TA,CLLC-B15.TA,CMDR.TA,CMER.TA,CNDO.TA,CPI0431.TA,CPI0456.TA,CPI0837.TA,CPLN-B5.TA,CPPL-B2.TA,CPPL.TA,CRML.TA,CRMT.TA,CRSM-B6.TA,CRSM-B7.TA,CRSM.TA,CRSR.TA,CYBR.TA,DANE.TA,DIFI-B7.TA,DIFI-B8.TA,DIFI-P6.TA,DIFI-P7.TA,DIMRI.TA,DIPL.TA,DISI.TA,DLAS.TA,DLEA.TA,DLEKG.TA,DLIA-B3.TA,DLKG-B41.TA,DLKG-B42.TA,DLPR.TA,DLTI.TA,DNDP-B1.TA,DNDP-B2.TA,DNDP-B3.TA,DNDP-B4.TA,DNDP-B5.TA,DNDP-B6.TA,DORL-B3.TA,DRAL-B9.TA,DRAL.TA,DRSL-B1.TA,DRSL-B2.TA,DRTS.TA,DSCT.TA,DSIT.TA,DSMN-B11.TA,DSMN-B18.TA,DSMN-B19.TA,DSMN-P7.TA,DSMN-P8.TA,DSMN-P9.TA,DSTN-B1.TA,DUNI.TA,ECCL-B1.TA,ECNR-B3.TA,ECNR-B4.TA,ECNR.TA,ECP.TA,ELAD.TA,ELAL.TA,ELCO.TA,ELDT-B10.TA,ELDT-B11.TA,ELEC-B36.TA,ELEC-B37.TA,ELEC-B38.TA,ELEC-B39.TA,ELMR.TA,ELRL-B10.TA,ELRL-B11.TA,ELRL.TA,ELRN.TA,ELTR.TA,ELUS-B1.TA,ELWS.TA,EMDV.TA,ENCR-B5.TA,ENCR-B6.TA,ENOG.TA,ENOP-B3.TA,EPIT.TA,EQTL.TA,ERKA.TA,ESLT.TA,ESLY-B3.TA,ETGA.TA,EVGN.TA,EXPO-B2.TA,EXPO.TA,FBRT.TA,FIBI.TA,FIBIH.TA,FORTY.TA,FOX-B2.TA,FOX.TA,FRDN.TA,FRSX.TA,FTAL-B6.TA,GABY-B2.TA,GABY.TA,GAD.TA,GEFR.TA,GILT.TA,GIXI.TA,GKL.TA,GLAM.TA,GMA-B5.TA,GNCL.TA,GNGR.TA,GOHO.TA,GOI0530.TA,GOI0728.TA,GOI0731.TA,GOI1035.TA,GOLD.TA,GOLF.TA,GOSS.TA,GPAY-M.TA,GRAC.TA,GRIN.TA,GSFI.TA,GSHM-B2.TA,GTRE-B1.TA,GVIM-P4.TA,GVYM-B12.TA,GVYM.TA,HAMAT.TA,HARL.TA,HDST-M.TA,HGG.TA,HGGE-B6.TA,HGGE.TA,HILA-B4.TA,HLAN.TA,HLMS.TA,HMGS.TA,HOD.TA,HRIN-B3.TA,HRIN-B4.TA,HRIN-B5.TA,HRIN-B6.TA,HRIS-B21.TA,HRIS-B22.TA,HRIS-B23.TA,HRIS-B24.TA,HRON.TA,HRPK-B5.TA,HRPK-B6.TA,IBID-B2.TA,IBID-B3.TA,IBID-B4.TA,IBID-B5.TA,IBID-B6.TA,IBID-B7.TA,IBID-B8.TA,IBII-B1.TA,IBIS.TA,IBIU.TA,ICHO-B1.TA,ICL.TA,ICON.TA,IDIN.TA
2023-09-28,419.0,407.7000122070313,9704.943359375,,1044.6617431640625,,,,,,,,,1177.4212646484375,,,,,1574.508056640625,,,9314.1123046875,1082.0,,,,170.0,6895.0,,71057.5625,6982.30126953125,,1380.35498046875,1415.41162109375,204.1999969482422,,1573.0972900390625,428.7303466796875,,8798.73046875,2051.27392578125,1138.658447265625,,202.8000030517578,8285.1513671875,369.5279235839844,6626.46533203125,291.9501037597656,1680.0,,333.0,,,27963.962890625,,2046.46044921875,,,,,323.978515625,1490.4927978515625,,,,,,,,,,3147.847412109375,52.79999923706055,,,716.2131958007812,624.822998046875,,,,,527.5999755859375,857.9030151367188,,,,,,,467.1739501953125,,,,,,,,,425.2412109375,,44.900001525878906,,,,312.0,9897.9833984375,,489.9886474609375,,,23779.580078125,8885.0263671875,,948.1033325195312,759.1610107421875,,,,155.87342834472656,,,,464.09521484375,310.79998779296875,,754.4185791015625,,,,,,,,1436.4996337890625,440.5,,7792.0078125,,,915.657470703125,,,,,,,,13791.1650390625,,,,2697.711181640625,2181.998779296875,,64510.0,1094.459716796875,,,887.857177734375,983.2000122070312,4490.45361328125,,212.6000061035156,6380.0,,42120.0,,,1146.6268310546875,41999.99609375,72.4000015258789,8834.0,,,4796.9150390625,,144.79330444335938,,2464.0,601.2999877929688,26938.755859375,36.400001525878906,,2112.3642578125,,,,,426.4452209472656,31404.9609375,285.3936767578125,,,3956.890380859375,1817.0,,,,,,,,,3267.68408203125,5905.60009765625,15768.7607421875,2833.60009765625,399.7132568359375,,,,,,,,,,,,,,3386.159423828125,,,,907.9540405273438,,,,8448.8779296875,,11180.0,,,8924.0,,,16781.626953125,,1493.143798828125,7003.4296875,257.874755859375,,,293.9900207519531,582.9000244140625,0.9409999847412108,,,1779.0,,,,5505.01904296875,,1553.896240234375,3029.5048828125,,,21796.798828125,1052.4559326171875,3145.050537109375,,2957.42333984375,2537.0,,,508.1475524902344,,3193.835693359375,7496.6298828125,179.1999969482422,1301.9417724609375,,729.0,1766.965576171875,25136.734375,98.58556365966795,,,,,88.80000305175781,282.79998779296875,177.2913818359375,,728.6194458007812,561.400634765625,955.519775390625,547.5306396484375,1584.0062255859375,,,1022.0,2038.0,788.6985473632812,490.5,,,,,4892.0,97.23426818847656,1139.908447265625,,553.5999755859375,1108.0,,0.8299999833106995,,,,,,3093.182373046875,,401.2955017089844,,,,,,,3258.80615234375,,2690.685302734375,743.2000122070312,764.0,7998.91064453125,,,,,,2189.32275390625,3350.0,5716.19482421875,,,,,1176.0,3863.0,1852.740478515625,225.6350860595703,1642.2041015625,1231.6258544921875,827.1927490234375,,,,,,,,,,,,863.9764404296875,267.7950439453125,,625.9061279296875,652.2860717773438,,,,3099.427978515625,,,117.0,,3336.52294921875,,,16704.69921875,1908.4871826171875,3289.288818359375,,138.49496459960938,2577.5,2016.0,,,48.400001525878906,,72.48570251464844,15538.6826171875,,,1964.067626953125,20678.4765625,,,496.8660583496094,1874.43994140625,,286.93670654296875,75.30000305175781,424.3639221191406,,434.9554748535156,,,,,,12940.0,,19797.765625,,,973.2000122070312,967.0999755859376,,,,2608.371337890625,,825.4000244140625,,677.3284301757812,,13609.19921875,565.9642333984375,,29.799999237060547,,1090.8994140625,,,,2446.177490234375,,,,3130.786865234375,2057.197021484375,,,10035.9365234375,,5580.0,208.3000030517578,,,5860.0,200.68557739257807,,,689.2877807617188,5191.6298828125,2038.3905029296875,,5487.66259765625,3856.6826171875,1590.0,,887.5662231445312,2480.0,,,,,,,862.0999755859375,,,1550.0,1611.562744140625,0.609000027179718,,,,1672.322265625,,19531.083984375,,,,1316.7042236328125,450.154296875,33.5,536.150390625,,,,,,31496.103515625,204.24278259277344,127.5999984741211,312.8999938964844,938.7839965820312,192.6619415283203,,,,17450.0,453.2999877929688,21732.55859375,2.4570000171661377,564.2999877929688,,2912.0,,893.7753295898438,79.5,136.46170043945312,1125.376708984375,,9300.0,,,980.4000244140624,,779.5,,23498.9921875,9900.0009765625,,,4374.52880859375,48.900001525878906,12475.8212890625,1231.1875,349.1000061035156,1528.0,,5898.9462890625,,,26135.892578125,674.8995971679688,,,,,,,,2502.0,853.0699462890625,,,1627.3138427734375,2808.97607421875,,31195.890625,,,,,24781.513671875,3182.29150390625,371.1000061035156,,2350.0,5645.20947265625,,,,,4100.39306640625,,,,,,,,,7034.0,,,,2057.233642578125,,,,,,,,,16880.0,,,,1258.0,8125.5302734375,,363.0,11254.716796875,,,,,,,909.0863647460938,,,4.699999809265137,472.1000061035156,7303.8818359375,,7518.0,2412.690673828125,,,5438.21435546875,,1392.0,12130.0,40.5,75806.796875,,1306.4002685546875,2334.0,,4098.63671875,11143.2841796875,16341.7236328125,17293.365234375,28083.283203125,,26395.44921875,5093.54541015625,192.49989318847656,,,,,40.0,2472.0,1380.0,72.0,,,648.5,702.2999877929688,1309.9713134765625,,,,,14665.8798828125,366.4950866699219,405.0887145996094,359.0,,1077.7496337890625,1456.1929931640625,,,,,2418.0107421875,1147.7425537109375,3009.205810546875,0.7540000081062317,1224.7889404296875,,640.0999755859375,,19743.5546875,499.5439453125,372.1000061035156,3343.0,,,,,,,,,177937.765625,,,,,,,,,,,6864.0,623.8786010742188,,2104.743408203125,541.3494873046875,8902.0185546875
2023-10-31,336.70001220703125,406.7999877929688,8735.248046875,,1202.610595703125,,,,,,,,,968.0239868164062,,,,,1232.6148681640625,,,9039.138671875,932.2000122070312,,,,144.89999389648438,6477.0,,67055.0390625,5218.740234375,,1264.4930419921875,936.6106567382812,185.8000030517578,,1296.256103515625,339.7862854003906,,7238.955078125,1694.4002685546875,843.0067749023438,,198.3000030517578,7665.18896484375,308.6891784667969,5602.32080078125,228.5826110839844,1397.0,,262.0,,,21685.318359375,,2017.482177734375,,,,,251.60565185546875,1382.6741943359375,,,,,,,,,,2669.326171875,49.20000076293945,,,643.383056640625,555.842529296875,,,,,478.8999938964844,710.9395141601562,,,,,,,379.8787841796875,,,,,,,,,337.5945739746094,,38.0,,,,273.5,8456.27734375,,266.0223388671875,,,21750.47265625,7960.5439453125,,749.3540649414062,652.8944091796875,,,,141.79385375976562,,,,411.5523376464844,262.79998779296875,,625.9856567382812,,,,,,,,1171.7760009765625,333.3999938964844,,6615.21533203125,,,877.4801635742188,,,,,,,,12862.4345703125,,,,2002.5587158203125,1572.8365478515625,,61360.0,910.1506958007812,,,742.6805419921875,713.0,3707.072509765625,,163.39999389648438,5202.0,,37620.0,,,916.3018188476562,35850.0,35.099998474121094,8251.0,,,4061.541748046875,,118.53077697753906,,2238.0,489.0,24668.861328125,37.20000076293945,,1754.471923828125,,,,,420.5501708984375,28229.51171875,254.53761291503903,,,3369.6484375,1849.0,,,,,,,,,2839.380859375,5832.0,13600.3056640625,2833.60009765625,345.066162109375,,,,,,,,,,,,,,2974.5048828125,,,,854.0399169921875,,,,7288.03125,,10970.0,,,5593.0,,,12076.77734375,,1421.18505859375,5368.7958984375,263.3721008300781,,,225.71556091308597,584.5,0.9269999861717224,,,1650.0,,,,4622.619140625,,1423.98828125,2648.196533203125,,,21746.8515625,971.4977416992188,2430.266357421875,,2389.5341796875,2189.0,,,519.3265380859375,,2837.54736328125,6996.85400390625,102.4000015258789,1194.029541015625,,423.0,1685.0599365234375,23777.451171875,86.48733520507812,,,,,95.5,199.0,141.53346252441406,,587.75439453125,606.292724609375,864.6701049804688,402.4080810546875,1229.2288818359375,,,899.0,1978.0,699.8451538085938,522.0,,,,,3880.0,82.85877990722656,1073.9716796875,,532.0,884.5999755859375,,0.7459999918937683,,,,,,2421.35986328125,,349.17401123046875,,,,,,,2189.853759765625,,2370.841796875,674.5,493.6000061035156,7483.43212890625,,,,,,1824.435546875,2935.0,5187.26953125,,,,,1012.0,3398.0,1467.79443359375,192.68836975097656,1424.3099365234375,1182.6805419921875,798.1973266601562,,,,,,,,,,,,705.4807739257812,221.93017578125,,587.924072265625,357.3966064453125,,,,3010.47314453125,,,99.1999969482422,,3119.68359375,,,15295.1474609375,1657.5545654296875,2070.683837890625,,106.51920318603516,2050.0,1669.0,,,49.20000076293945,,57.01679992675781,14569.388671875,,,1888.142333984375,14685.3779296875,,,361.938232421875,1657.97998046875,,243.96029663085935,66.69999694824219,451.6423034667969,,410.0694580078125,,,,,,11090.0,,17449.216796875,,,816.4000244140625,1026.0,,,,1939.78857421875,,734.4000244140625,,510.6460571289063,,11409.328125,458.4850463867188,,23.200000762939453,,982.9093627929688,,,,1955.54296875,,,,2635.978759765625,1721.4910888671875,,,7965.7744140625,,5026.0,175.5,,,5295.0,250.9817047119141,,,541.5189819335938,4293.86669921875,2122.365234375,,4421.89306640625,2994.976806640625,1449.0,,834.8740844726562,2480.0,,,,,,,652.2999877929688,,,903.7000122070312,1072.708984375,0.5770000219345093,,,,1504.5908203125,,17222.13671875,,,,1198.40283203125,451.3013916015625,36.900001525878906,485.6590576171875,,,,,,28326.49609375,211.3131103515625,119.4000015258789,320.6000061035156,880.1224365234375,151.79122924804688,,,,15550.0,409.6000061035156,19305.62109375,2.3570001125335693,540.0,,2273.0,,801.9805908203125,75.0999984741211,99.82566833496094,1002.4447631835938,,8911.0,,,879.9000244140625,,654.5,,20279.12890625,8100.0009765625,,,3685.8623046875,44.29999923706055,9856.6982421875,964.3635864257812,280.70001220703125,1491.0,,4888.29833984375,,,21521.91015625,673.1998291015625,,,,,,,,2233.0,810.2877197265625,,,1184.3173828125,2220.190673828125,,28338.099609375,,,,,21212.736328125,2553.024658203125,311.70001220703125,,1820.0,4500.599609375,,,,,3507.6376953125,,,,,,,,,6199.0,,,,1828.4298095703125,,,,,,,,,14780.0,,,,953.5999755859376,5566.2529296875,,287.1000061035156,9420.578125,,,,,,,829.0404052734375,,,4.349999904632568,347.20001220703125,6271.5400390625,,5862.0,2415.689208984375,,,4219.39013671875,,1336.0,8677.0,48.0,74997.3125,,934.4403686523438,2022.0,,3898.654541015625,12412.5205078125,13944.4033203125,14314.5078125,22486.61328125,,22757.455078125,5108.53515625,149.0998992919922,,,,,39.09999847412109,2343.0,858.0,47.900001525878906,,,590.0,655.9000244140625,1333.9342041015625,,,,,13176.2978515625,294.5531005859375,340.0226745605469,361.0,1256.0,964.8961791992188,1396.226318359375,,,,,2243.15478515625,979.7802124023438,2649.539794921875,0.7009999752044678,888.6469116210938,,557.2000122070312,,17044.435546875,433.6173400878906,289.70001220703125,3028.0,,,,,,,,,200424.84375,,,,,,,,,,,4459.0,511.4151306152344,,1982.873779296875,379.2939147949219,7839.28515625
