Date,ABB100.NZ,ABB110.NZ,ABB120.NZ,AFI.NZ,AGG.NZ,AIA.NZ,AIA240.NZ,AIA250.NZ,AIA260.NZ,AIA270.NZ,AIA280.NZ,AIA290.NZ,AIR.NZ,AIR030.NZ,AKC130.NZ,AKC140.NZ,AKC150.NZ,ANB180.NZ,ANB190.NZ,ANZ.NZ,AOF.NZ,APA.NZ,APL.NZ,ARG.NZ,ARG020.NZ,ARG030.NZ,ARV010.NZ,ASD.NZ,ASF.NZ,ASP.NZ,ATM.NZ,AUE.NZ,AUS.NZ,BGP.NZ,BIF.NZ,BIT.NZ,BNZ160.NZ,BNZ170.NZ,BNZ180.NZ,BNZ190.NZ,BNZ200.NZ,BNZ210.NZ,BOT.NZ,BPG.NZ,BRW.NZ,BTC.NZ,CCC.NZ,CCH030.NZ,CCH040.NZ,CDI.NZ,CEN.NZ,CEN060.NZ,CEN070.NZ,CEN080.NZ,CEN090.NZ,CHC020.NZ,CHC030.NZ,CHI.NZ,CHI020.NZ,CHI030.NZ,CMO.NZ,CNU.NZ,CNU020.NZ,CNU030.NZ,CNU040.NZ,CNU050.NZ,CO2.NZ,DIV.NZ,EBO.NZ,EMF.NZ,EMG.NZ,ESG.NZ,EUF.NZ,EUG.NZ,FBI210.NZ,FBI230.NZ,FBU.NZ,FCG.NZ,FCG060.NZ,FCT.NZ,FNZ.NZ,FPH.NZ,FRW.NZ,FSF.NZ,GBF.NZ,GEN.NZ,GLD.NZ,GMB060.NZ,GNE.NZ,GNE060.NZ,GNE070.NZ,GNE080.NZ,GNZ.NZ,GTK.NZ,HBL1T2.NZ,HFL.NZ,HGH.NZ,HLG.NZ,IFT270.NZ,IFT280.NZ,IFT310.NZ,IFT320.NZ,IFT330.NZ,IFT340.NZ,IFT350.NZ,IFT360.NZ,IFT370.NZ,IFT380.NZ,IKE.NZ,IPL020.NZ,IPL030.NZ,JPN.NZ,KFL.NZ,KPG.NZ,KPG050.NZ,KPG060.NZ,KPG070.NZ,KWB1T2.NZ,KWB2T2.NZ,LGF060.NZ,LGF080.NZ,LGF110.NZ,LGF130.NZ,LGF140.NZ,LGF150.NZ,LGF160.NZ,LGF170.NZ,LGF180.NZ,LGF190.NZ,LIV.NZ,LOC.NZ,MCK.NZ,MCKPA.NZ,MCY.NZ,MCY030.NZ,MCY040.NZ,MCY050.NZ,MCY060.NZ,MCY070.NZ,MCY080.NZ,MDZ.NZ,MEL060.NZ,MEL070.NZ,MEL080.NZ,MET010.NZ,MEX.NZ,MFB.NZ,MFT.NZ,MHJ.NZ,MZY.NZ,NGB.NZ,NPF.NZ,NPH.NZ,NPH010.NZ,NZB.NZ,NZC.NZ,NZG.NZ,NZK.NZ,NZL.NZ,NZM.NZ,NZT.NZ,NZX.NZ,NZX020.NZ,OCA.NZ,OCA010.NZ,OCA020.NZ,OCA030.NZ,OZY.NZ,PCT.NZ,PCT030.NZ,PCT040.NZ,PFI.NZ,PFI030.NZ,PFI040.NZ,POT.NZ,PYS.NZ,RAD.NZ,RGI.NZ,RYM.NZ,RYM010.NZ,RYM020.NZ,SAN.NZ,SBS010.NZ,SBS020.NZ,SBS030.NZ,SBS1T2.NZ,SCL.NZ,SCT.NZ,SDL.NZ,SEK.NZ,SKC.NZ,SKC050.NZ,SKO.NZ,SKT.NZ,SMI.NZ,SPF590.NZ,SPF600.NZ,SPK.NZ,SPN.NZ,STU.NZ,SUM.NZ,SUM030.NZ,SUM040.NZ,SUM050.NZ,SUM060.NZ,TAH.NZ,TCM.NZ,TEM.NZ,TGG.NZ,THL.NZ,TRA.NZ,TRP100.NZ,TRP110.NZ,TWF.NZ,TWH.NZ,TWR.NZ,USA.NZ,USF.NZ,USG.NZ,USH.NZ,USM.NZ,USS.NZ,UST.NZ,USV.NZ,VCT.NZ,VCT100.NZ,VCT110.NZ,VGL.NZ,VHP.NZ,VNT.NZ,VSL.NZ,WBC.NZ,WHS.NZ,WIA060.NZ,WIA090.NZ,WIA100.NZ,WIA110.NZ,WNZ1T2.NZ,WNZ2T2.NZ,^NZ50
2023-09-29,,,,6.086268901824951,1.055524230003357,7.525315284729004,,,,,,,0.6588886380195618,,,,,,,23.5419921875,0.061999998986721,2.098752975463867,0.1889249831438064,0.9338719248771667,,,,1.4767110347747805,7.098522186279297,1.0521178245544434,4.176358222961426,2.366661071777344,2.7585370540618896,4.0627055168151855,,1.9088624715805051,,,,,,,4.103654861450195,0.6100000143051147,0.4699999988079071,,0.1879999935626983,,,0.6930639147758484,7.049962043762207,,,,,,,1.2791274785995483,,,7.5379533767700195,6.282428741455078,,,,,,0.9810572862625122,30.348636627197266,1.2163821458816528,2.101022481918335,2.855664730072021,1.820749402046204,2.825233221054077,,,4.699999809265137,1.167871117591858,,3.998056411743164,2.607854127883911,20.719526290893555,7.311385154724121,1.781669855117798,2.808180093765259,0.2939386963844299,,,2.0327494144439697,,,,1.9202827215194704,4.789999961853027,,3.777365922927856,1.514399528503418,4.943440437316895,,,,,,,,,,,0.6800000071525574,,,2.188768148422241,0.97892826795578,0.7044059634208679,,,,,,,,,,,,,,,,2.529336929321289,,1.785142421722412,2.065762996673584,5.439138889312744,,,,,,,4.532916069030762,,,,,,0.1362304389476776,60.10592651367188,0.8870425820350647,8.665375709533691,1.903304934501648,0.9407033920288086,2.1155436038970947,,2.57439923286438,2.6494197845458984,2.0947039127349854,0.2249999940395355,0.7428032159805298,0.7093145847320557,,0.9202807545661926,,0.7099999785423279,,,,3.86120080947876,0.9655212163925172,,,1.9973002672195437,,,5.448856353759766,0.2000000029802322,0.1464972794055938,,6.309999942779541,,,3.677915811538696,,,,,2.722280263900757,2.93899917602539,1.3150005340576172,1.9886600971221924,1.8813729286193848,,4.300000190734863,1.9557253122329712,,,,3.733530282974243,6.683825492858887,1.0775806903839111,9.599898338317873,,,,,1.324954628944397,,2.8233189582824707,2.039999961853028,3.3092145919799805,3.2158608436584477,,,2.923322916030884,2.956017017364502,0.0919658467173576,3.206072330474853,12.317426681518556,8.279791831970215,2.4071600437164307,6.504538059234619,5.864816665649414,,4.318687915802002,3.309293031692505,,,1.440000057220459,1.822078347206116,2.632187604904175,7.755178451538086,19.86252784729004,1.5997848510742188,,,,,,,11296.4296875
2023-10-31,,,,6.086268901824951,1.050820231437683,6.983036041259766,,,,,,,0.6047333478927612,,,,,,,22.70362663269043,0.0719999969005584,2.044409990310669,0.1889249831438064,0.8838430643081665,,,,1.4652568101882937,6.947922229766846,0.9825052618980408,3.828327894210816,2.3437576293945312,2.7018861770629883,3.88118052482605,,1.8764878511428835,,,,,,,3.935883283615112,0.5799999833106995,0.4900000095367431,,0.1560000032186508,,,0.6660614609718323,6.830747127532959,,,,,,,1.1877611875534058,,,7.6415696144104,5.942838668823242,,,,,,0.9382566809654236,31.049673080444336,1.2116930484771729,2.071117877960205,2.8131296634674072,1.7910683155059814,2.7730751037597656,,,4.320000171661377,1.137536883354187,,3.883448600769043,2.480971336364746,19.980226516723636,6.675223350524902,1.8170673847198489,2.7968759536743164,0.2976593673229217,,,1.9244468212127688,,,,1.8249492645263672,4.900000095367432,,,1.301702857017517,4.6755690574646,,,,,,,,,,,0.550000011920929,,,2.117100715637207,0.9245434403419496,0.6460527777671814,,,,,,,,,,,,,,,,2.3315227031707764,,1.7368953227996826,2.065762996673584,5.260807037353516,,,,,,,4.264912128448486,,,,,,0.1176151037216186,52.78403472900391,0.83101886510849,8.18088150024414,1.8878308534622192,0.8995422124862671,2.016094923019409,,2.571688652038574,2.6573469638824463,2.000884532928467,0.1949999928474426,0.7339603304862976,0.6469572186470032,,0.8681893944740295,,0.6800000071525574,,,,3.8037843704223633,0.9319379329681396,,,1.8730239868164065,,,4.726049423217773,0.1700000017881393,0.1431487798690796,,5.679999828338623,,,3.5550034046173096,,,,,2.5775742530822754,3.33935809135437,1.2396183013916016,1.9969457387924197,1.8228846788406368,,4.199999809265137,2.271165132522583,,,,3.857722043991089,6.721717357635498,1.0303184986114502,9.166962623596191,,,,,1.2907620668411257,,2.871498346328736,1.899999976158142,2.8977982997894287,3.5804929733276367,,,2.8676676750183105,2.8833279609680176,0.0949325934052467,3.141507863998413,12.241218566894531,8.296286582946777,2.3506360054016118,6.217405319213867,5.601773262023926,,4.259541034698486,3.0663321018218994,,,1.2999999523162842,1.718942165374756,2.6853630542755127,7.630712032318115,19.33135223388672,1.590537667274475,,,,,,,10757.6904296875
2023-11-30,,,,6.086268901824951,1.0907115936279297,7.534829139709473,,,,,,,0.6047333478927612,,,,,,,22.96599769592285,0.0579999983310699,2.083998203277588,0.173810988664627,0.9213648438453674,,,,1.4857248067855835,7.153957366943359,1.0582207441329956,3.800852298736572,2.384049892425537,2.7873241901397705,3.976265192031861,,1.9639925956726076,,,,,,,4.330465316772461,0.4900000095367431,0.5299999713897705,,0.1620000004768371,,,0.7290672659873962,6.830747127532959,,,,,,,1.2375974655151367,,,7.891972064971924,6.348690986633301,,,,,,0.9841272830963136,32.83332061767578,1.2256230115890503,2.142494440078736,2.9541046619415283,1.870749592781067,2.9381165504455566,,,4.630000114440918,1.137536883354187,,3.989239692687988,2.6073131561279297,22.62057304382324,7.347225666046143,1.769870638847351,2.878162145614624,0.2976593673229217,,,1.974432349205017,,,,1.9620020389556885,5.800000190734863,,,1.378273606300354,4.910971164703369,,,,,,,,,,,0.5400000214576721,,,2.166055202484131,0.9372224807739258,0.6960696578025818,,,,,,,,,,,,,,,,2.4402971267700195,,1.8333895206451416,2.065762996673584,5.555055618286133,,,,,,,4.402573585510254,,,,,,0.1083074212074279,62.24531936645508,0.821681559085846,8.395620346069336,1.9478756189346316,0.9345223903656006,2.214992046356201,,2.614706516265869,2.6679775714874268,2.124485969543457,0.2199999988079071,0.7339603304862976,0.6937252879142761,,0.9029169082641602,,0.7400000095367432,,,,3.926621437072754,0.971506416797638,,,1.970624327659607,,,4.97625207901001,0.270000010728836,0.114686444401741,,5.400000095367432,,,3.630943536758423,,,,,2.7313241958618164,3.1455230712890625,1.1893633604049685,2.2703866958618164,1.803388595581055,,4.099999904632568,2.176533460617065,,,,4.024606227874756,6.721717357635498,1.0019608736038208,8.762260437011719,,,,,1.3808221817016602,,2.929313898086548,1.8899999856948853,3.1571695804595947,4.060803890228272,,,2.9893276691436768,3.064171552658081,0.0904825404286384,3.336686372756958,12.627521514892578,8.84509563446045,2.521183729171753,6.540094375610352,5.823323726654053,,4.314451217651367,3.0747101306915283,,,1.3600000143051147,1.787466526031494,2.658775568008423,7.630712032318115,20.84206199645996,1.7612903118133545,,,,,,,11331.5595703125
2023-12-29,,,,6.086268901824951,1.1247076988220217,8.372032165527344,,,,,,,0.5731427669525146,,,,,,,24.47066307067871,0.0599999986588954,2.146546602249145,0.1889249831438064,0.9480715990066528,,,,1.598759412765503,7.638094425201416,1.2099111080169678,4.212993144989014,2.534128427505493,3.003941535949707,3.863892555236816,,1.9931607246398928,,,,,,,4.678258895874023,0.4950000047683716,0.6000000238418579,,0.1599999964237213,,,0.7380681037902832,7.023657321929932,,,,,,,1.2043733596801758,,,6.950806140899658,6.510202884674072,,,,,,1.0247721672058103,31.502241134643555,1.2313191890716553,2.1638317108154297,3.0170814990997314,1.9186453819274905,2.9866161346435547,,,4.78000020980835,1.2588739395141602,,4.275759696960449,2.7238669395446777,22.83508682250977,7.616025924682617,2.058949708938598,2.9594497680664062,0.2753349542617798,,,2.086900234222412,,,,2.085484743118286,6.619999885559082,,,1.2591636180877686,4.3984150886535645,,,,,,,,,,,0.5199999809265137,,,2.213714361190796,0.9689928889274596,0.7419260740280151,,,,,,,,,,,,,,,,2.6605610847473145,,1.7754931449890137,2.065762996673584,5.884970188140869,,,,,,,4.640034198760986,,,,,,0.137076586484909,64.69071960449219,0.9243918061256408,9.056626319885254,1.9935789108276367,1.012691855430603,2.3026010990142822,,2.6656713485717773,2.676846981048584,2.200688362121582,0.2249999940395355,0.7428032159805298,0.841823935508728,,0.9463265538215636,,0.7599999904632568,,,,4.262794494628906,1.0780309438705444,,,2.015410900115967,,,5.189387798309326,0.2399999946355819,0.1188720762729644,,5.900000095367432,,,3.890296697616577,,,,,3.1202213764190674,3.13632607460022,1.21449077129364,2.1129510402679443,1.7741445302963257,,4.050000190734863,2.176533460617065,,,,4.020724773406982,6.81379508972168,1.0208660364151,9.646957397460938,,,,,1.337400197982788,,2.9004061222076416,1.9700000286102293,3.4433720111846924,4.008406162261963,,,3.0865259170532227,3.217234373092652,0.0904825404286384,3.4044265747070312,13.026538848876951,9.087252616882324,2.646901845932007,6.895991802215576,6.35175895690918,,4.465419292449951,3.1249775886535645,,,1.649999976158142,1.9222874641418457,2.9069273471832275,8.004110336303711,22.25249481201172,1.5580644607543943,,,,,,,11770.490234375
2024-01-31,,,,6.086268901824951,1.1077097654342651,8.024782180786133,,,,,,,0.5731427669525146,,,,,,,25.588165283203125,0.0769999995827674,2.190140724182129,0.1813679635524749,0.981931447982788,,,,1.6041849851608276,7.939295768737793,1.1918528079986572,4.716720581054688,2.550378561019897,3.0270845890045166,3.846604585647583,,2.0968546867370605,,,,,,,4.814857006072998,0.5099999904632568,0.6499999761581421,,0.2049999982118606,,,0.720066487789154,7.076267719268799,,,,,,,1.2209852933883667,,,7.771087169647217,6.593029975891113,,,,,,1.016124248504639,33.32138442993164,1.2341673374176023,2.1260056495666504,3.203105926513672,1.9580888748168943,3.086525678634644,,,4.519999980926514,1.1021465063095093,,4.493921756744385,2.7321267127990723,22.902816772460938,7.580186367034912,2.0117533206939697,2.9273126125335693,0.2790557146072387,,,2.1077277660369877,,,,2.0488975048065186,6.579999923706055,,3.744593143463135,1.1825928688049316,4.660628795623779,,,,,,,,,,,0.5299999713897705,,,2.339184045791626,1.0087056159973145,0.7376866340637207,,,,,,,,,,,,,,,,2.676018476486206,,1.8719873428344729,2.065762996673584,6.0187201499938965,,,,,,,4.675517082214356,,,,,,0.1362304389476776,66.93109130859375,0.83101886510849,8.819123268127441,1.9743835926055908,1.008300542831421,2.3026010990142822,,2.65201997756958,2.6839425563812256,2.210787296295166,0.2849999964237213,0.8312322497367859,0.7560826539993286,,0.9289627075195312,,0.699999988079071,,,,4.327090263366699,1.0609869956970217,,,2.042283058166504,,,4.939184665679932,0.25,0.1213834583759307,,5.699999809265137,,,3.8614797592163086,,,,,3.049255132675171,2.9155874252319336,1.2982486486434937,2.1958119869232178,1.84238076210022,,4.159999847412109,2.2080771923065186,,,,4.125512599945068,6.408650875091553,1.0775806903839111,10.343420028686523,,,,,1.1897649765014648,,,1.909999966621399,3.3271021842956543,4.070345878601074,,,3.184677124023437,3.25623106956482,0.0897409468889236,3.615388631820679,13.74495792388916,9.71939182281494,2.728764533996582,7.048108577728272,6.407282829284668,,4.656264781951904,3.1417338848114014,,,1.6299999952316284,1.930985689163208,3.0664544105529785,7.707306861877441,23.222728729248047,1.5387096405029297,,,,,,,11843.650390625
2024-02-29,,,,6.194721221923828,1.1101049184799194,7.706075191497803,,,,,,,0.5550910830497742,,,,,,,26.79366111755371,0.0630000010132789,2.2659571170806885,0.1851464807987213,0.9396067261695862,,,,1.588812232017517,8.220820426940918,1.184629201889038,5.67838191986084,2.5417752265930176,3.0085701942443848,3.976265192031861,,2.1651244163513184,,,,,,,4.984394550323486,0.4550000131130218,0.5099999904632568,,0.2649999856948852,,,0.6345585584640503,7.199793815612793,,,,,,,1.2126795053482056,,,7.088959217071533,6.584747791290283,,,,,,0.9763439893722534,33.30768203735352,1.281635284423828,2.194868326187134,3.3067755699157715,1.9984712600708008,3.1553955078125,,,4.099999904632568,1.1628152132034302,,4.549816608428955,2.694499015808105,23.70591735839844,7.589147090911865,2.0530502796173096,2.9237749576568604,0.2976593673229217,,,2.05774188041687,,,,2.0488975048065186,7.949999809265137,,3.830675840377808,1.0464670658111572,4.863631725311279,,,,,,,,,,,0.4799999892711639,,,2.45784592628479,1.0087056159973145,0.716488778591156,,,,,,,,,,,,,,,,2.79194712638855,,1.7754931449890137,2.065762996673584,5.956303119659424,,,,,,,4.672787666320801,,,,,,0.1167689338326454,63.253150939941406,0.6816222667694092,9.232131004333496,1.9765770435333248,0.9661414623260498,2.238384962081909,,2.6529407501220703,2.6958017349243164,2.1850807666778564,0.2899999916553497,0.8223893642425537,0.763877272605896,,0.8681893944740295,,0.5899999737739563,,,,4.242588043212891,0.9928111433982848,,,2.0064539909362797,,,5.004052639007568,0.2249999940395355,0.1171978116035461,,4.639999866485596,,,3.698183298110962,,,,,2.8844306468963623,2.832810401916504,1.3066246509552002,2.3615334033966064,1.8813729286193848,,4.039999961853027,2.1844191551208496,,,,3.93534255027771,6.007949352264404,1.0397709608078003,10.399890899658203,,,,,1.440013766288757,,,1.7300000190734863,2.9514615535736084,4.1588311195373535,,,3.286640167236328,3.3927197456359863,0.1067991778254509,3.7808682918548575,14.299361228942873,10.067556381225586,2.855457067489624,7.277719974517822,6.648525714874268,,4.79868745803833,3.16686749458313,,,1.6100000143051147,1.8440040349960327,3.674727201461792,8.08469009399414,25.109294891357425,1.2870967388153076,,,,,,,11696.4296875
2024-03-28,,,,6.194721221923828,1.115792989730835,8.010177612304688,,,,,,,0.5645758509635925,,,,,,,28.06954765319824,0.0560000017285347,2.4251708984375,0.1700324565172195,0.966524064540863,,,,1.6539201736450195,8.685050010681152,1.3020087480545044,6.209585189819336,2.681339263916016,3.165015935897827,4.091264247894287,,2.301663875579834,,,,,,,5.151025295257568,0.6399999856948853,0.4699999988079071,,0.209999993443489,,,0.720066487789154,7.717251300811768,,,,,,,1.3326845169067385,,,7.167468547821045,6.527591705322266,,,,,,1.021313190460205,30.87383079528809,1.3158122301101685,2.3209543228149414,3.497644186019897,2.122436761856079,3.3513340950012207,,,4.119999885559082,1.2601929903030396,,4.706320762634277,2.7780137062072754,24.81864356994629,8.1007719039917,2.2033445835113525,2.9541423320770264,0.2455690056085586,,,2.10707688331604,,,,2.10038423538208,8.899999618530273,,3.977015972137451,1.125985026359558,5.455726146697998,,,,,,,,,,,0.395000010728836,,,2.589150905609131,1.0139164924621582,0.7244664430618286,,,,,,,,,,,,,,,,2.8605382442474365,,1.6693494319915771,2.065762996673584,6.263271331787109,,,,,,,4.91297721862793,,,,,,0.1116920337080955,65.06411743164062,0.6986021399497986,9.710000991821287,1.9848358631134035,0.9924907088279724,2.247558832168579,,2.66755747795105,2.702948093414306,2.2502660751342773,0.270000010728836,0.8312322497367859,0.7297133803367615,,0.9401726722717284,,0.6299999952316284,,,,4.463029861450195,1.050315499305725,,,2.123734712600708,,,5.060277938842773,0.2000000029802322,0.1071523055434227,,4.550000190734863,,,3.678971767425537,,,,,3.0675690174102783,2.575282096862793,1.2300125360488892,2.3615334033966064,2.0799999237060547,,3.890000104904175,2.28895902633667,,,,3.801234722137451,5.635364055633545,1.0198057889938354,10.859613418579102,,,,,1.4933476448059082,,3.131667375564575,1.7899999618530271,2.8841938972473145,4.121869087219238,,,3.485801935195923,3.5097100734710693,0.1030908450484275,3.948283433914185,14.985170364379885,10.570350646972656,2.949989557266236,7.751294136047363,7.007517814636231,,5.0854315757751465,3.32251238822937,,,2.0,1.963140606880188,3.765461444854736,9.010046005249023,25.531524658203125,1.4999998807907104,,,,,,,12105.2900390625
2024-04-30,,,,6.194721221923828,1.1053649187088013,7.5305256843566895,,,,,,,0.5132508277893066,,,,,,,27.0400390625,0.0590000003576278,2.33987808227539,0.1700324565172195,0.966524064540863,,,,1.6521116495132446,8.423803329467773,1.2162315845489502,6.127157211303711,2.660308837890625,3.0891072750091557,3.99278712272644,,2.3181111812591557,,,,,,,4.801294326782227,0.6100000143051147,0.4300000071525574,,0.2800000011920929,,,0.6930639147758484,7.735094547271728,,,,,,,1.3589874505996704,,,7.2114410400390625,6.111659049987793,,,,,,0.982397735118866,31.603988647460938,1.3651789426803589,2.351990938186645,3.4230406284332275,2.121497869491577,3.316414594650269,,,3.809999942779541,1.3194326162338257,,4.736301422119141,2.702758550643921,27.547239303588867,7.68886661529541,2.277199506759644,2.930417776107788,0.2790557146072387,,,1.991444945335388,,,,2.10038423538208,8.1899995803833,,4.279173851013184,0.9324563145637512,5.306693077087402,,,,,,,,,,,0.4199999868869781,,,2.462708711624145,0.99769389629364,0.6985927224159241,,,,,,,,,,,,,,,,2.725288152694702,,1.8623377084732056,1.7420949935913086,5.766186714172363,,,,,,,4.67096757888794,,,,,,0.1201535537838935,63.47719192504883,0.7081720232963562,9.616525650024414,1.9701536893844604,0.9740462899208068,2.1099531650543213,,2.6529407501220703,2.711880207061768,2.231903553009033,0.2450000047683715,0.7870177030563354,0.7214212417602539,,1.0476211309432983,,0.6000000238418579,,,,4.352808475494385,1.011414885520935,,,2.0105292797088623,,,4.591733932495117,0.270000010728836,0.1046409159898758,,4.070000171661377,,,3.842268228530884,,,,,3.113353729248047,2.354543685913086,1.2212265729904177,2.378105401992798,1.7799999713897705,,3.7200000286102295,2.3536646366119385,,,,3.80522346496582,5.197574615478516,1.0001941919326782,10.573835372924805,,,,,1.5022364854812622,,3.150939464569092,1.830000042915344,2.630239963531494,3.924736499786377,,,3.4372026920318604,3.449265241622925,0.1216323971748352,3.87376880645752,14.740581512451172,10.25914192199707,2.8700757026672363,7.572388648986816,6.794994354248047,,5.025614738464356,3.2023184299468994,,,1.809999942779541,1.923525333404541,3.62028694152832,8.08469009399414,25.39677047729492,1.4199999570846558,,,,,,,11957.5
2024-05-31,,,,6.194721221923828,1.1126692295074463,7.4825615882873535,,,,,,,0.5039190053939819,,,,,,,27.57696914672852,0.061999998986721,2.265533924102783,0.1511400043964386,0.9321587681770324,,,,1.620574951171875,8.451057434082031,1.2174475193023682,7.043025493621826,2.637981414794922,3.105376005172729,3.777928113937378,,2.2496438026428223,,,,,,,4.737391948699951,0.6700000166893005,0.395000010728836,,0.25,,,0.6604747176170349,8.225786209106445,,,,,,,1.3765227794647217,,,6.683774471282959,6.28142786026001,,,,,,0.963739573955536,29.7921199798584,1.3559777736663818,2.330328226089477,3.425286054611206,2.12816858291626,3.3367323875427246,,,3.109999895095825,1.4756102561950684,,4.784120559692383,2.663552761077881,28.54385757446289,7.313577175140381,2.4618375301361084,2.944929361343384,0.2902179360389709,,,1.7987241744995115,,,,2.017474412918091,9.649999618530272,,4.305697917938232,0.8972693681716919,4.718036651611328,,,,,,,,,,,0.4650000035762787,,,2.3897454738616943,0.9895824193954468,0.7072173357009888,,,,,,,,,,,,,,,,2.7151577472686768,,1.892537832260132,1.771129846572876,6.037323474884033,,,,,,,4.649904251098633,,,,,,0.1311535239219665,64.45735168457031,0.4545698761940002,9.554767608642578,1.986884832382202,0.9447683095932008,2.339296102523804,,2.6674482822418213,2.753376245498657,2.1893017292022705,0.2450000047683715,0.8047035932540894,0.6965446472167969,,0.9849427938461304,,0.550000011920929,,,,4.361963748931885,1.021703600883484,,,1.919017314910889,,,4.6854424476623535,0.2549999952316284,0.1108484268188476,,3.640000104904175,,,3.8614797592163086,,,,,3.113353729248047,2.0731239318847656,1.1860835552215576,2.096379041671753,1.7400000095367432,,3.200000047683716,1.981607675552368,,,,3.3305678367614746,5.188261032104492,0.9315534234046936,9.049678802490234,,,,,1.2786942720413208,,3.0931239128112797,1.7000000476837158,1.6960512399673462,3.673839569091797,,,3.400012969970703,3.4838016033172607,0.1231157034635543,3.892667531967163,14.802340507507324,10.499732971191406,2.91127610206604,7.393648147583008,6.643499374389648,,4.892374038696289,3.228074312210083,,,2.190000057220459,1.6902374029159546,3.456965446472168,7.597661018371582,26.28426742553711,1.0499999523162842,,,,,,,11867.2900390625
2024-06-27,,,,6.194721221923828,1.126970887184143,7.319478988647461,,,,,,,0.4945871233940124,,,,,,,27.912057876586918,0.0579999983310699,2.281832695007324,0.1586969494819641,0.8902782201766968,,,,1.6529864072799685,8.910588264465332,1.2072482109069824,6.502662658691406,2.647584915161133,3.1657111644744877,3.4645931720733643,,2.2887678146362305,,,,,,,4.784257411956787,0.6700000166893005,0.3799999952316284,,0.2399999946355819,,,0.6699100732803345,8.029509544372559,,,,,,,1.3063814640045166,,,6.015397548675537,6.527591705322266,,,,,,0.950366735458374,29.04393768310547,1.3742239475250244,2.4103143215179443,3.588581085205078,2.118655204772949,3.3406405448913574,,,2.8299999237060547,1.5887043476104736,,4.8164143562316895,2.6327438354492188,29.333087921142575,7.048128128051758,2.511074542999268,2.978318452835083,0.282776415348053,,,1.8758124113082888,,,,1.8648536205291748,10.25,,4.367586612701416,0.8708791136741638,4.893755435943604,,,,,,,,,,,0.449999988079071,,,2.426978349685669,0.969750165939331,0.7281208038330078,,,,,,,,,,,,,,,,2.7171061038970947,,1.7356436252593994,1.771129846572876,5.933387279510498,,,,,,,4.558093070983887,,,,,,0.1311535239219665,63.131797790527344,0.4784946143627167,9.442734718322754,1.988727569580078,0.9231324195861816,2.3027124404907227,,2.695062160491944,2.760650157928467,2.196767091751098,0.2549999952316284,0.7870177030563354,0.7628822326660156,,0.95808082818985,,0.5299999713897705,,,,4.489402294158936,0.977853775024414,,,1.9647083282470703,,,4.423057556152344,0.2300000041723251,0.1631688773632049,,3.559999942779541,,,3.90063214302063,,,,,3.296492338180542,1.8573691844940183,1.1157970428466797,1.9555153846740725,1.4600000381469729,,3.200000047683716,1.9007257223129272,,,,3.318601608276367,5.225518703460693,0.843300998210907,9.049678802490234,,,,,1.4419317245483398,,3.2797021865844727,1.7599999904632568,1.6234928369522097,3.476707220077514,,,3.523404598236084,3.5894901752471924,0.1353077590465545,4.096416473388672,15.555822372436523,11.376507759094238,3.063678503036499,7.396547317504883,6.644464015960693,,4.986310958862305,3.185147762298584,,,2.259999990463257,1.605525255203247,3.828974962234497,6.964521884918213,27.26564598083496,1.0,,,,,,,11717.4296875
