Date,BCP.LS,BFCPY.LS,BGNVA.LS,BJLLD.LS,BMENY.LS,BMENZ.LS,BOTEM.LS,BOTET.LS,BOTEZ.LS,BTGNV.LS,COR.LS,CTT.LS,EDP.LS,EDPR.LS,EGL.LS,ESON.LS,FCP.LS,GALP.LS,GLINT.LS,IBS.LS,JMT.LS,MAR.LS,MLCIA.LS,MLFMV.LS,MRL.LS,NBA.LS,NVG.LS,OTE1.LS,OTE2.LS,OTEL.LS,OTEN.LS,OTEP.LS,OTEV.LS,OTEW.LS,OTEX.LS,OTEY.LS,OTEZ.LS,PHR.LS,PSI20.LS,PTFCPCOM0018.LS,PTFCPZOM0011.LS,PTGNVKOM0008.LS,PTMEN2OM0007.LS,PTMENAOM0029.LS,PTMENWOM0015.LS,PTOTE3OE0025.LS,PTOTEAOE0005.LS,PTOTEDOE0010.LS,PTOTEEOE0019.LS,PTOTEQOE0023.LS,PTOTESOE0021.LS,PTOTVNOE0009.LS,PTSCPAOM0007.LS,PTSCPJOM0008.LS,PTSINCOM0001.LS,PTSLBAOM0028.LS,PTSLBOOM0006.LS,PTSLBPOM0005.LS,PTVAACOM0009.LS,PTVAIAOM0003.LS,RAM.LS,RENE.LS,SCP.LS,SCT.LS,SEM.LS,SLBEN.LS,SNC.LS,SON.LS,TDSA.LS
2024-07-31,0.3592241406440735,,,,,,,,,,8.307796478271484,3.9532430171966553,3.421475887298584,14.060697555541992,3.3764686584472656,6.099999904632568,1.149999976158142,18.21998405456543,0.4471014142036438,6.097550392150879,15.191168785095217,1.4457401037216189,,1.100000023841858,10.101080894470217,5.0680694580078125,3.3744866847991943,,,,,,,,,,,0.0476000010967254,6708.39013671875,,,,,,,,,,,,,,,,,,,,,,5.047124862670898,2.106810569763184,0.8999999761581421,4.9306640625,14.050786972045898,3.2100000381469727,2.517782688140869,0.8648362755775452,0.100500002503395
2024-08-30,0.3832768201828003,,,,,,,,,,8.198243141174316,4.222782611846924,3.417874336242676,14.188166618347168,2.8568689823150635,6.050000190734863,1.2000000476837158,17.83098030090332,0.441692978143692,6.289736747741699,15.746140480041504,1.4730181694030762,,1.100000023841858,10.573094367980955,5.0680694580078125,3.3204948902130127,,,,,,,,,,,0.0456000007688999,6760.14990234375,,,,,,,,,,,,,,,,,,,,,,5.152587413787842,2.1247787475585938,0.8999999761581421,4.527246475219727,13.562390327453612,3.4100000858306885,2.440903663635254,0.870344877243042,0.096000000834465
2024-09-30,0.3736004829406738,,,,,,,,,,8.079560279846191,4.151850700378418,3.693393468856812,15.404013633728027,2.38941502571106,5.949999809265137,1.2000000476837158,15.96804141998291,0.4471014142036438,6.324679851531982,16.592708587646484,1.6185014247894287,,2.319999933242798,10.695817947387695,5.024752616882324,3.318695306777954,,,,,,,,,,,0.0441999994218349,6792.8701171875,,,,,,,,,,,,,,,,,,,,,,5.182719230651856,2.169700384140014,1.0,4.9306640625,13.562390327453612,3.259999990463257,2.4216842651367188,0.8712628483772278,0.0944000035524368
2024-10-31,0.4270509481430053,,,,,,,,,,7.650475978851318,4.043089866638184,3.25220274925232,12.138873100280762,2.3838279247283936,5.400000095367432,1.190000057220459,14.894000053405762,0.4471014142036438,6.429509162902832,16.809053421020508,1.600316047668457,,1.5,9.723470687866213,5.111386299133301,3.1819159984588623,,,,,,,,,,,0.0408000014722347,6532.77001953125,,,,,,,,,,,,,,,,,,,,,,5.258049488067627,2.061889171600342,1.0199999809265137,4.9306640625,13.862942695617676,3.200000047683716,2.383244752883911,0.8345394730567932,0.0879999995231628
2024-11-29,0.412674605846405,,,,,,,,,,7.595699310302734,4.222782611846924,3.08112907409668,10.864192962646484,2.430387020111084,5.099999904632568,1.1200000047683716,14.383255004882812,0.4344816207885742,6.551809310913086,17.345212936401367,1.5275743007659912,,1.2599999904632568,9.031994819641112,5.024752616882324,3.0865306854248047,,,,,,,,,,,0.0416000001132488,6418.33984375,,,,,,,,,,,,,,,,,,,,,,5.4539079666137695,2.210129499435425,0.9850000143051147,4.661718368530273,12.942502975463867,3.3399999141693115,2.306365966796875,0.8657544255256653,0.0887999981641769
2024-12-31,0.4282489717006683,,,,,,,,,,7.349204540252685,5.107060432434082,2.7831006050109863,9.844449043273926,2.7134668827056885,4.420000076293945,1.100000023841858,14.767486572265623,0.4398901462554931,6.534337997436523,17.354618072509766,1.5866769552230835,,1.2000000476837158,9.771849632263184,5.111386299133301,3.23050856590271,,,,,,,,,,,0.046399999409914,6377.259765625,,,,,,,,,,,,,,,,,,,,,,5.830787658691406,2.1063952445983887,0.9100000262260436,4.885839462280273,13.318193435668944,3.25,2.171827793121338,0.8391299247741699,0.0790000036358833
2025-01-31,0.4657564461231231,,,,,,,,,,7.714382171630859,5.570478439331055,2.733579158782959,8.859024047851562,2.6873936653137207,4.5,1.1100000143051147,15.008211135864258,0.4507071077823639,7.425384044647217,17.918994903564453,1.5912233591079712,,1.2000000476837158,10.031278610229492,5.154702663421631,3.3040804862976074,,,,,,,,,,,0.0498000010848045,6524.2900390625,,,,,,,,,,,,,,,,,,,,,,5.931899547576904,2.1941616535186768,0.9700000286102296,4.706543445587158,14.10714054107666,3.200000047683716,2.114168643951416,0.8271948099136353,0.0872000008821487
2025-02-28,0.4945091307163238,,,,,,,,,,7.486145973205566,6.582433223724365,2.8002078533172607,8.4177885055542,2.7842366695404053,4.800000190734863,1.0399999618530271,14.71656608581543,0.4489042460918426,7.4603271484375,19.5274715423584,1.6275941133499146,,1.2000000476837158,9.810282707214355,6.324257850646973,3.049488306045532,,,,,,,,,,,0.0522000007331371,6800.10009765625,,,,,,,,,,,,,,,,,,,,,,6.016159057617188,2.258831739425659,0.9700000286102296,4.841015815734863,14.125925064086914,3.130000114440918,2.440903663635254,0.930938482284546,0.1049999967217445
2025-03-31,0.5134932994842529,,,,,,,,,,7.303557395935059,7.074224472045898,2.802008628845215,7.559831619262695,3.1660218238830566,4.599999904632568,1.0,15.026727676391602,0.4732424318790436,7.6350417137146,18.436342239379883,1.7094284296035769,,1.1399999856948853,10.021671295166016,6.237623691558838,3.0644643306732178,,,,,,,,,,,0.0529999993741512,6865.6201171875,,,,,,,,,,,,,,,,,,,,,,6.2183837890625,2.5359888076782227,0.959999978542328,4.482421875,14.351338386535645,3.299999952316284,2.3255856037139893,0.9750065803527832,0.1599999964237213
2025-04-30,0.5195755362510681,,,,,,,,,,6.947508811950684,7.34849214553833,3.1297502517700195,8.185223579406738,3.251690626144409,4.599999904632568,1.0,12.62411880493164,0.5002849102020264,8.12424373626709,20.054224014282227,1.6503260135650637,,1.2999999523162842,9.58928680419922,6.8007426261901855,3.1318564414978027,,,,,,,,,,,0.0478000007569789,6992.33984375,,,,,,,,,,,,,,,,,,,,,,6.281578540802002,2.674567461013794,0.949999988079071,4.885839462280273,15.487798690795898,3.701499938964844,2.4308133125305176,1.0282554626464844,0.1570000052452087
2025-05-30,0.6321902275085449,,,,,,,,,,7.332338809967041,7.180483818054199,3.3533034324646,8.765278816223145,4.181010723114014,4.300000190734863,1.0399999618530271,13.33415985107422,0.8293010592460632,8.718274116516113,21.41135025024414,1.9276533126831052,,1.649999976158142,10.713658332824709,8.533415794372559,3.2235844135284424,,,,,,,,,,,0.0553999990224838,7388.4501953125,,,,,,,,,,,,,,,,,,,,,,6.370239734649658,2.8082642555236816,1.0399999618530271,5.289258003234863,16.549123764038086,5.820000171661377,2.332702875137329,1.1808631420135498,0.3179999887943268
2025-06-30,0.637230396270752,,,,,,,,,,7.522295951843262,7.326034545898437,3.517624855041504,9.394911766052246,3.701436042785645,4.300000190734863,1.0499999523162842,14.781976699829102,0.8513963222503662,9.079291343688965,20.754323959350582,2.0388641357421875,,2.5,10.772632598876951,7.949999809265137,3.081216096878052,,,,,,,,,,,0.0610000006854534,7456.27001953125,,,,,,,,,,,,,,,,,,,,,,6.42362117767334,2.889455556869507,0.949999988079071,5.689687252044678,16.263500213623047,5.260000228881836,2.3910202980041504,1.1692479848861694,0.3089999854564667
2025-07-31,0.6960723996162415,,,,,,,,,,7.408321857452393,7.180483818054199,3.6169822216033936,10.21293830871582,4.334094047546387,4.099999904632568,1.159999966621399,15.869027137756348,1.0878952741622925,8.779149055480957,20.677026748657227,2.077333450317383,,2.900000095367432,12.669638633728027,7.900000095367432,2.99804425239563,,,,,,,,,,,0.063799999654293,7711.919921875,,,,,,,,,,,,,,,,,,,,,,6.45920991897583,2.841695785522461,0.9700000286102296,5.355000019073486,16.711475372314453,5.539999961853027,2.4687769412994385,1.2234516143798828,0.4009999930858612
2025-08-29,0.6983875036239624,,,,,,,,,,7.170875549316406,7.122263908386231,3.6179373264312735,9.955135345458984,4.8751325607299805,4.099999904632568,1.2699999809265137,16.06235694885254,1.106815218925476,8.929220199584961,20.42580986022949,2.260061740875244,,3.319999933242798,12.708953857421877,7.900000095367432,3.2069404125213623,,,,,,,,,,,0.0610000006854534,7760.080078125,,,,,,,,,,,,,,,,,,,,,,6.904058933258057,2.8560237884521484,1.0199999809265137,5.833125114440918,17.198406219482422,5.579999923706055,2.89643931388855,1.2370024919509888,0.4090000092983246
2025-09-30,0.7265545129776001,,,,,,,,,,6.8384504318237305,7.034933567047119,3.8567769527435294,11.10533046722412,4.91853141784668,4.119999885559082,1.3799999952316284,15.57855224609375,1.6081931591033936,9.379432678222656,20.00067710876465,2.1831233501434326,,4.0,12.315792083740234,7.849999904632568,3.1643877029418945,,,,,,,,,,,0.0627999976277351,7957.6201171875,,,,,,,,,,,,,,,,,,,,,,7.09979248046875,2.922887086868286,0.949999988079071,5.9765625,17.782724380493164,6.340000152587891,2.89643931388855,1.2950778007507324,0.5320000052452087
2025-10-31,0.7381300330162048,,,,,,,,,,6.914433479309082,7.326034545898437,4.117588996887207,12.572820663452148,5.786507606506348,4.039999961853027,3.819999933242798,16.83160972595215,1.5987331867218018,9.473227500915527,21.58526992797852,2.4043209552764893,,4.199999809265137,13.84912395477295,8.600000381469727,2.9052016735076904,,,,,,,,,,,0.0802000015974044,8426.9599609375,,,,,,,,,,,,,,,,,,,,,,7.2580647468566895,3.118701696395874,1.0,5.880937576293945,17.626907348632812,6.380000114440918,2.877000093460083,1.3686397075653076,0.6959999799728394
2025-11-28,0.7923418283462524,,,,,,,,,,6.392051696777344,6.840866565704346,3.674303531646729,11.373048782348633,4.577127456665039,3.900000095367432,3.140000104904175,16.802581787109375,1.4568337202072144,9.42633056640625,19.749460220336918,2.2985310554504395,,4.400000095367432,12.827385902404783,8.800000190734863,2.9400177001953125,,,,,,,,,,,0.0751999989151954,8110.740234375,,,,,,,,,,,,,,,,,,,,,,7.2580647468566895,3.1664609909057617,1.0199999809265137,6.12000036239624,16.4193172454834,5.940000057220459,2.89643931388855,1.4363940954208374,0.6759999990463257
2025-12-31,0.8644956946372986,,,,,,,,,,6.278077602386475,7.209593772888184,3.7402231693267822,11.93822956085205,4.771939754486084,3.119999885559082,3.5,14.156163215637209,1.1446551084518433,9.285637855529783,19.57554054260254,2.4524073600769043,,3.0,12.3878173828125,8.75,3.036729097366333,,,,,,,,,,,0.0630000010132789,8263.650390625,,,,,,,,,,,,,,,,,,,,,,7.161290645599365,3.1315836906433105,1.0099999904632568,6.167812347412109,20.35371971130371,6.460000038146973,2.721486568450928,1.5602879524230957,0.6359999775886536
2026-01-30,0.8820518255233765,,,,,,,,,,6.354060649871826,6.588579177856445,4.124276638031006,12.691805839538574,4.297446250915527,3.400000095367432,3.5199999809265137,16.188148498535156,1.3338541984558103,9.989095687866213,19.237363815307617,2.356234550476074,2.124314069747925,3.1600000858306885,12.587621688842772,9.449999809265137,3.088952779769897,,,,,,,,,,,0.0662000030279159,8662.1904296875,,,,,,,,,,,,,,,,,,,,,,7.103226184844971,3.350745916366577,1.0199999809265137,6.31125020980835,21.81451416015625,6.519999980926514,2.7409255504608154,1.7132192850112915,0.4819999933242798
2026-02-27,0.8600584268569946,,,,,,,,,,6.477532386779785,6.918493270874023,4.314392566680908,13.247072219848633,5.0197954177856445,3.859999895095825,2.619999885559082,17.6298885345459,1.2581746578216553,10.739450454711914,21.50797271728516,2.365851879119873,2.1435387134552,3.5,14.98526382446289,9.0,3.3229939937591557,,,,,,,,,,,0.0773999989032745,9276.08984375,,,,,,,,,,,,,,,,,,,,,,7.18064546585083,3.750108003616333,0.9800000190734864,6.980625152587891,23.129228591918945,6.78000020980835,2.877000093460083,1.9503599405288696,0.5080000162124634
2026-03-31,0.8025668859481812,,,,,,,,,,6.164103031158447,5.851124286651611,4.322990894317627,13.5742826461792,4.270442485809326,3.400000095367432,2.880000114440918,20.32952690124512,1.267634630203247,10.12978744506836,19.86540412902832,2.356234550476074,2.153150796890259,4.119999885559082,13.986246109008787,9.0,3.253361940383911,,,,,,,,,,,0.0741999968886375,9131.5595703125,,,,,,,,,,,,,,,,,,,,,,7.200000286102295,3.638091802597046,0.975000023841858,6.980625152587891,21.619741439819336,6.320000171661377,2.89643931388855,1.8525999784469604,0.4110000133514404
2026-04-30,0.8768428564071655,,,,,,,,,,6.097618579864502,6.219851493835449,4.435723304748535,14.060141563415527,4.6523518562316895,3.9800000190734863,3.380000114440918,19.313533782958984,1.1257351636886597,11.255319595336914,19.768783569335938,2.423555612564087,2.172375440597534,4.119999885559082,15.364891052246094,8.9399995803833,3.2359538078308105,,,,,,,,,,,0.0775000005960464,9344.9599609375,,,,,,,,,,,,,,,,,,,,,,7.179999828338623,3.6770541667938232,0.9800000190734864,6.980625152587891,22.593605041503903,8.020000457763672,2.857560873031616,1.885509133338928,0.4460000097751617
2026-05-29,0.9380000233650208,,,,,,,,,,6.539999961853027,6.065000057220459,4.367000102996826,14.170000076293944,4.751999855041504,3.5,3.259999990463257,18.33121681213379,1.1872248649597168,11.067730903625488,18.15999984741211,2.211975336074829,2.172375440597534,3.900000095367432,15.210000038146973,8.960000038146973,3.290112018585205,,,,,,,,,,,0.0729999989271164,9076.5302734375,,,,,,,,,,,,,,,,,,,,,,6.880000114440918,3.539999961853028,1.0,6.693749904632568,23.129228591918945,7.260000228881836,2.9200000762939453,1.9079999923706052,0.4305000007152557
2026-06-30,1.034999966621399,,,,,,,,,,6.389999866485596,5.784999847412109,4.580999851226807,14.170000076293944,4.664000034332275,3.759999990463257,3.0,18.341053009033203,1.2300000190734863,9.850000381469728,16.760000228881836,2.3299999237060547,2.1916000843048096,5.199999809265137,15.3100004196167,8.399999618530273,3.2260000705718994,,,,,,,,,,,0.0769999995827674,9132.58984375,,,,,,,,,,,,,,,,,,,,,,6.820000171661377,3.775000095367432,0.975000023841858,7.5,20.299999237060547,6.880000114440918,2.859999895095825,2.015000104904175,0.5289999842643738
2026-07-31,1.065000057220459,,,,,,,,,,6.619999885559082,6.159999847412109,4.46999979019165,13.449999809265137,4.631999969482422,3.380000114440918,2.9800000190734863,19.3690185546875,1.1950000524520874,9.609999656677246,17.360000610351562,2.3499999046325684,2.200000047683716,5.400000095367432,15.239999771118164,7.400000095367432,3.259999990463257,,,,,,,,,,,0.0891999974846839,9116.0400390625,,,,,,,,,,,,,,,,,,,,,,6.739999771118164,3.4549999237060547,0.9900000095367432,7.199999809265137,20.100000381469727,6.71999979019165,2.9800000190734863,2.039999961853028,0.4884999990463257
2026-08-31,1.11899995803833,,,,,,,,,,7.019999980926514,6.554999828338623,4.677999973297119,13.65999984741211,4.75,3.0,2.880000114440918,21.399999618530277,1.215000033378601,10.300000190734863,18.0,2.3499999046325684,2.220000028610229,5.300000190734863,13.5,7.059999942779541,3.247999906539917,,,,,,,,,,,0.0900000035762786,9437.1796875,,,,,,,,,,,,,,,,,,,,,,6.820000171661377,3.505000114440918,0.9700000286102296,7.199999809265137,21.200000762939453,6.559999942779541,2.9800000190734863,2.005000114440918,0.4754999876022339
