Date,AALLON.HE,ACG1V.HE,AFAGR.HE,AIFORIA.HE,AKTIA.HE,ALBAV.HE,ALBBV.HE,ALMA.HE,ANORA.HE,ARVOSK.HE,ASPO.HE,ASUNTO.HE,ATRAV.HE,BIOBV.HE,BITTI.HE,BRETEC.HE,BULL-NOKIA-X3-H.HE,CONSTI.HE,DETEC.HE,DIGIA.HE,DWF.HE,EAGLE.HE,EASOR.HE,ECOUP.HE,ELEAV.HE,ELISA.HE,EQV1V.HE,ERIBR.HE,ESENSE.HE,ETTE.HE,EVLI.HE,FOAMIT.HE,FODELIA.HE,FONDIA.HE,FORTUM.HE,FRAMERY.HE,FSECURE.HE,FSKRS.HE,GLA1V.HE,GOFORE.HE,HEALTH.HE,HKFOODS.HE,HONBS.HE,HRTIS.HE,HUH1V.HE,ILKKA.HE,INDERES.HE,INVEST.HE,IQMX.HE,KALMAR.HE,KAMUX.HE,KCR.HE,KELAS.HE,KESKOA.HE,KESKOB.HE,KNEBV.HE,KOSKI.HE,KPYOSK.HE,KSL.HE,LAMOR.HE,LAPWALL.HE,LASTIK.HE,LEMON.HE,LINDEX.HE,LUMO.HE,MANTA.HE,MARAS.HE,MERUS.HE,METSA.HE,METSB.HE,METSO.HE,MUSTI.HE,NDA-FI.HE,NESTE.HE,NETUM.HE,NLG1V.HE,NOHO.HE,NXTMH.HE,OLVAS.HE,OMASP.HE,ORIOLA.HE,ORNAV.HE,ORNBV.HE,ORTHEX.HE,PAMPALO.HE,PIHLIS.HE,PUUILO.HE,QPR1V.HE,QTCOM.HE,RAIKV.HE,RAIVV.HE,RAP1V.HE,RAUTE.HE,REAKTOR.HE,REBL.HE,REG1V.HE,RELAIS.HE,ROBIT.HE,SAMPO.HE,SANOMA.HE,SAVOX.HE,SBI.HE,SCANFL.HE,SIILI.HE,SOLTEQ.HE,SOLWERS.HE,SPINN.HE,SPRING.HE,STEAV.HE,STERV.HE,SUY1V.HE,TALLINK.HE,TEKOVA.HE,TELIA1.HE,TIETO.HE,TITAN.HE,TLT1V.HE,TNOM.HE,TOKMAN.HE,TTALO.HE,UPM.HE,VAIAS.HE,VALMT.HE,VERK.HE,VIAFIN.HE,VIK1V.HE,VINCIT.HE,WETTERI.HE,WRT1V.HE,WUF1V.HE,YIT.HE,^OMXH25
2023-09-29,9.650198936462402,4.699999809265137,0.4005743563175201,3.880000114440918,7.355117321014404,27.882221221923828,26.71778106689453,8.012828826904297,3.693894147872925,48.53654479980469,5.147997856140137,76.6546401977539,9.062200546264648,1.9850000143051147,3.599693298339844,2.690000057220459,,8.632765769958496,11.334360122680664,5.002813339233398,3.3084750175476074,0.0725999996066093,,2.4100000858306885,4.949999809265137,38.31262969970703,15.21287441253662,1.4949723482131958,5.020235061645508,13.985024452209473,16.249427795410156,0.5254257321357727,3.979390859603882,6.058372497558594,8.809866905212402,,1.6254057884216309,14.951812744140623,1.4157934188842771,18.47662925720215,1.031999945640564,0.6377025842666626,3.43853497505188,1.6749999523162842,28.57762718200684,2.620988368988037,20.067289352416992,2.3080203533172607,,,5.0471906661987305,9.204607009887695,4.879807949066162,14.991308212280272,14.696184158325195,35.98931884765625,5.815572738647461,,7.753798007965088,3.5299999713897705,2.6956162452697754,,5.206465721130371,2.384999990463257,8.296062469482422,,1.4800000190734863,4.889999866485596,8.587943077087402,7.217441082000732,8.978983879089355,17.577428817749023,8.139986991882324,29.41088104248047,3.0199999809265137,0.8507435321807861,6.75438928604126,2.799999952316284,26.801586151123047,18.060382843017575,0.7930264472961426,34.25446701049805,34.33296585083008,4.175087928771973,1.2933330535888672,7.48582649230957,7.021597862243652,0.3889999985694885,52.040000915527344,1.733758568763733,1.7205641269683838,3.0999999046325684,8.291906356811523,,3.880000114440918,19.96637725830078,10.114309310913086,1.4950000047683716,6.584348678588867,6.063815116882324,,,7.74426794052124,9.36508560180664,0.9259999990463256,3.885829210281372,3.2850000858306885,3.5206308364868164,12.118728637695312,11.243383407592772,2.786435604095459,0.5397272706031799,,0.2099676132202148,17.214027404785156,12.915017127990724,3.1807048320770264,4.833522319793701,11.482829093933104,6.723283290863037,27.55689811706543,31.368715286254883,19.103546142578125,2.4607627391815186,10.540242195129396,17.134521484375,2.867936611175537,0.5600000023841858,9.9800386428833,2.629828929901123,2.0840001106262207,4269.52001953125
2023-10-31,9.186246871948242,3.5,0.4572361409664154,3.609999895095825,7.209630966186523,26.496261596679688,25.591127395629883,7.764092922210693,3.4523181915283203,44.94728469848633,5.087636470794678,69.10675048828125,8.925153732299805,1.9850000143051147,4.085482120513916,2.4800000190734863,,8.590240478515625,10.689316749572754,4.564610481262207,3.1016955375671387,0.0747999995946884,,1.940000057220459,4.375800132751465,34.98678970336914,12.726655960083008,1.3705930709838867,4.079999923706055,12.912839889526367,15.028615951538086,0.564346194267273,3.988888502120972,4.929688930511475,8.974125862121582,,1.5825830698013306,12.39697265625,1.2996258735656738,20.13125228881836,1.055999994277954,0.6463201642036438,3.0305731296539307,1.7350000143051147,29.733577728271484,2.454046726226806,15.677571296691896,2.124537706375122,,,4.721712112426758,9.04368782043457,4.050240516662598,14.107429504394531,13.825846672058104,36.863807678222656,5.535977840423584,,7.198753356933594,2.4800000190734863,2.507550001144409,,4.672940731048584,2.194999933242798,7.960270404815674,2.6140682697296143,1.3300000429153442,4.28000020980835,7.84033203125,6.776137828826904,7.621379852294922,18.17310905456543,7.770200252532959,29.026424407958984,2.740000009536743,0.7757316827774048,6.494499206542969,2.390000104904175,24.80477905273437,18.23572540283203,0.7853685021400452,34.57719039916992,34.628143310546875,3.605757713317871,1.1799999475479126,6.784318923950195,7.041703224182129,0.3759999871253967,55.09999847412109,1.6748443841934204,1.6514081954956057,2.789999961853028,8.03564453125,,3.400000095367432,21.38837242126465,9.706109046936035,1.2649999856948853,6.554324626922607,6.474096298217773,,,7.050337314605713,7.953402519226074,0.7699999809265137,3.147521734237671,2.0199999809265137,3.6084272861480713,11.10883331298828,10.70910930633545,2.620227336883545,0.5000414252281189,,0.2804168462753296,15.985610961914062,12.874907493591309,2.9758126735687256,4.541386127471924,11.13354206085205,5.807280540466309,27.60683250427246,30.423873901367188,18.662559509277344,2.363499402999878,10.990680694580078,16.956499099731445,2.81348180770874,0.4959999918937683,10.430091857910156,1.6292794942855835,1.6820000410079956,4118.91015625
2023-11-30,9.000666618347168,3.650000095367432,0.4385131001472473,3.470000028610229,7.064145088195801,25.680992126464844,24.947322845458984,7.941761016845703,3.5198452472686768,45.68960571289063,5.534391403198242,75.5238037109375,8.719584465026855,1.940000057220459,4.6247076988220215,2.2300000190734863,,8.845396041870117,12.117630004882812,5.185398101806641,2.9043147563934326,0.0671999976038932,,1.7200000286102295,4.474800109863281,35.859710693359375,12.69188404083252,1.4707738161087036,4.099999904632568,13.006072998046877,15.197003364562988,0.6138812899589539,4.2842936515808105,5.0126800537109375,10.324251174926758,,1.7054659128189087,14.437414169311523,1.3177770376205444,21.41818046569824,1.159999966621399,0.6333937048912048,2.865445852279663,1.5499999523162842,32.62345123291016,2.5542118549346924,16.66301918029785,2.4335615634918213,,,5.027234554290772,10.62070083618164,4.274711608886719,15.303269386291504,15.202805519104004,36.77365493774414,5.545297145843506,,7.165114879608154,3.039999961853028,2.516505479812622,,5.280055522918701,2.634999990463257,10.083666801452637,2.8137741088867188,1.3450000286102295,4.340000152587891,7.8978400230407715,6.662253379821777,8.2857027053833,25.643516540527344,8.058679580688477,31.92814826965332,2.5999999046325684,0.8178114891052246,6.494499206542969,2.359999895095825,26.44659423828125,17.42914390563965,0.8883258700370789,33.47071838378906,33.613468170166016,4.771528720855713,1.4199999570846558,6.618172645568848,7.763243675231934,0.3840000033378601,63.47999954223633,1.6790525913238523,1.639743447303772,2.680000066757202,9.115606307983398,,3.200000047683716,22.498699188232425,10.815378189086914,1.2300000190734863,7.091245651245117,6.128692626953125,,,7.438939094543457,7.953402519226074,0.7319999933242798,3.808112859725952,1.659999966621399,3.634766101837158,11.589735984802246,11.26229476928711,2.63978123664856,0.5238529443740845,,0.3055267333984375,16.27655029296875,13.436429977416992,2.55627179145813,4.683027744293213,11.628565788269045,6.46537971496582,27.87620735168457,34.29772186279297,21.58189010620117,2.558026075363159,10.945635795593262,16.822982788085938,3.1220574378967285,0.4670000076293945,11.74777126312256,1.56829035282135,1.919999957084656,4379.009765625
2023-12-29,9.789384841918944,3.829999923706055,0.3981108069419861,3.450000047683716,7.6218414306640625,25.5179386138916,25.027801513671875,8.492532730102539,3.67600154876709,51.0734977722168,5.373196601867676,79.4727554321289,9.010808944702148,1.8849999904632568,4.653854846954346,2.400000095367432,,10.163700103759766,12.670526504516602,4.984554290771484,2.8009250164031982,0.0777999982237815,,1.725000023841858,4.435200214385986,36.48821258544922,13.404715538024902,1.832619547843933,4.340000152587891,12.912839889526367,16.502010345458984,0.5661152601242065,5.278861999511719,5.195261478424072,10.484502792358398,,1.908408641815185,15.294744491577148,1.335928201675415,20.68279457092285,1.1059999465942385,0.7109521627426147,3.127707004547119,1.5750000476837158,33.77939987182617,2.595947265625,17.46929359436035,2.443218231201172,,,5.193883419036865,11.957796096801758,3.855048179626465,15.833037376403809,15.782470703125,40.82154846191406,5.610536575317383,,7.114655494689941,2.5,2.6866605281829834,,5.482426643371582,2.914999961853028,11.79226016998291,2.9189953804016118,1.2450000047683716,4.039999961853027,7.476110935211182,6.833080291748047,8.436185836791992,25.48727226257324,8.806070327758789,29.59395408630371,2.5999999046325684,1.1343246698379517,7.7793192863464355,2.900000095367432,24.937898635864254,18.6302490234375,0.9240630269050598,36.14468383789063,36.24240493774414,4.889009475708008,1.9833329916000368,6.525868892669678,7.96367073059082,0.3400000035762787,64.16000366210938,1.6790525913238523,1.644742488861084,2.930000066757202,9.024084091186523,,2.880000114440918,26.472496032714844,12.479283332824709,1.5049999952316284,6.990573406219482,6.137548923492432,,,7.226132869720459,8.894525527954102,0.75,4.604707717895508,2.3299999237060547,3.722561836242676,12.022547721862791,11.843850135803224,2.7571048736572266,0.534964919090271,,0.3234823644161224,17.47264289855957,13.837516784667969,2.605055809020996,5.497467517852783,13.167641639709473,6.910041809082031,29.65757751464844,37.69915008544922,23.054784774780277,2.4899415969848637,11.351030349731444,16.64496421813965,2.922391176223755,0.5320000052452087,12.193184852600098,1.6815557479858398,1.986999988555908,4515.97021484375
2024-01-31,9.835780143737791,3.440000057220459,0.3912128508090973,3.7300000190734863,7.8804826736450195,26.496261596679688,26.23492813110352,8.830101013183594,3.933448076248169,51.881080627441406,5.525436878204346,74.0429458618164,9.250640869140623,1.9299999475479128,4.585844039916992,2.380000114440918,,9.65338897705078,13.361644744873049,4.984554290771484,3.3178741931915283,0.0864000022411346,,1.7999999523162842,4.435200214385986,36.88103103637695,12.778815269470217,1.651938557624817,4.170000076293945,12.586522102355955,16.45991325378418,0.589113712310791,5.317114353179932,5.261654376983643,10.168004035949709,,1.8022825717926023,14.797492027282717,1.343188762664795,20.590869903564453,1.1799999475479126,0.656661331653595,3.127707004547119,1.4700000286102295,33.36655807495117,2.671071052551269,17.33491325378418,2.597730159759521,,,4.805036544799805,11.656437873840332,3.991683006286621,15.956185340881348,15.896769523620604,41.41656112670898,5.6664557456970215,,8.620002746582031,2.4600000381469727,2.6777052879333496,,5.648003101348877,2.875,10.923150062561035,3.0091848373413086,1.3450000286102295,4.5,8.837146759033203,7.070339679718018,8.524272918701172,25.48727226257324,8.934284210205078,29.337650299072266,2.869999885559082,1.1343246698379517,7.427313327789307,2.549999952316284,28.13279151916504,20.3398494720459,0.9257649183273317,38.81865692138672,39.406349182128906,5.449303150177002,2.2666659355163574,6.67355489730835,7.945856094360352,0.3420000076293945,65.72000122070312,1.7926727533340454,1.699733853340149,3.130000114440918,10.250480651855469,,3.039999961853028,24.85570526123047,11.693551063537598,1.375,6.850161075592041,6.11983585357666,,,6.902298927307129,8.617724418640137,0.8270000219345093,4.254982948303223,2.640000104904175,4.565406322479248,11.253104209899902,11.17246150970459,2.63978123664856,0.5365524888038635,,0.3352658152580261,17.407989501953125,13.717191696166992,2.6148123741149902,5.329267501831055,14.292696952819824,6.945614337921143,29.257848739624023,34.581172943115234,23.151803970336918,2.363499402999878,11.756423950195312,17.001007080078125,2.867936611175537,0.5460000038146973,12.712833404541016,1.9342248439788816,1.975000023841858,4548.7900390625
2024-02-29,8.16555404663086,3.109999895095825,0.3399708271026611,3.400000095367432,7.419777870178223,30.49108123779297,28.649185180664062,8.616899490356445,4.140249729156494,42.010623931884766,5.229910850524902,72.56208801269531,8.04291820526123,1.934999942779541,4.663571357727051,2.2300000190734863,,8.50518798828125,12.71660041809082,4.911521434783936,2.772727727890014,0.0659999996423721,,1.6649999618530271,3.76200008392334,36.36601257324219,12.448477745056152,1.6109628677368164,4.150000095367432,12.306821823120115,16.45991325378418,0.5431168675422668,4.772014141082764,5.660013198852539,9.25456714630127,,1.64402437210083,13.974456787109377,1.4738773107528689,20.866641998291016,1.0959999561309814,0.605817437171936,2.8945858478546143,1.3200000524520874,33.31151580810547,2.746194839477539,16.976572036743164,2.510817050933838,,,4.911506175994873,13.926868438720703,3.894086599349976,15.62193202972412,15.53188419342041,40.767459869384766,5.93673038482666,,8.376119613647461,2.299999952316284,2.6597940921783447,,6.696655750274658,2.930000066757202,10.12317180633545,2.9057533740997314,1.3200000524520874,4.699999809265137,7.917009830474853,6.591075897216797,9.058302879333496,25.763879776000977,8.787307739257812,23.22297096252441,2.5999999046325684,1.120603084564209,7.057708263397217,2.3499999046325684,27.37843894958496,19.0686092376709,0.9410807490348816,33.47071838378906,33.576568603515625,5.440265655517578,1.9666659832000728,7.347371578216553,8.453606605529785,0.4230000078678131,77.9800033569336,1.80108904838562,1.608081579208374,2.8399999141693115,10.02167510986328,,2.700000047683716,25.264772415161133,11.41623306274414,1.5299999713897705,7.306720733642578,5.8895673751831055,,,7.448191165924072,8.67308521270752,0.6990000009536743,3.730396032333374,1.8600000143051147,4.3898138999938965,11.30119514465332,11.044803619384766,2.6593353748321533,0.5492518544197083,,0.3923738002777099,17.424152374267578,12.07273292541504,2.683109760284424,4.665322303771973,14.085685729980469,6.45648717880249,26.876903533935547,35.053592681884766,21.352577209472656,2.271099090576172,13.918524742126465,18.24715232849121,2.377846002578736,0.5,13.26496124267578,2.1259047985076904,1.6059999465942385,4423.3798828125
2024-03-28,7.943346977233887,3.2300000190734863,0.3646064102649688,3.7799999713897705,8.098711013793945,31.635114669799805,30.500001907348636,8.759034156799316,4.5243096351623535,43.3239631652832,5.444838523864746,73.05570220947266,8.30844497680664,2.0,5.26594877243042,2.700000047683716,,8.972973823547363,13.164015769958496,4.84791898727417,2.5941452980041504,0.0460000000894069,,1.6749999523162842,4.059000015258789,36.09539794921875,12.255714416503906,1.618706464767456,3.950000047683716,12.586522102355955,16.76812171936035,0.5608078837394714,4.713700294494629,6.166453838348389,9.6474609375,,1.781058669090271,15.082947731018066,1.542851805686951,19.671634674072266,1.0399999618530271,0.5894440412521362,2.87515926361084,1.4049999713897705,35.623416900634766,2.721153497695923,16.618227005004883,2.897096872329712,,,5.365160942077637,14.468297958374023,4.118557453155518,15.677875518798828,15.456647872924805,40.45797348022461,6.151086807250977,,7.535144329071045,2.25,2.7590999603271484,,5.33524751663208,3.2300000190734863,10.844139099121094,2.966595411300659,1.2999999523162842,4.190000057220459,8.060487747192383,6.894064426422119,10.097915649414062,24.67721176147461,8.912775039672852,23.52482414245605,2.6600000858306885,0.9376474022865297,6.987307071685791,2.319999933242798,27.870906829833984,18.39177703857422,0.9239460229873656,32.65574264526367,32.63807678222656,5.593894481658936,2.183332920074463,7.024308681488037,8.823284149169922,0.6899999976158142,76.5,1.9020845890045168,1.7080659866333008,2.75,9.381019592285156,,2.400000095367432,24.836227416992188,10.954038619995115,1.6299999952316284,6.979093074798584,6.031271457672119,,,7.735015392303467,8.470098495483398,0.718999981880188,3.9052581787109375,1.7400000095367432,4.424932479858398,12.45535945892334,12.388192176818848,2.737550973892212,0.5508393049240112,,0.4204767048358917,16.412994384765625,12.028053283691406,3.1026506423950195,5.452825546264648,13.662665367126465,6.835616588592529,26.82476806640625,36.56348037719727,22.117536544799805,2.3051412105560303,14.05365753173828,18.603195190429688,2.6043076515197754,0.4799999892711639,13.223308563232422,2.2304575443267822,1.9459999799728396,4389.22998046875
2024-04-30,7.810006141662598,3.0199999809265137,0.3419416844844818,3.849999904632568,8.298672676086426,28.926029205322266,28.507102966308597,9.208971977233888,4.402475833892822,42.4280891418457,5.477775096893311,69.6003646850586,8.539450645446777,2.009999990463257,5.800967693328857,2.5899999141693115,,8.382241249084473,14.663119316101074,4.9988274574279785,3.1016955375671387,0.0538000017404556,,2.220000028610229,5.199999809265137,37.95955657958984,12.121526718139648,2.096099615097046,3.1700000762939453,12.387715339660645,17.52625274658203,0.534271240234375,5.014987945556641,5.905899524688721,10.435611724853516,,1.9652403593063357,15.399374961853027,1.713973879814148,22.61674690246582,1.7899999618530271,0.601508617401123,3.190000057220459,1.399999976158142,33.48004913330078,2.7785234451293945,17.173057556152344,2.711265087127685,,,4.998619556427002,14.892332077026367,4.099999904632568,14.677922248840332,14.309561729431152,42.952598571777344,6.617078304290772,,8.180974960327148,2.150000095367432,2.9368045330047607,,5.487486362457275,2.884999990463257,10.271315574645996,3.115122079849243,1.3300000429153442,4.199999809265137,7.783902645111084,6.623997688293457,9.964727401733398,24.696969985961918,9.368203163146973,20.00078773498535,2.640000104904175,1.070132613182068,7.110509395599365,2.5,27.10174369812012,15.798537254333496,0.813909113407135,34.07145309448242,33.789894104003906,6.092875003814697,2.22666597366333,7.711244106292725,9.103883743286133,0.5680000185966492,72.6500015258789,1.832696795463562,1.71343731880188,2.990000009536743,9.33348274230957,,2.380000114440918,25.82888984680176,11.347829818725586,1.715000033378601,7.01622486114502,6.151981830596924,,,7.003785610198975,7.784451484680176,0.6499999761581421,3.620253562927246,1.600000023841858,4.302018165588379,12.070637702941896,12.06610870361328,2.609999895095825,0.579413115978241,,0.4882032871246338,14.847857475280762,8.945051193237305,2.702623128890991,4.8469557762146,13.148163795471191,7.896315097808838,29.28658103942871,33.72125625610352,21.27418708801269,2.193288564682007,15.46381950378418,21.02251434326172,2.594871759414673,0.4300000071525574,16.29216766357422,2.352435350418091,1.950000047683716,4455.77978515625
2024-05-31,7.619517803192139,3.25,0.3094227612018585,4.03000020980835,8.203185081481934,30.411659240722656,29.28693008422852,9.860111236572266,4.102807998657227,43.910255432128906,5.589566707611084,71.08122253417969,8.811986923217773,1.919999957084656,6.875221252441406,2.5999999046325684,,9.06307888031006,15.834294319152832,5.149734973907471,4.229584693908691,0.0504000000655651,,2.380000114440918,4.860000133514404,38.30039978027344,12.792460441589355,2.4819793701171875,2.569999933242798,12.721231460571287,17.570850372314453,0.6333414316177368,5.578688621520996,5.958010196685791,11.81382179260254,,2.1313838958740234,14.608312606811523,1.5915471315383911,24.587499618530277,1.7300000190734863,0.6066792011260986,3.2300000190734863,1.8550000190734863,34.57867431640625,2.840662956237793,18.684288024902344,2.7010340690612797,,,5.720746994018555,15.818592071533203,3.9800000190734863,15.46359920501709,14.92550563812256,43.88105392456055,7.519691944122314,,7.500718593597412,2.150000095367432,3.217391014099121,,5.958919525146484,3.390000104904175,9.955275535583496,3.192535161972046,1.1349999904632568,4.5,8.416097640991211,7.640430927276611,10.445462226867676,24.30181884765625,9.615071296691896,18.056007385253903,3.0,1.0515214204788208,7.879980087280273,2.7799999713897705,28.91154289245605,14.62146282196045,0.8675634860992432,35.95906448364258,35.38544845581055,6.184634685516357,2.326666116714477,8.66118049621582,9.587182998657228,0.5799999833106995,80.94999694824219,1.805876851081848,1.7366400957107544,2.990000009536743,10.211383819580078,,2.359999895095825,27.721694946289062,12.14829921722412,1.6950000524520874,7.297465801239014,6.765376091003418,,,7.404547691345215,7.537627696990967,0.5960000157356262,3.956561088562012,1.6699999570846558,4.574316024780273,13.08053207397461,12.892950057983398,2.7300000190734863,0.6175115704536438,,0.5418921113014221,15.517434120178224,10.85564422607422,2.897758722305298,4.5899200439453125,12.575701713562012,8.059500694274902,31.270458221435547,38.29771423339844,22.362380981445312,2.1981515884399414,15.650129318237305,21.67365455627441,2.575999975204468,0.4799999892711639,18.023679733276367,2.199796438217163,2.3980000019073486,4626.75
2024-06-28,7.752859592437744,3.150000095367432,0.2892215847969055,4.75,8.038254737854004,29.36298179626465,28.680395126342773,9.58105182647705,4.005856513977051,45.35775375366211,5.45914363861084,75.03018188476562,8.68480396270752,2.0199999809265137,8.652621269226074,2.880000114440918,,8.66518783569336,18.176645278930664,5.149734973907471,4.323575496673584,0.05180000141263,,2.0999999046325684,5.050000190734863,38.42597579956055,12.434629440307615,2.5578324794769287,2.930000066757202,12.197135925292969,17.392465591430664,0.5970746874809265,5.792506217956543,5.819047451019287,11.506147384643556,,1.8418197631835935,14.274306297302246,1.6718896627426147,22.61674690246582,2.299999952316284,0.5687617659568787,3.0999999046325684,1.659999966621399,34.87660598754883,2.75189208984375,18.40951919555664,2.8340392112731934,,,5.111158847808838,15.92384910583496,4.0,15.052906036376951,14.6309232711792,43.22457504272461,7.577984809875488,,7.3217034339904785,2.039999961853028,3.0958034992218018,,5.987205028533936,3.3299999237060547,9.496028900146484,3.227295398712158,1.100000023841858,4.619999885559082,8.574146270751953,7.198503494262695,9.226357460021973,25.78363609313965,9.46184253692627,15.58168125152588,2.799999952316284,0.9817302227020264,7.682979583740234,2.940000057220459,28.82105255126953,13.168512344360352,0.822093665599823,37.46915817260742,37.6324462890625,6.625083923339844,2.299999952316284,8.698431968688965,9.142744064331056,0.5699999928474426,77.55000305175781,1.7969368696212769,1.7009435892105105,2.7699999809265137,12.336830139160156,,2.299999952316284,27.110475540161133,12.901681900024414,1.690000057220459,7.419583797454834,5.854305267333984,,,6.956076145172119,7.518641471862793,0.8320000171661377,3.719167470932007,1.600000023841858,5.344251155853272,12.166817665100098,12.26320457458496,2.740000009536743,0.5583368539810181,,0.5685088634490967,15.09894847869873,10.160881996154783,2.595299005508423,4.420093536376953,12.095572471618652,7.796591758728027,29.01969337463379,38.73127365112305,24.203243255615234,2.139793634414673,15.277507781982422,21.115537643432617,2.453333139419556,0.4469999969005584,16.892799377441406,2.2895843982696533,2.252000093460083,4491.08984375
