Date,480S.MC,A3M.MC,ACS.MC,ADX.MC,AEDAS.MC,AENA.MC,AI.MC,AIR.MC,ALC.MC,ALM.MC,AMEN.MC,AMP.MC,AMS.MC,ANA.MC,ANE.MC,ART.MC,ATRY.MC,ATSI.MC,BBVA.MC,BKT.MC,BKY.MC,BST.MC,CABK.MC,CAF.MC,CASH.MC,CBAV.MC,CCEP.MC,CEV.MC,CIRSA.MC,CLNX.MC,CMO.MC,COL.MC,COM.MC,DESA.MC,DIA.MC,DIGIS.MC,DOM.MC,EAT.MC,EBRO.MC,EBROM.MC,EDR.MC,ELE.MC,ENC.MC,END.MC,ENER.MC,ENO.MC,ENRS.MC,FACE.MC,FAE.MC,FDR.MC,FER.MC,GAM.MC,GEST.MC,GGR.MC,GIGA.MC,GRE.MC,GRI.MC,GSJ.MC,HAN.MC,HOME.MC,IAG.MC,IBE.MC,IBG.MC,IDR.MC,IMC.MC,INDXA.MC,ISUR.MC,ITX.MC,IZER.MC,KOM.MC,LAB.MC,LDA.MC,LIB.MC,LLYC.MC,MAP.MC,MCM.MC,MDF.MC,MRL.MC,MTB.MC,MVC.MC,NBI.MC,NEA.MC,NTGY.MC,NTH.MC,NXT.MC,OHLA.MC,ORY.MC,PANG.MC,PAR-D.MC,PHM.MC,PRM.MC,PRS.MC,PSG.MC,PVA.MC,R4.MC,RDG.MC,RED.MC,RIO.MC,RJF.MC,ROVI.MC,SAB.MC,SAI.MC,SAN.MC,SCBTT.MC,SCYR.MC,SLR.MC,SNG.MC,SQRL.MC,TEF.MC,TLGO.MC,TRE.MC,TRTK.MC,TSK.MC,UMB.MC,UNI.MC,VIS.MC,VOC.MC,XAXIA.MC,XBBDC.MC,XBRK.MC,XCMIG.MC,XUSI.MC,XUSIO.MC,XVOLB.MC,YADR.MC,YADV.MC,YAI1.MC,YATO.MC,YDOA.MC,YEPSA.MC,YGMP.MC,YGOP.MC,YHSP.MC,YIPS.MC,YKTS.MC,YMIB.MC,YORE.MC,YQUO.MC,YTCH.MC,YTST.MC,YVIT.MC,^IBEX
2023-09-29,7.900000095367432,2.7110111713409424,30.262250900268555,1.1791647672653198,11.49879264831543,12.494991302490234,0.1180000007152557,119.90264892578124,2.6491219997406006,9.111092567443848,9.050000190734863,2.565793037414551,53.50628280639648,109.23640441894533,23.256824493408203,3.777611494064331,4.050000190734863,,6.459224700927734,5.126979351043701,0.2214999943971634,0.3779999911785126,3.08657169342041,27.212722778320312,0.5087383389472961,18.552343368530277,54.65203857421875,6.403379440307617,,31.91525077819824,7.090933799743652,4.6089301109313965,0.8990520238876343,12.433599472045898,0.0132999997586011,,3.0919976234436035,5.25925874710083,14.291519165039062,,6.449999809265137,16.566381454467773,3.032634258270264,1.2450000047683716,3.3734731674194336,8.927979469299316,3.569999933242798,2.650000095367432,2.8524465560913086,17.740137100219727,27.18118667602539,1.3300000429153442,3.527693748474121,5.699999809265137,7.840000152587891,20.68000030517578,1.5800000429153442,3.363203525543213,0.4600000083446502,6.675858974456787,1.6251015663146973,9.37285041809082,14.113351821899414,13.352282524108888,,12.899999618530272,6.1559576988220215,31.881799697875977,8.359999656677246,1.0700000524520874,1.2599999904632568,0.8047215342521667,0.9464321732521056,9.156856536865234,1.634088158607483,9.806907653808594,0.6510000228881836,7.216722011566162,1.3600000143051147,5.258061408996582,4.619999885559082,5.365839004516602,21.21333694458008,1.2146310806274414,0.492000013589859,0.4147999882698059,2.039999961853028,1.4700000286102295,,30.881227493286133,9.59724235534668,3.660000085830689,1.278956174850464,0.3240000009536743,9.234760284423828,,12.683197975158691,4.820000171661377,2.3542568683624268,48.98239135742188,0.7892573475837708,0.2349999994039535,3.250948429107666,,2.4760098457336426,14.649999618530272,3.2713844776153564,1.8799999952316284,3.091965436935425,3.515000104904175,9.239999771118164,,,6.5,0.8117759227752686,49.18844985961914,0.6624545454978943,2.915243625640869,0.5231013298034668,4.360000133514404,0.1766966134309768,1.045787692070007,1.1247879266738892,0.0944999977946281,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,,,53.688575744628906,13.70900821685791,4.818296909332275,0.8672530651092529,,0.8013449311256409,0.9120757579803468,1.40240216255188,,5.75,10.720361709594728,9428.0
2023-10-31,7.599999904632568,2.6206440925598145,30.351076126098636,1.00509774684906,10.717045783996582,11.98239803314209,0.1289999932050705,118.8452377319336,2.6491219997406006,8.135580062866211,9.050000190734863,2.370569944381714,50.27423095703125,107.6978759765625,24.38153839111328,3.7586286067962646,3.619999885559082,,6.350313663482666,5.057420253753662,0.2025000005960464,0.4000000059604645,3.1265194416046143,25.925636291503903,0.449339896440506,17.482017517089844,50.518699645996094,6.403379440307617,,26.83320426940918,7.090933799743652,4.5318284034729,0.8500000238418579,12.433599472045898,0.0121999997645616,,2.833562135696411,5.683082103729248,14.453310012817385,,6.059999942779541,15.268573760986328,2.6963119506835938,1.059999942779541,3.1185014247894287,9.624058723449709,3.299999952316284,2.2799999713897705,2.642969846725464,15.221529006958008,27.095643997192383,1.2699999809265137,3.1007983684539795,5.400000095367432,6.900000095367432,22.440000534057617,1.5800000429153442,3.289489269256592,0.4600000083446502,7.210354328155518,1.5736775398254397,9.28880786895752,13.897549629211426,12.913704872131348,,12.899999618530272,6.112298011779785,29.94981002807617,8.680000305175781,1.0700000524520874,1.350000023841858,0.7486209869384766,0.9464321732521056,8.57852840423584,1.6611820459365845,9.702049255371094,0.6439999938011169,7.10374927520752,1.2999999523162842,5.464959144592285,4.099999904632568,5.365839004516602,21.9874267578125,1.114895939826965,0.4120000004768371,0.3880000114440918,2.015000104904175,1.4700000286102295,,30.95814514160156,9.243427276611328,3.4200000762939453,1.1834114789962769,0.2419999986886978,9.145965576171877,,12.52141284942627,4.599999904632568,2.30621075630188,48.1238899230957,0.8398187160491943,0.2230000048875808,3.18624210357666,,2.4261691570281982,14.149999618530272,3.0675299167633057,1.440000057220459,2.9145047664642334,3.5850000381469727,8.3149995803833,,,6.5,0.7823002338409424,46.4652099609375,0.5956363677978516,2.751004457473755,0.4965912997722626,3.1600000858306885,0.162446916103363,0.9862712621688844,0.996971070766449,0.0740000009536743,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,,,53.688575744628906,13.915093421936035,4.818296909332275,0.8672530651092529,,0.8013449311256409,0.9120757579803468,1.40240216255188,,5.75,10.819143295288086,9017.2998046875
2023-11-30,8.0,2.817673444747925,32.55390548706055,1.1960101127624512,12.252111434936523,13.839998245239258,0.1344999969005584,128.4185791015625,2.6491219997406006,8.04086971282959,9.050000190734863,2.3977060317993164,58.681297302246094,117.20062255859376,25.96376609802246,3.644730567932129,3.7100000381469727,,7.277791023254394,5.466289043426514,0.2140000015497207,0.4250000119209289,3.367836236953736,29.648998260498047,0.4554592669010162,19.53347587585449,51.2060546875,6.403379440307617,,33.95973587036133,7.090933799743652,5.174337863922119,1.0199999809265137,12.67093563079834,0.0119000002741813,,3.0873827934265137,5.500067234039307,13.680310249328612,,6.769999980926514,16.489028930664062,2.80332350730896,1.6050000190734863,3.3440535068511963,10.955690383911133,3.200000047683716,2.5899999141693115,2.781135082244873,17.35547637939453,30.25870513916016,1.2300000190734863,3.143666505813598,5.110000133514404,8.15999984741211,29.239999771118164,1.5800000429153442,3.3263463973999023,0.4600000083446502,7.654524326324463,1.6912866830825806,10.036336898803713,15.969232559204102,13.790861129760742,,12.899999618530272,6.1996169090271,34.80803298950195,8.899999618530273,1.0700000524520874,1.159999966621399,0.8001232147216797,0.9464321732521056,8.43394660949707,1.7626440525054932,10.316332817077637,0.7149999737739563,8.563225746154785,1.399999976158142,5.964367866516113,4.300000190734863,5.68415117263794,23.00638961791992,1.1398297548294067,0.3740000128746032,0.4697999954223633,2.0899999141693115,1.4700000286102295,,37.68817901611328,9.287653923034668,3.0199999809265137,1.5169793367385864,0.248999997973442,9.423114776611328,,13.09618091583252,4.619999885559082,2.30621075630188,53.56107711791992,0.9610222578048706,0.2339999973773956,3.4942026138305664,,2.739452838897705,17.165000915527344,3.077237367630005,1.4500000476837158,3.1607108116149902,4.260000228881836,8.90999984741211,,,6.5,0.8117759227752686,47.91193389892578,0.6051818132400513,3.10001277923584,0.5722351670265198,3.799999952316284,0.1439222544431686,1.2243367433547974,1.2014780044555664,0.0750000029802322,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,,,53.688575744628906,13.915093421936035,4.818296909332275,0.853377103805542,,0.8422299027442932,0.933078110218048,1.40240216255188,,5.75,10.819143295288086,10058.2001953125
2023-12-29,7.0,2.791353464126587,35.6716194152832,1.216598629951477,12.94857692718506,14.378877639770508,0.1289999932050705,132.5160369873047,2.678447961807251,7.97930908203125,9.050000190734863,2.043304920196533,60.60557556152344,120.63971710205078,26.76441192626953,3.7965943813323975,3.670000076293945,,7.03822135925293,5.037408828735352,0.1747999936342239,0.3959999978542328,3.03765606880188,29.97076797485352,0.4694464206695556,20.514610290527344,56.6455307006836,6.403379440307617,,34.56062316894531,7.441536426544189,5.611243724822998,0.8519999980926514,12.67093563079834,0.0118000004440546,,3.1012275218963623,5.943154811859131,13.949960708618164,,7.670000076293945,16.288999557495117,2.7058663368225098,1.4199999570846558,4.15800142288208,11.875554084777832,3.2699999809265137,2.0,2.81679105758667,17.588747024536133,31.45914459228516,1.1799999475479126,3.1329493522644043,5.070000171661377,6.920000076293945,34.2400016784668,1.5800000429153442,3.1881327629089355,0.4600000083446502,7.817387580871582,1.6960480213165283,10.500778198242188,15.959853172302246,13.644668579101562,,12.899999618530272,6.112298011779785,36.280216217041016,9.18000030517578,1.0700000524520874,1.25,0.7826492190361023,0.9464321732521056,8.048395156860352,1.693777084350586,10.74360179901123,0.6520000100135803,9.30302906036377,1.4600000381469729,5.986062526702881,4.980000019073486,5.911517143249512,22.653993606567383,1.154077649116516,0.3799999952316284,0.4496000111103058,1.888000011444092,1.4700000286102295,,39.49567413330078,9.340819358825684,2.900000095367432,1.530163049697876,0.2049999982118606,9.331629753112791,,12.69597053527832,4.619999885559082,2.16207218170166,57.42434310913086,0.819972038269043,0.2269999980926513,3.474437952041626,,2.782173156738281,18.61000061035156,3.300506830215454,1.4900000095367432,2.934555530548096,4.389999866485596,8.350000381469727,,,6.5,0.7090093493461609,46.79025268554688,0.5249999761581421,3.223191976547241,0.7727683186531067,4.119999885559082,0.2088237702846527,1.3603742122650146,1.405984878540039,0.0754999965429306,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,,,53.688575744628906,13.915093421936035,4.818296909332275,0.853377103805542,,0.8422299027442932,0.933078110218048,1.40240216255188,,5.75,10.819143295288086,10102.099609375
2024-01-31,7.099999904632568,2.8907670974731445,33.26620864868164,1.231572151184082,12.564810752868652,14.39202117919922,0.1340000033378601,139.63465881347656,2.678447961807251,8.334471702575684,9.050000190734863,2.0041980743408203,61.19496536254883,108.8291473388672,22.97088050842285,3.511849880218506,3.490000009536743,,7.423243999481201,4.971356391906738,0.2094999998807907,0.3849999904632568,3.2235350608825684,30.61431312561035,0.4388494193553924,21.495744705200195,60.02175521850586,6.403379440307617,,34.67692184448242,7.441536426544189,4.793115139007568,0.8080000281333923,12.67093563079834,0.0120000001043081,,3.2904393672943115,5.85646390914917,13.8420991897583,,7.059999942779541,16.200761795043945,2.801412582397461,1.284999966621399,3.922643184661865,11.480714797973633,3.039999961853028,1.940000057220459,2.747875928878784,18.77377319335937,33.73617172241211,1.3200000524520874,2.8114912509918213,5.159999847412109,6.940000057220459,32.41999816894531,1.5800000429153442,3.796273469924927,0.4600000083446502,7.728552341461182,1.652718186378479,10.055279731750488,16.092851638793945,16.051979064941406,,12.899999618530272,6.45702600479126,36.537845611572266,9.079999923706056,1.0700000524520874,1.2799999713897705,0.8893323540687561,0.9464321732521056,8.819498062133789,1.7783350944519043,10.269351959228516,0.6520000100135803,8.789790153503418,1.409999966621399,5.993471145629883,4.599999904632568,5.775097846984863,20.97592163085937,1.172772765159607,0.3379999995231628,0.4068000018596649,1.919999957084656,1.4700000286102295,,37.26514434814453,9.25143337249756,2.900000095367432,1.5249465703964231,0.210999995470047,9.514601707458496,,13.38336944580078,4.5,2.258164644241333,61.09683609008789,0.8884872198104858,0.2080000042915344,3.4339890480041504,,2.7730355262756348,13.69499969482422,3.21314024925232,1.5800000429153442,3.1305246353149414,4.199999809265137,7.789999961853027,,,6.5,0.7070177793502808,47.31402969360352,0.5078181624412537,3.223191976547241,0.7334201335906982,3.4600000381469727,0.2267229706048965,1.3688764572143557,1.3037314414978027,0.0719999969005584,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,,,53.688575744628906,14.124275207519531,4.818296909332275,0.853377103805542,,0.8422299027442932,0.933078110218048,1.40240216255188,,5.75,10.819143295288086,10077.7001953125
2024-02-29,6.900000095367432,2.9373674392700195,34.49357604980469,1.1698064804077148,13.460267066955566,15.3471097946167,0.1344999969005584,144.24195861816406,2.678447961807251,7.501023769378662,9.050000190734863,1.906432032585144,51.14942932128906,93.62474060058594,18.205137252807617,3.416934967041016,3.109999895095825,,7.859603404998779,5.099985599517822,0.1759999990463256,0.382999986410141,3.3996310234069824,30.10867118835449,0.4248621761798858,23.903980255126957,60.67823791503906,6.403379440307617,,32.24430847167969,7.441536426544189,4.300525188446045,0.699999988079071,12.67093563079834,0.0127999996766448,,3.198140859603882,5.519331455230713,13.105052947998049,,6.800000190734863,14.683042526245115,2.7249755859375,1.2599999904632568,3.8834168910980233,11.11624813079834,2.2300000190734863,2.0,2.7072668075561523,20.11742210388184,33.01210021972656,1.2699999809265137,2.6710989475250244,5.420000076293945,7.0,24.86000061035156,1.5800000429153442,3.4000604152679443,0.4600000083446502,7.954927444458008,1.644623875617981,9.555891036987305,16.846511840820312,17.221521377563477,,12.899999618530272,6.412494659423828,37.7339973449707,8.899999618530273,1.0700000524520874,1.4800000190734863,0.8424285650253296,0.9464321732521056,9.205050468444824,1.7077248096466064,10.37879467010498,0.6200000047683716,8.096222877502441,1.350000023841858,5.615637302398682,4.360000133514404,6.002463817596436,18.358125686645508,1.1544482707977295,0.2980000078678131,0.3853999972343445,1.8539999723434448,1.4700000286102295,,29.22756576538086,8.9832763671875,3.180000066757202,1.5405958890914917,0.328000009059906,9.331629753112791,,12.750194549560549,4.639999866485596,2.421520948410034,70.63575744628906,0.8818567991256714,0.2039999961853027,3.5351104736328125,,2.7512576580047607,11.020000457763672,3.028700351715088,1.8200000524520876,3.149623155593872,4.25,7.824999809265137,,,6.5,0.752426266670227,45.48082733154297,0.557454526424408,3.36690092086792,0.634794294834137,3.940000057220459,0.2187678217887878,1.7174723148345947,1.6616185903549194,0.0850000008940696,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,,,53.688575744628906,14.124275207519531,4.818296909332275,0.853377103805542,,0.8422299027442932,0.933078110218048,1.40240216255188,,5.75,10.926030158996582,10001.2998046875
2024-03-28,7.550000190734863,3.4422032833099365,35.25727081298828,1.4505598545074463,13.899857521057127,15.986756324768066,0.1379999965429306,161.63253784179688,2.678447961807251,7.827774047851562,9.050000190734863,1.99686598777771,55.90882873535156,102.13196563720705,19.234539031982425,4.290151596069336,3.069999933242798,,9.445898056030272,5.989941596984863,0.1700000017881393,0.3729999959468841,3.98388147354126,31.0739860534668,0.4187428057193756,25.24188995361328,61.709869384765625,6.403379440307617,,31.75972366333008,7.441536426544189,4.703164100646973,0.7599999904632568,12.912766456604004,0.0126000000163912,,3.105842351913452,5.548229217529297,14.075031280517578,,6.75,15.14630126953125,3.0823183059692383,1.2200000286102295,3.5597987174987797,11.693321228027344,3.25,2.0299999713897705,2.838118076324463,20.45333480834961,34.94614028930664,1.3200000524520874,2.7166805267333984,5.730000019073486,7.800000190734863,24.34000015258789,1.5800000429153442,3.7225594520568848,0.4074999988079071,7.892780780792236,1.9712629318237305,10.343216896057127,16.49184799194336,18.722434997558597,,12.899999618530272,6.412494659423828,42.94186019897461,8.399999618530273,1.0700000524520874,1.5499999523162842,0.8507056832313538,0.9464321732521056,8.67491626739502,2.0415985584259038,10.634160041809082,0.5690000057220459,9.224424362182615,1.440000057220459,6.03792142868042,4.739999771118164,6.002463817596436,16.864641189575195,1.2020920515060425,0.3000000119209289,0.3499999940395355,1.718000054359436,1.4700000286102295,,27.6315860748291,9.081697463989258,3.509999990463257,1.3336763381958008,0.3449999988079071,9.606088638305664,,13.708629608154297,4.320000171661377,2.392693519592285,77.169921875,1.0719311237335205,0.1700000017881393,4.156547546386719,,3.1033313274383545,10.104999542236328,2.815138101577759,1.690000057220459,3.3954153060913086,4.494999885559082,7.519999980926514,,,6.5,0.9137457013130188,51.41690444946289,0.7808181643486023,3.161602020263672,0.644493818283081,4.860000133514404,0.2532758116722107,1.6069419384002686,1.6445761919021606,0.0860000029206276,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,23.56059837341309,,53.688575744628906,14.124275207519531,4.922589302062988,0.8672530651092529,13.919883728027344,0.8422299027442932,0.933078110218048,1.40240216255188,,5.75,10.926030158996582,11074.599609375
2024-04-30,10.199999809265137,3.665883779525757,34.16627883911133,1.5871933698654177,14.98753547668457,15.036048889160156,0.1255999952554702,148.941162109375,2.678447961807251,8.11663818359375,9.050000190734863,2.5174689292907715,56.20981979370117,98.3761215209961,18.16701316833496,4.423032283782959,2.819999933242798,,9.025653839111328,6.553431034088135,0.215499997138977,0.335999995470047,4.390870094299316,29.557064056396484,0.4554592669010162,25.24188995361328,62.83527374267578,6.403379440307617,,30.092744827270508,7.441536426544189,4.7074480056762695,0.6200000047683716,12.912766456604004,0.0127999996766448,,3.2442901134490967,5.798669338226318,14.603757858276367,,6.380000114440918,15.088943481445312,3.1988844871521,1.4900000095367432,3.8245770931243896,12.270395278930664,3.180000066757202,1.899999976158142,3.0727479457855225,18.568490982055664,32.202274322509766,1.3250000476837158,2.570818424224853,5.699999809265137,7.5,27.450000762939453,1.5800000429153442,3.750202417373657,0.4074999988079071,8.156908988952637,1.9550737142562864,10.356715202331545,16.757843017578125,17.572383880615234,,12.899999618530272,6.768744945526123,40.10816192626953,8.800000190734863,1.0700000524520874,1.7000000476837158,0.9307180047035216,0.9464321732521056,9.060468673706056,1.97186017036438,10.590043067932127,0.5429999828338623,9.811643600463867,1.3799999952316284,6.408346176147461,4.659999847412109,6.4208173751831055,20.2956600189209,1.2616300582885742,0.3449999988079071,0.3388000130653381,1.9600000381469729,1.4700000286102295,,29.266023635864254,9.172061920166016,3.450000047683716,1.4414831399917605,0.3899999856948852,9.44162940979004,,13.574186325073242,4.119999885559082,2.392693519592285,80.41315460205078,1.3510583639144895,0.161200001835823,4.28787088394165,,2.9654057025909424,9.574999809265137,3.0481152534484863,1.440000057220459,3.4925692081451416,4.420000076293945,9.3100004196167,,,6.5,1.0225940942764282,52.11526870727539,0.8915454745292664,2.968331813812256,0.649269163608551,3.9600000381469727,0.22012560069561,1.5099999904632568,1.4299999475479126,0.050500001758337,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,23.72687339782715,,53.688575744628906,14.351353645324709,4.922589302062988,0.8950051665306091,13.919883728027344,0.8422299027442932,0.9711130261421204,1.40240216255188,,5.75,10.926030158996582,10854.400390625
2024-05-31,11.399999618530272,4.108586311340332,37.384708404541016,1.8155395984649656,16.914960861206055,16.43446922302246,0.1319999992847442,149.88247680664062,4.594418525695801,9.440547943115234,9.050000190734863,2.7961010932922363,61.45832061767578,106.70233917236328,20.39737701416016,4.901281356811523,3.9600000381469727,,8.81719970703125,7.171678066253662,0.2549999952316284,0.3425000011920929,4.672836780548096,31.487693786621094,0.4555656909942627,26.04463577270508,62.57741928100586,6.403379440307617,,32.49629211425781,7.441536426544189,5.328539371490479,0.925000011920929,12.912766456604004,0.0132999997586011,,3.271979570388794,5.779405117034912,14.731382369995115,,7.090000152587891,16.147815704345703,3.221815586090088,1.475000023841858,3.7167043685913086,12.57411766052246,2.900000095367432,1.9600000381469729,3.4337167739868164,20.84523200988769,34.831356048583984,1.399999976158142,2.6255171298980717,5.900000095367432,7.449999809265137,30.799999237060547,1.5800000429153442,4.363346099853516,0.4074999988079071,9.058053016662598,1.916029691696167,10.8921480178833,17.289838790893555,20.56446647644043,,12.899999618530272,7.570305824279785,40.772735595703125,8.899999618530273,1.0700000524520874,2.240000009536743,1.0649915933609009,0.9464321732521056,9.25324535369873,2.003265142440796,12.20157241821289,0.5950000286102295,10.41316032409668,1.399999976158142,6.725522518157959,4.5,6.2600603103637695,21.1170711517334,1.2389659881591797,0.3120000064373016,0.4216000139713287,1.9900000095367432,1.4700000286102295,,35.95759963989258,9.307612419128418,3.7799999713897705,1.545812487602234,0.4000000059604645,9.626758575439451,,14.34613800048828,4.300000190734863,2.857055902481079,83.70408630371094,1.458255410194397,0.1552000045776367,4.533066272735596,,3.130553960800171,11.789999961853027,3.09048080444336,1.7000000476837158,3.55816912651062,4.440000057220459,12.670000076293944,,,6.5,1.122603416442871,53.82809448242188,0.8759999871253967,2.83737587928772,0.5735125541687012,3.380000114440918,0.22012560069561,1.3600000143051147,1.25,0.050000000745058,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,23.72687339782715,,53.688575744628906,14.351353645324709,4.922589302062988,0.9019432067871094,13.919883728027344,0.8422299027442932,0.9711130261421204,1.4521329402923584,,5.75,11.033970832824709,11322.0
2024-06-28,11.5,3.609323740005493,36.62101364135742,1.744415283203125,16.914960861206055,17.2031192779541,0.1278000026941299,122.85292053222656,4.614052772521973,9.078378677368164,9.050000190734863,2.353710889816284,58.448429107666016,99.82416534423828,18.77435874938965,5.338028907775879,3.539999961853028,,8.295619010925293,6.835088729858398,0.2185000032186508,0.3350000083446502,4.382890224456787,32.269142150878906,0.4653724431991577,23.54720497131348,64.94778442382812,6.403379440307617,,29.448638916015625,7.441536426544189,4.869060516357422,0.8399999737739563,13.15918254852295,0.0122999995946884,,2.972009897232056,5.557861328125,14.368566513061523,,6.5,15.890629768371582,3.2695884704589844,1.5,3.618638277053833,12.287824630737305,2.5999999046325684,1.7400000095367432,3.253232002258301,18.185924530029297,34.831356048583984,1.3600000143051147,2.534353017807007,6.360000133514404,7.199999809265137,33.70000076293945,1.5800000429153442,4.077537536621094,0.4074999988079071,9.71060562133789,1.8241325616836548,10.905649185180664,17.50358772277832,18.819896697998047,,12.899999618530272,7.48124361038208,43.39356994628906,9.119999885559082,1.0700000524520874,2.700000047683716,1.0631521940231323,0.965552031993866,8.964080810546875,1.952503681182861,11.971353530883787,0.5789999961853027,9.827301025390623,1.399999976158142,6.2105393409729,4.5,6.354623317718506,17.24959945678711,1.2200793027877808,0.3289999961853027,0.3535999953746795,1.8179999589920044,1.4700000286102295,,31.127206802368164,9.533524513244627,3.700000047683716,1.4866925477981567,0.3799999952316284,9.71932315826416,,14.791109085083008,3.7799999713897705,2.6620349884033203,83.5133056640625,1.3544434309005735,0.1439999938011169,4.060491561889648,,2.9889979362487797,11.56999969482422,2.972373008728028,1.6799999475479126,3.411545753479004,4.019999980926514,12.630000114440918,,,6.5,1.061764359474182,55.081993103027344,0.8119999766349792,2.597290515899658,0.6652436852455139,3.119999885559082,0.2298490107059478,1.3300000429153442,1.1399999856948853,0.050000000745058,9.210577011108398,10.111254692077637,10.807655334472656,7.087948799133301,23.72687339782715,,53.688575744628906,14.351353645324709,5.282450199127197,1.0255221128463743,13.919883728027344,0.8422299027442932,0.9711130261421204,1.4521329402923584,,5.75,11.033970832824709,10943.7001953125
