Date,AAYAN.KW,AAYANRE.KW,ABK.KW,ACICO.KW,AINS.KW,ALAQARIA.KW,ALG.KW,ALMANAR.KW,ALOLA.KW,ALSAFAT.KW,ALTIJARIA.KW,AMAR.KW,AQAR.KW,ARABREC.KW,AREEC.KW,ARGAN.KW,ARKAN.KW,ARZAN.KW,ATC.KW,AZNOULA.KW,BAITAKREIT.KW,BAYANINV.KW,BOUBYAN.KW,BOURSA.KW,BPCC.KW,BURG.KW,CABLE.KW,CBK.KW,CGC.KW,DIGITUS.KW,EKTTITAB.KW,EMIRATES.KW,ENERGYH.KW,FACIL.KW,GBK.KW,GFC.KW,GFH.KW,GIH.KW,GINS.KW,IFA.KW,INJAZZAT.KW,INTEGRATED.KW,IPG.KW,JAZEERA.KW,JTC.KW,KAMCO.KW,KBT.KW,KCEM.KW,KCIN.KW,KFH.KW,KFIC.KW,KFOUC.KW,KHOT.KW,KIB.KW,KPROJ.KW,KRE.KW,KUWAITRE.KW,MABANEE.KW,MADAR.KW,MANAZEL.KW,MASHAER.KW,MEZZAN.KW,MKHZN.KW,MRC.KW,MUNSHAAT.KW,MUNTAZAHAT.KW,NAPESCO.KW,NBK.KW,NCCI.KW,NICBM.KW,NIND.KW,NOOR.KW,OOREDOO.KW,OSOS.KW,OSOUL.KW,OULAFUEL.KW,PAPCO.KW,PCEM.KW,PHC.KW,QIC.KW,SECH.KW,SENERGY.KW,SHIP.KW,SOKOUK.KW,SOOR.KW,STC.KW,TAHSSILAT.KW,TAM.KW,TAMINV.KW,UNICAP.KW,URC.KW,VALMORE.KW,WARBABANK.KW,WARBACAP.KW,WETHAQ.KW,WINSRE.KW,^BKA.KW
2024-07-31,155.9874267578125,74.59424591064453,277.53204345703125,73.69999694824219,656.9808349609375,33.099998474121094,741.8606567382812,56.9953498840332,39.0,93.8097686767578,137.6143035888672,60.59726333618164,57.49584197998047,69.07134246826172,282.96392822265625,59.50400161743164,113.9934539794922,167.11227416992188,315.1510009765625,160.9833221435547,,58.25199890136719,526.9096069335938,2068.84521484375,554.2311401367188,173.23236083984375,1729.884033203125,469.91888427734375,709.9483642578125,139.95700073242188,19.100000381469727,50.0,80.0,185.973876953125,282.06939697265625,86.19999694824219,100.46603393554688,576.0,1699.9588623046875,205.1479949951172,101.9910125732422,539.9578857421875,489.93701171875,925.9179077148438,347.2293701171875,95.99124145507812,55.76734161376953,180.9940643310547,1199.8466796875,637.7160034179688,92.1050033569336,531.962158203125,132.7270050048828,169.60513305664062,102.91200256347656,159.5590057373047,318.9983215332031,746.6763305664062,97.9000015258789,33.70000076293945,64.59735107421875,880.9472045898438,273.9827880859375,87.9000015258789,145.9965362548828,69.26445007324219,825.909912109375,820.7973022460938,106.0,179.98410034179688,214.27183532714844,260.9632873535156,1034.8309326171875,83.0,74.4000015258789,127.26705169677734,171.99513244628906,889.8893432617188,59.73600006103516,85.39299011230469,60.400001525878906,70.85299682617188,832.66943359375,52.09999847412109,134.60862731933594,535.935791015625,42.0,365.966796875,999.9002075195312,173.0,44.38199996948242,218.8725128173828,159.4933624267578,152.9855194091797,42.70000076293945,139.97743225097656,
2024-08-29,157.9872589111328,76.49409484863281,259.3923034667969,78.80000305175781,647.4723510742188,34.20000076293945,790.8294677734375,60.89503860473633,41.29999923706055,120.7111358642578,144.21206665039062,60.99724578857422,56.39591979980469,57.36362838745117,267.9658508300781,59.3380012512207,113.9934539794922,161.7223663330078,329.5450134277344,152.98414611816406,,58.625,523.3497314453125,2049.8466796875,623.7484130859375,175.0462646484375,1603.8924560546875,479.9280090332031,632.9539184570312,151.2779998779297,19.100000381469727,49.79999923706055,88.80000305175781,207.9707794189453,287.51104736328125,90.0,102.9651870727539,756.0,1159.971923828125,275.94500732421875,99.99119567871094,528.5297241210938,505.9349365234375,969.9140014648438,336.3216857910156,96.99114990234376,53.94039535522461,187.99383544921875,1309.8326416015625,629.0723266601562,101.9729995727539,537.9617919921875,150.90899658203125,167.79122924804688,100.0,156.2480010986328,307.2153015136719,763.584716796875,100.9000015258789,33.5,70.99708557128906,891.9465942382812,255.9839324951172,83.0,135.9967803955078,72.1913070678711,853.9068603515625,796.3181762695312,114.0,181.9839324951172,212.366943359375,253.9642791748047,1053.827880859375,90.0,87.0,125.44912719726562,162.99539184570312,849.894287109375,56.672000885009766,85.39299011230469,60.0,67.68599700927734,789.0354614257812,48.900001525878906,130.7628173828125,538.9354248046875,40.0,365.966796875,929.9071044921876,215.0,43.45800018310547,210.30758666992188,173.5921173095703,161.9846649169922,38.400001525878906,145.97647094726562,
2024-09-30,151.98773193359375,83.29357147216797,246.6951446533203,94.0,585.2321166992188,31.200000762939453,743.9801635742188,66.99453735351562,43.59999847412109,107.03045654296876,142.3261260986328,63.897117614746094,63.89537811279297,60.97353744506836,260.9667358398437,65.4540023803711,107.99378967285156,185.0819854736328,325.7569885253906,147.98468017578125,,56.198001861572266,507.3291931152344,2034.8477783203125,609.4638061523438,172.32542419433594,1559.8953857421875,462.6575927734375,639.9534301757812,154.20599365234375,16.100000381469727,50.70000076293945,128.0,214.96978759765625,274.81280517578125,83.80000305175781,100.9658660888672,739.0,1374.9666748046875,321.802001953125,100.99110412597656,489.48480224609375,464.9402160644531,998.9114379882812,331.7772521972656,103.99050903320312,97.1121063232422,194.9936065673828,1288.835205078125,619.553955078125,100.5260009765625,517.9631958007812,155.45399475097656,162.34950256347656,94.27100372314452,159.5590057373047,308.8981018066406,744.896484375,103.0,48.59999847412109,71.79705810546875,902.9459228515624,218.9862518310547,73.0,125.99700927734376,80.3858871459961,858.9063110351562,800.8538818359375,109.0,177.98428344726562,212.366943359375,251.9645538330078,1064.8260498046875,97.4000015258789,91.0,134.53976440429688,218.99380493164065,837.8958129882812,64.1780014038086,83.99474334716797,66.0,76.79000091552734,708.132080078125,47.29999923706055,139.41639709472656,542.9349365234375,37.5,351.96807861328125,949.9051513671876,270.0,77.66899871826172,248.3729553222656,166.542236328125,153.9854278564453,42.20000076293945,138.97760009765625,
2024-10-31,157.9872589111328,92.89282989501952,254.8575897216797,81.9000015258789,644.0145263671875,35.5,734.191162109375,63.1948471069336,45.29999923706055,124.1600570678711,138.55625915527344,61.9972038269043,65.09529113769531,59.90056610107422,277.9645690917969,64.37999725341797,109.9936752319336,191.3708648681641,325.7569885253906,154.98394775390625,,57.78499984741211,496.6484375,2129.840576171875,638.032958984375,167.79066467285156,1659.888671875,499.0151672363281,632.9539184570312,146.00799560546875,16.0,54.0,118.0,216.96951293945312,284.79022216796875,92.0,103.96485137939452,693.0,1224.9703369140625,319.38800048828125,101.9910125732422,486.62799072265625,468.939697265625,1034.908203125,335.4128112792969,128.9882354736328,129.8031463623047,191.99371337890625,1296.834228515625,623.8806762695312,97.5,641.9544067382812,135.45399475097656,173.23294067382812,97.37799835205078,158.23399353027344,349.2989807128906,743.116455078125,98.6999969482422,37.09999847412109,72.49702453613281,978.94140625,248.984375,80.0,127.99696350097656,95.11614227294922,891.9027099609375,770.9238891601562,108.0,165.9853515625,229.5088806152344,262.9630126953125,1102.8197021484375,108.0,93.0,235.44483947753903,280.9920349121094,842.8952026367188,71.06999969482422,84.19450378417969,68.0,90.2490005493164,735.4031372070312,50.0,235.5648651123047,561.9326782226562,38.0,353.9678955078125,949.9051513671876,232.0,106.33300018310548,236.9530334472656,168.30520629882812,179.9829559326172,41.400001525878906,147.9761505126953,
2024-11-28,154.9875030517578,91.6929168701172,244.88026428222656,93.5,637.962890625,32.79999923706055,739.7855224609375,67.49449157714844,47.79999923706055,129.9079132080078,147.03897094726562,65.4970474243164,76.8944320678711,59.60757446289063,273.965087890625,63.71900177001953,110.99362182617188,212.9345245361328,325.7569885253906,163.98301696777344,,57.78499984741211,486.8577270507813,2141.83984375,658.9829711914062,165.06982421875,1601.892578125,518.103271484375,625.9544677734375,123.9499969482422,15.0,50.400001525878906,150.0,241.96600341796875,289.324951171875,90.0,101.96552276611328,660.0,1174.9715576171875,305.71099853515625,99.99119567871094,481.8663940429688,488.9371337890625,1096.9027099609375,329.0495910644531,125.9885025024414,108.64976501464844,191.99371337890625,1284.835693359375,638.5908203125,146.052001953125,615.9562377929688,143.63600158691406,170.51206970214844,94.75700378417967,161.5449981689453,307.2153015136719,728.8771362304688,96.9000015258789,37.70000076293945,76.7968521118164,871.94775390625,265.9833068847656,71.69999694824219,125.99700927734376,110.23735809326172,897.9020385742188,789.0626831054688,109.0,175.98446655273438,233.3186492919922,275.9612121582031,1047.828857421875,102.0,90.5,337.2588806152344,229.9934844970703,821.8977661132812,73.52100372314453,84.4941177368164,68.4000015258789,121.71700286865234,745.4024658203125,50.70000076293945,252.8720245361328,548.9342651367188,44.400001525878906,339.9691467285156,889.9111328125,246.0,92.55599975585938,218.8725128173828,169.18618774414062,237.97747802734372,40.70000076293945,156.9746856689453,
2024-12-31,156.98733520507812,90.3930206298828,235.81088256835935,81.9000015258789,773.681884765625,35.5,720.20654296875,69.49433135986328,46.70000076293945,127.60897064208984,139.4992218017578,65.69702911376953,73.79466247558594,67.41238403320312,270.9654846191406,72.72699737548828,111.99356842041016,238.09112548828125,294.6960144042969,150.98814392089844,,59.46599960327149,499.31842041015625,2299.828125,618.9868774414062,159.62811279296875,1799.8792724609375,586.2750244140625,649.9526977539062,136.63800048828125,15.100000381469728,58.900001525878906,148.0,243.96571350097656,295.673583984375,83.0,97.96688079833984,623.0,1129.97265625,305.71099853515625,100.99110412597656,438.060791015625,472.939208984375,1007.91064453125,346.3204650878906,122.98877716064452,77.59368896484375,226.9925537109375,1159.8516845703125,645.513427734375,168.42100524902344,622.9557495117188,158.18099975585938,165.977294921875,92.23300170898438,169.49000549316406,307.2153015136719,678.149169921875,112.0,36.79999923706055,77.59681701660156,899.946044921875,246.9844970703125,120.0,120.99713134765624,109.2624053955078,899.9017944335938,812.6441040039062,105.0,176.984375,236.17547607421875,288.9593200683594,1064.8260498046875,125.0,138.0,322.7144470214844,223.99365234375,810.899169921875,68.9260025024414,84.4941177368164,72.5,119.1439971923828,762.6742553710938,50.70000076293945,218.2586669921875,537.935546875,45.0,369.9664306640625,974.9026489257812,239.0,105.40899658203124,240.75965881347656,169.18618774414062,249.0,52.79999923706055,163.97357177734375,
2025-01-29,155.9874267578125,97.99243927001952,269.3685913085937,77.0,691.5587158203125,35.70000076293945,727.8987426757812,68.79439544677734,45.20000076293945,129.9079132080078,185.6846466064453,66.89698028564453,74.89458465576172,67.70537567138672,301.9615173339844,92.56099700927734,110.99362182617188,257.8567810058594,348.4840087890625,151.98806762695312,,59.46599960327149,558.9517822265625,2439.8173828125,634.2233276367188,187.74456787109372,1802.8790283203125,668.0808715820312,625.9544677734375,134.68600463867188,14.0,58.79999923706055,180.0,264.9627990722656,279.3485107421875,86.19999694824219,99.46636962890624,637.0,1148.97216796875,366.85400390625,102.99092864990234,495.1993408203125,559.927978515625,949.9158325195312,348.13824462890625,126.98841094970705,116.34253692626952,248.9918365478516,1349.8275146484375,680.1253662109375,167.10499572753906,635.954833984375,172.7270050048828,186.83824157714844,94.0770034790039,218.4830017089844,303.0065612792969,708.407958984375,118.0,38.20000076293945,90.69627380371094,929.9442749023438,251.98419189453125,125.0,140.9966583251953,119.01791381835938,1023.8883056640624,874.3179931640625,103.0,237.9789886474609,252.36448669433597,313.9558410644531,1126.81591796875,136.0,161.0,381.8031311035156,226.9935760498047,819.8980102539062,73.52100372314453,87.39048767089844,75.19999694824219,113.60299682617188,776.3092651367188,57.0,250.9491271972656,557.93310546875,44.29999923706055,359.96734619140625,873.9127807617188,244.0,135.9219970703125,220.7758331298828,207.95755004882807,253.0,42.59999847412109,162.97372436523438,
2025-02-24,161.9869384765625,97.09249877929688,293.85693359375,85.9000015258789,694.152587890625,37.70000076293945,879.6314697265625,72.49408721923828,44.70000076293945,127.60897064208984,179.0868682861328,68.99688720703125,91.8933563232422,78.43712615966797,304.96112060546875,85.94999694824219,110.99362182617188,267.7395935058594,541.666015625,154.9878387451172,,58.53200149536133,596.333740234375,2854.78662109375,675.17236328125,204.9766082763672,1968.867919921875,672.6260986328125,674.9508666992188,136.4429931640625,15.399999618530272,52.79999923706055,252.0,261.96319580078125,311.9996032714844,82.0,98.96653747558594,649.0,1187.97119140625,359.6130065917969,106.99057006835938,497.1032104492188,554.9286499023438,954.9153442382812,362.6824035644531,129.98814392089844,164.41812133789062,279.9908142089844,1338.828857421875,693.1045532226562,180.26300048828125,624.95556640625,259.0899963378906,195.00079345703125,96.11599731445312,215.8350067138672,329.94049072265625,735.996826171875,99.1999969482422,37.900001525878906,83.59657287597656,931.9441528320312,272.9828796386719,175.0,159.99620056152344,118.04196166992188,1044.8861083984375,934.1781005859376,105.0,239.97882080078125,260.9359741210937,343.9516296386719,1124.816162109375,126.0,157.0,398.16552734375,243.9930877685547,824.8973999023438,82.86399841308594,87.39048767089844,80.0,114.59200286865234,762.6742553710938,60.400001525878906,234.60389709472656,568.9318237304688,49.0,346.9685363769531,671.9329223632812,290.0,166.43499755859375,231.2430877685547,211.48248291015625,271.0,44.0,161.97389221191406,
2025-03-27,156.98733520507812,91.09296417236328,280.2528686523437,76.0,756.3928833007812,36.0,912.4951782226562,66.6945571899414,41.0,102.8915557861328,156.4646453857422,67.69694519042969,77.99435424804688,86.82691955566406,299.9617614746094,80.49500274658203,105.99391174316406,264.14569091796875,566.666015625,153.9879150390625,,57.59799957275391,610.5743408203125,2865.78564453125,654.221435546875,217.6748809814453,1999.8658447265625,708.0748291015625,730.94677734375,136.63800048828125,13.300000190734863,54.900001525878906,199.0,251.964599609375,322.8829650878906,88.0,93.68428802490234,571.0,1249.9697265625,370.0719909667969,102.99092864990234,539.9578857421875,539.9671630859375,1020.9094848632812,363.5913391113281,114.98950958251952,117.3035125732422,248.9918365478516,1247.840576171875,687.9127807617188,207.8939971923828,607.956787109375,262.7269897460937,204.97727966308597,95.1449966430664,223.7790069580078,330.78240966796875,734.2169189453125,98.4000015258789,33.599998474121094,76.7968521118164,889.9466552734375,251.98419189453125,159.0,154.99632263183594,111.21331787109376,1082.8819580078125,950.5029296875,101.0,217.9807586669922,247.6037750244141,334.952880859375,1115.817626953125,111.0,135.0,470.89068603515625,234.99334716796875,811.8990478515625,78.26899719238281,90.88611602783205,70.30000305175781,113.9980010986328,808.1251220703125,57.5,269.2172546386719,562.9325561523438,44.29999923706055,346.9685363769531,749.9251708984375,239.0,171.98300170898438,203.64698791503903,194.73977661132807,281.0,38.900001525878906,153.9751739501953,
2025-04-30,161.9946746826172,89.09312438964844,274.81024169921875,69.19999694824219,727.7952880859375,35.599998474121094,949.9290161132812,67.3945083618164,42.0,158.64923095703125,157.40760803222656,68.89689636230469,74.19462585449219,82.92401885986328,284.982177734375,82.47899627685547,96.99442291259766,264.14569091796875,590.9089965820312,147.9884033203125,,55.917999267578125,634.5720825195312,2712.88427734375,661.8396606445312,214.27883911132807,2249.84912109375,662.93701171875,648.9527587890625,175.67799377441406,14.199999809265137,66.19999694824219,238.0,274.9613647460937,319.9908447265625,121.0,87.98524475097656,550.0,874.9788208007812,386.1619873046875,100.99110412597656,542.8146362304688,599.9635009765625,1112.9471435546875,336.3437194824219,118.9891357421875,154.80239868164062,244.99197387695312,1219.8441162109375,675.6712036132812,207.8939971923828,596.9575805664062,211.8179931640625,215.23190307617188,90.29100036621094,248.93800354003903,309.07501220703125,748.0960083007812,107.0,36.400001525878906,81.89664459228516,954.9428100585938,262.9835205078125,220.0,161.99615478515625,117.06993103027344,1077.8824462890625,906.63037109375,117.0,179.99267578125,237.1274261474609,276.98321533203125,1093.90673828125,130.0,150.0,472.7086181640625,242.9931182861328,794.9483032226562,80.87300109863281,87.44815063476562,68.69999694824219,118.9459991455078,844.486572265625,55.0,321.1378173828125,541.9688720703125,45.900001525878906,343.96881103515625,862.913818359375,290.0,192.3249969482422,207.4847412109375,211.4244842529297,256.0,38.400001525878906,159.97421264648438,
2025-05-29,175.99420166015625,100.39225006103516,285.7044677734375,72.30000305175781,730.627197265625,35.400001525878906,1025.37744140625,64.69755554199219,40.29999923706055,135.6567840576172,179.6079559326172,66.69999694824219,68.19772338867188,83.21701049804688,256.9839172363281,85.94999694824219,133.9923095703125,263.2055053710937,657.5750122070312,142.99072265625,,53.49100112915039,628.0301513671875,3193.86376953125,654.221435546875,240.94505310058597,2247.849365234375,517.9508056640625,693.979248046875,206.91000366210935,12.699999809265137,69.9000015258789,257.0,245.9833221435547,319.0378723144531,130.0,95.38400268554688,580.0,955.0,363.635986328125,97.99607849121094,586.6453247070312,570.9652709960938,1520.927734375,362.7061767578125,115.99436950683594,109.61174011230467,360.9944152832031,1132.9305419921875,700.9041748046875,180.26300048828125,620.9558715820312,222.7270050048828,227.612548828125,87.86399841308594,249.6000061035156,318.16558837890625,792.43408203125,98.4000015258789,37.09999847412109,88.39637756347656,1117.9613037109375,249.98431396484372,194.0,184.99560546875,134.63047790527344,1306.857421875,910.440185546875,106.0,199.9918670654297,238.994873046875,326.9801940917969,1092.90673828125,127.0,154.0,379.0752868652344,212.9939727783203,761.950439453125,77.50299835205078,83.15069580078125,66.5,117.36299896240234,818.156005859375,58.20000076293945,327.9915466308594,550.9683837890625,44.79999923706055,348.96832275390625,793.9703979492188,362.0,195.0989990234375,198.91949462890625,235.23411560058597,251.0,39.0,140.98785400390625,
2025-06-30,180.9940490722656,110.9914321899414,286.65643310546875,70.0,707.9721069335938,40.59999847412109,1027.1951904296875,68.09742736816406,35.099998474121094,160.94818115234375,190.2877960205078,70.69999694824219,77.79740905761719,104.3874969482422,253.98411560058597,84.54499816894531,130.9924774169922,261.31854248046875,632.7269897460938,146.99046325683594,,53.84600067138672,672.8896484375,3032.870849609375,611.40478515625,261.8964538574219,2018.92822265625,529.94970703125,655.9804077148438,327.9320068359375,16.600000381469727,215.0,256.0,239.98373413085935,341.8941955566406,160.0,102.98272705078124,540.0,1019.0,360.4179992675781,112.9954833984375,553.3134765625,576.9649047851562,1475.929931640625,373.6145629882813,133.99349975585938,100.95799255371094,369.9942932128906,1177.927734375,749.5000610351562,186.0,606.994384765625,218.18099975585935,263.801513671875,86.50399780273438,270.8919982910156,309.07501220703125,824.5093383789062,106.0,39.0,86.3964614868164,1229.9573974609375,113.21231079101562,175.0,194.9953765869141,127.8006591796875,1319.919921875,951.3905639648438,105.0,216.99118041992188,254.99452209472656,394.97607421875,1092.90673828125,174.0,190.0,371.8035583496094,210.0,759.9505615234375,87.30599975585938,80.9520034790039,74.4000015258789,133.3939971923828,816.3380126953125,60.900001525878906,282.9927062988281,559.9678344726562,135.0,358.9857788085937,736.9724731445312,296.0,179.61099243164062,194.16046142578125,255.23377990722656,248.0,76.0,150.9869842529297,
2025-07-31,179.99407958984375,104.9965362548828,286.65643310546875,85.4000015258789,745.7306518554688,67.0999984741211,1018.1049194335938,81.99690246582031,93.0,190.4714813232422,184.462890625,79.0,83.79721069335938,131.0,278.9825439453125,100.0,209.9879302978516,279.243408203125,471.8179931640625,155.9898681640625,,61.15299987792969,658.870849609375,3477.851806640625,616.1666259765625,238.0881500244141,2099.92529296875,552.947509765625,723.9783935546875,589.4979858398438,21.700000762939453,179.0,283.0,233.9841461181641,322.8477478027344,210.0,109.98155212402344,510.0,890.0,363.635986328125,117.99527740478516,517.123779296875,609.962890625,1351.935791015625,403.6128540039063,157.99234008789062,114.0,349.9945983886719,1139.9300537109375,754.1729125976562,184.0,612.9943237304688,210.0,263.801513671875,85.53299713134766,252.64599609375,390.8900451660156,835.830078125,140.0,48.0,113.99532318115234,1241.95703125,142.99786376953125,172.0,194.9953765869141,143.41024780273438,1328.9193115234375,999.0076904296876,110.0,217.9911346435547,246.9947052001953,398.975830078125,1184.89892578125,170.0,204.0,367.99066162109375,328.0,738.9519653320312,85.16200256347656,201.8802947998047,82.0,168.2270050048828,787.2479248046875,64.19999694824219,279.9927673339844,574.9669799804688,267.0,392.98443603515625,789.9705200195312,305.0,177.66900634765625,196.9598846435547,263.8046264648437,735.0,124.0,166.98561096191406,
2025-08-31,191.99368286132807,102.9966049194336,276.1807861328125,101.0,755.1702880859375,62.5,1006.3114013671876,97.99629974365234,110.0,200.94723510742188,186.4038543701172,81.0999984741211,99.5966796875,246.0,288.98193359375,90.0,208.9879913330078,322.63916015625,481.8179931640625,167.9890899658203,,60.0,640.1790161132812,3389.85546875,610.4528198242188,233.32627868652344,2042.9273681640625,579.9567260742188,803.9760131835938,653.9130249023438,26.0,169.0,280.0,232.9842071533203,324.751708984375,215.0,122.98480224609376,620.0,880.0,402.72698974609375,159.9936065673828,513.3148803710938,598.9635620117188,1392.933837890625,381.7961120605469,148.99276733398438,102.0,347.99462890625,1109.931884765625,719.6041870117188,154.0,629.9942016601562,214.5449981689453,251.42086791992188,83.9800033569336,257.5580139160156,349.0730895996094,913.186279296875,132.0,53.400001525878906,100.99585723876952,1249.9566650390625,136.99795532226562,175.0,214.99490356445312,135.60543823242188,1347.918212890625,972.3417358398438,107.0,206.99159240722656,253.9945526123047,431.9835510253906,1207.89697265625,185.0,211.0,313.9920349121094,269.0,738.9519653320312,88.83799743652344,127.92414855957033,81.5,170.8000030517578,787.2479248046875,70.0,252.99346923828125,571.9671630859375,241.0,387.9846496582031,787.9705810546875,360.0,194.1739959716797,226.9537811279297,267.61456298828125,758.0,118.0,183.9841461181641,
2025-09-30,192.99365234375,126.99581146240234,274.27587890625,177.0,763.6658935546875,57.09999847412109,982.6766357421876,109.995849609375,137.0,260.9519958496094,200.96661376953125,96.1999969482422,101.9966049194336,270.0,292.981689453125,118.18099975585938,194.9946136474609,336.79010009765625,690.0,154.98992919921875,,62.30699920654297,660.7398681640625,3424.85400390625,597.119384765625,228.56442260742188,2093.925537109375,614.9541015625,901.9730834960938,1151.66796875,24.200000762939453,170.0,301.0,233.9841461181641,333.323486328125,239.0,147.98171997070312,599.0,865.0,393.635986328125,171.9931182861328,521.8855590820312,609.962890625,1379.9344482421875,380.88714599609375,153.99252319335938,106.0,348.9945983886719,1156.9290771484375,742.967529296875,145.0,675.9937744140625,198.18099975585935,254.2777862548828,81.74700164794922,366.0369873046875,343.61932373046875,929.2239379882812,134.0,56.0,113.99532318115234,1110.9615478515625,149.99777221679688,167.0,222.9947052001953,138.53236389160156,1386.9158935546875,1010.436279296875,107.0,206.99159240722656,279.9939880371094,445.9830017089844,1369.8831787109375,180.0,235.0,336.991455078125,265.0,718.9532470703125,98.02799987792967,135.91940307617188,87.0,211.76800537109372,781.7940673828125,85.5,266.9931030273437,569.96728515625,180.0,403.9840087890625,813.9696044921875,365.0,252.427001953125,232.9525604248047,270.4715270996094,771.0,126.0,177.9846649169922,
2025-10-30,211.99302673339844,147.9951171875,273.32391357421875,357.0,776.88134765625,65.0,975.4039916992188,123.99532318115234,157.0,276.19000244140625,206.79251098632807,115.0,109.996337890625,274.0,313.9803771972656,127.27200317382812,348.9903564453125,371.6958923339844,504.5450134277344,168.98902893066406,,75.57599639892578,669.1507568359375,4020.82861328125,583.786865234375,224.7545318603516,2249.920166015625,684.9489135742188,1054.968505859375,1341.010986328125,25.200000762939453,162.0,287.0,264.9820556640625,334.27545166015625,385.0,188.9766540527344,529.0,854.0,445.4540100097656,192.9922790527344,514.266845703125,636.9612426757812,1472.9300537109375,417.2480773925781,178.99131774902344,107.0,353.9945373535156,1190.927001953125,750.4443359375,161.0,661.993896484375,210.0,254.2777862548828,85.43599700927734,400.9429931640625,362.70941162109375,949.9784545898438,131.0,64.80000305175781,126.99478912353516,1184.958984375,150.9977569580078,175.0,226.9946136474609,141.45928955078125,1596.903076171875,999.9606323242188,117.0,227.99073791503903,290.9937438964844,455.9826354980469,1424.87841796875,227.0,360.0,305.9922180175781,279.0,711.9536743164062,130.9600067138672,138.91763305664062,91.4000015258789,259.2680053710937,861.7916259765625,90.0999984741211,271.99298095703125,593.9658813476562,171.0,394.984375,797.97021484375,356.0,230.0970001220703,224.9541931152344,275.23345947265625,780.0,119.0,179.98448181152344,
2025-11-30,210.99305725097656,133.99559020996094,269.5140380859375,327.0,764.60986328125,61.70000076293945,1022.6746826171876,121.99539947509766,141.0,256.19000244140625,195.14170837402344,102.0,102.99656677246094,181.0,310.9805603027344,100.90899658203124,318.9912109375,334.9031066894531,618.1810302734375,155.99468994140625,,71.34600067138672,662.6088256835938,3854.835693359375,563.78759765625,212.37388610839844,2088.92578125,619.9536743164062,991.9703979492188,1907.0849609375,41.29999923706055,147.0,263.0,269.981689453125,339.9902648925781,320.0,183.97726440429688,539.0,919.0,418.1809997558594,170.9931640625,469.5064392089844,605.963134765625,1729.9178466796875,409.0665283203125,195.9904937744141,98.4000015258789,413.9936218261719,1384.9150390625,744.8364868164062,148.0,633.994140625,223.6360015869141,255.2307586669922,85.53299713134766,370.7539978027344,368.16314697265625,1028.2777099609375,113.0,61.400001525878906,114.99528503417967,1466.94921875,141.9978790283203,140.0,239.9943084716797,125.84970092773438,1529.9071044921875,955.2003784179688,117.0,221.9909820556641,287.99383544921875,419.9840087890625,1392.8812255859375,195.0,289.0,293.9925231933594,255.0,684.9554443359375,116.40899658203124,136.91880798339844,82.9000015258789,207.80999755859372,828.1557006835938,80.9000015258789,269.9930419921875,648.9627685546875,141.0,421.9833068847656,1099.958984375,325.0,203.88299560546875,208.9574432373047,279.0423583984375,754.0,105.0,174.98492431640625,
2025-12-31,229.992431640625,132.99562072753906,279.9906616210937,345.0,774.0494995117188,61.900001525878906,1028.12841796875,105.99600219726562,124.0,254.28500366210935,197.08367919921875,102.0,94.89684295654295,219.0,314.9803161621094,100.90899658203124,303.9916076660156,350.9410095214844,593.635986328125,148.99493408203125,,73.07599639892578,668.2167358398438,3699.84228515625,559.0257568359375,208.5649871826172,2099.92529296875,513.961669921875,1146.9656982421875,2076.907958984375,37.400001525878906,143.0,251.0,288.9804077148437,339.9902648925781,376.0,188.9766540527344,544.0,830.0,423.635986328125,164.993408203125,428.5558776855469,589.964111328125,1625.9227294921875,404.5218200683594,210.98976135253903,96.5999984741211,424.9934387207031,1499.907958984375,757.9200439453125,146.0,636.994140625,236.36300659179688,260.944580078125,77.18399810791016,362.2640075683594,374.52685546875,1028.2777099609375,116.0,60.20000076293945,108.99552917480467,1249.9566650390625,140.99789428710938,142.0,244.9941864013672,129.75259399414062,1597.903076171875,966.6279907226562,113.0,214.9912567138672,298.9935913085937,439.9832458496094,1413.87939453125,186.0,250.0,284.9927673339844,253.0,637.95849609375,116.40899658203124,135.91940307617188,80.9000015258789,219.68499755859372,780.8851318359375,80.0,273.992919921875,689.9603881835938,158.0,453.9820251464844,1399.94775390625,305.0,257.281005859375,228.953369140625,279.0423583984375,726.0,107.0,174.98492431640625,
