Ticker,mean,std,Return,Risk,sharpe,Name
ANET80.BK,0.08142771866448086,0.0028214451294627427,155.84,0.01,28.860287876654986,"Arista Networks, Inc."
MUFG23.BK,0.07604455670455058,0.036485514096734874,140.97,0.126,2.084239693126755,"Mitsubishi UFJ Financial Group, Inc."
NET03.BK,0.09020822828893782,0.048237428953998636,181.91,0.167,1.8700878186307237,"Cloudflare, Inc."
COIN23.BK,0.0916875550426588,0.051098304243865744,186.54,0.177,1.7943365518566248,"Coinbase Global, Inc."
MJLF.BK,0.03819607629069388,0.022854519340182018,56.8,0.079,1.671270164213818,Major Cineplex Lifestyle Leasehold Property Fund.
COIN01.BK,0.10249358303922096,0.07195610605361778,222.49,0.249,1.424390349345034,"Coinbase Global, Inc."
KKP.BK,0.07021449183195227,0.05507653874103838,125.76,0.191,1.2748530215758525,Kiatnakin Phatra Bank Public Company Limited
POPF.BK,0.03172265887074821,0.028015020086447153,45.46,0.097,1.1323446769932786,Prime Office Leasehold Property Fund
PDG.BK,0.021852344879390122,0.019495727679064722,29.62,0.068,1.1208786478309312,Prodigy Public Company Limited
DMT.BK,0.024908740176973313,0.022510747846308583,34.35,0.078,1.106526551096256,Don Muang Tollway Public Company Limited
WORLDA01.BK,0.03744325951506076,0.03481303826027128,55.44,0.121,1.0755527637411382,WORLDA01_DR WORLDA#BLS
WHAIR.BK,0.0410108630871286,0.039021941851066604,61.98,0.135,1.0509693044916377,WHA Industrial Leasehold Real Estate Investment Trust
GOLDM01.BK,0.05220732357472673,0.051384491969215594,84.17,0.178,1.0160132283881311,GOLDM01_DR GOLDM#BLS
WUXIAT80.BK,0.07943421547132445,0.08053651258632512,150.24,0.279,0.9863130761489189,"WuXi AppTec Co., Ltd."
QHHRREIT.BK,0.03732840082004244,0.038329902999694576,55.24,0.133,0.973871518024449,Quality Houses Hotel And Residence Freehold And Leasehold Reit
SGX19.BK,0.0488992694859495,0.050388260261645425,77.34,0.175,0.9704496490260983,Singapore Exchange Limited
JCT.BK,0.010151279151369664,0.010491841002704942,12.89,0.036,0.9675403152556852,Jack Chia Industries (Thailand) Public Company Limited
