Ticker,mean,std,Return,Risk,sharpe,Name
DECKD.BA,0.09834317388575223,0.012264560478811765,208.22,0.042,8.01848334113968,Deckers Outdoor Corporation
RSPD.BA,0.021234997368439364,0.004824269349351709,28.68,0.017,4.401702274623814,INVESCO EXCHANGE TRADED FD TR C
SBSP3.BA,0.10387237223159093,0.02485031900250379,227.36,0.086,4.179921079529212,Companhia de Saneamento Básico do Estado de São Paulo - SABESP
ANETD.BA,0.07188059872447959,0.017820219712198507,130.02,0.062,4.033653899074826,"Arista Networks, Inc."
ANET.BA,0.09511864648380608,0.026728861117466425,197.53,0.093,3.5586494338754,"Arista Networks, Inc."
DEOD.BA,0.1004660070514837,0.039519204326333254,215.44,0.137,2.5422072322579408,Diageo plc
TGTD.BA,0.058463246373130356,0.045107957074490015,97.75,0.156,1.296073911673406,Target Corporation
RSP.BA,0.036600753273299855,0.02845289697364511,53.94,0.099,1.286362977632886,INVESCO EXCHANGE TRADED FD TR C
GLNG.BA,0.03791793599244114,0.031171636052511883,56.3,0.108,1.2164243137114912,Golar LNG Limited
TGT.BA,0.05891040180243547,0.05155855523285641,98.75,0.179,1.1425921757577489,Target Corporation
NVSD.BA,0.03941757712221744,0.03968223157100543,59.03,0.137,0.9933306561070179,Novartis AG
VRSND.BA,0.10158639500962705,0.10414587143663873,219.32,0.361,0.9754241201143644,"VeriSign, Inc."
SLBD.BA,0.04629789443892698,0.049516612459839474,72.13,0.172,0.9349972087948657,SLB N.V.
IEB.BA,0.13483388091360393,0.1456948246133737,356.23,0.505,0.9254541557766985,IEB Construcciones S.A.
SAND.BA,0.04548242249365123,0.05500133324106712,70.53,0.191,0.8269330907726338,"Banco Santander, S.A."
UALD.BA,0.12999088574410375,0.16068051384300142,333.41,0.557,0.809002178516282,"United Airlines Holdings, Inc."
MRKD.BA,0.06039677449755092,0.07731710749765469,102.13,0.268,0.7811566735005312,"Merck & Co., Inc."
RIO.BA,0.04589352994761688,0.05991741665273545,71.34,0.208,0.76594640609429,Rio Tinto Group
RIOD.BA,0.04883772237530815,0.06550121144246474,77.21,0.227,0.7456002919611108,Rio Tinto Group
COP.BA,0.0826242106649057,0.1139196962201285,159.26,0.395,0.7252846821611065,ConocoPhillips
RAGH.BA,0.025191508080235705,0.03509316463466347,34.79,0.122,0.7178465761777623,RAGHSA Sociedad Anonima
MFG.BA,0.050870629769424684,0.07122300896756006,81.38,0.247,0.7142443222610088,"Mizuho Financial Group, Inc."
FCX.BA,0.06963566732550676,0.10293079011655622,124.3,0.357,0.6765290273848388,Freeport-McMoRan Inc.
CLD.BA,0.04861751007154257,0.07290126191677487,76.77,0.253,0.6668953155714235,Colgate-Palmolive Company
BHP.BA,0.055329883147336896,0.08338549111470402,90.84,0.289,0.6635432904175838,BHP Group Limited
MUD.BA,0.21377951361688832,0.3230339647583587,922.53,1.119,0.6617864897791885,"Micron Technology, Inc."
MU.BA,0.21666789161490013,0.3277882311087067,952.12,1.135,0.660999606001855,"Micron Technology, Inc."
BHPD.BA,0.06118997895720165,0.09414313551841508,103.95,0.326,0.6499675055461951,BHP Group Limited
FCXD.BA,0.06825181824488663,0.10620045092420773,120.84,0.368,0.6426697594118129,Freeport-McMoRan Inc.
KOD.BA,0.03113931038803736,0.04934358107309314,44.48,0.171,0.6310711486851833,The Coca-Cola Company
BBV.BA,0.048149278387983524,0.07636602215341687,75.82,0.265,0.6305065660124758,"Banco Bilbao Vizcaya Argentaria, S.A."
XROXD.BA,0.22327715817928023,0.367557730595443,1022.79,1.273,0.6074614668492254,Xerox Holdings Corporation
TXRD.BA,0.053468043446817555,0.08901355714323352,86.83,0.308,0.6006730341175002,Ternium S.A.
ROST.BA,0.043844101246343165,0.07429852154915018,67.35,0.257,0.590107317510205,"Ross Stores, Inc."
JNJD.BA,0.03805758048194997,0.06465969630858553,56.55,0.224,0.5885827285720899,Johnson & Johnson
O.BA,0.029378241490599522,0.05001916627431363,41.55,0.173,0.5873396875406567,Realty Income Corporation
BA-C.BA,7.345370828692473e-05,0.0001258040008230871,0.09,0.0,0.5838741837011973,Bank of America Corp
VALE3.BA,0.038015739628542454,0.06517091424729128,56.48,0.226,0.5833237122359767,Vale S.A.
KOFM.BA,0.035623126468625047,0.0611762260225756,52.2,0.212,0.5823034336161763,"Coca-Cola FEMSA, S.A.B. de C.V."
TTE.BA,0.0416426028784336,0.07177135373692675,63.16,0.249,0.5802120304303003,TotalEnergies SE
PRIO3.BA,0.08397175493258434,0.14585714656892595,163.16,0.505,0.5757123110378607,Prio S.A.
BMNRD.BA,0.04213804663579753,0.07373431918099448,64.1,0.255,0.5714848540523163,"Bitmine Immersion Technologies, Inc."
