Ticker,mean,std,Return,Risk,sharpe,Name
ADXWWE.JO,0.008398330596606458,0.0020561055145339544,10.56,0.007,4.08458152426582,Adviceworx Worldwide Equity Prescient Actively Managed Exchange Traded Fund A
AAGEET.JO,0.010611132119091237,0.01033402384968962,13.5,0.036,1.0268151373978047,Easyetfs Rf Proprietary Limited - Anchor EasyETFs Aspirant Global Equity Actively Managed ETF
ADH.JO,0.04372560763476266,0.04353310466371076,67.12,0.151,1.0044219904033715,ADvTECH Limited
OAS.JO,0.031728979892778786,0.03662347118028794,45.47,0.127,0.8663564340088128,Oasis Crescent Property Fund
ART.JO,0.03446099554145044,0.04088467288482565,50.17,0.142,0.8428829952615481,Argent Industrial Limited
JPETNQ.JO,0.046683035964894405,0.06394000268080482,72.89,0.221,0.7301068815705404,FirstRand Bank Limited
SCD.JO,5.200278470134469e-07,7.226786689458651e-07,0.0,0.0,0.7195837781845495,Schroder European Real Estate Investment Trust Plc
AFEP.JO,35.66972991963514,50.28451053058899,5.911429786910404e+20,174.191,0.7093582008307824,AECI Ltd
MRF.JO,0.030278575250590908,0.04549244976803058,43.04,0.158,0.665573637053701,Merafe Resources Limited
OCT.JO,0.041195133075794456,0.06235043904620854,62.33,0.216,0.6607031755664836,Octodec Investments Limited
OMN.JO,0.03154355710975044,0.05234596002455864,45.16,0.181,0.6025977381053181,Omnia Holdings Limited
BHG.JO,0.04664702290391285,0.07764165482534603,72.82,0.269,0.6007989269271085,BHP Group Limited
GND.JO,0.04872995090058018,0.0829876105750477,77.0,0.287,0.5871954929526801,Grindrod Limited
SBK.JO,0.0283287373654667,0.04844983772147777,39.82,0.168,0.5847024200229385,Standard Bank Group Limited
LLETNC.JO,0.06131514587762225,0.10572605610411777,104.24,0.366,0.5799435648790287,FirstRand Bank Limited
PPR.JO,26.937194615577496,46.46342587785599,2.2604427813313446e+19,160.954,0.5797505049754735,Putprop Limited
GLN.JO,0.047775684699478974,0.0834584068226272,75.07,0.289,0.5724490380102254,Glencore plc
KAP.JO,0.0513374605197491,0.09035554502388303,82.35,0.313,0.5681716656811647,KAP Limited
LLETNQ.JO,0.06378056940497133,0.12158940621623607,110.0,0.421,0.5245569609209473,FirstRand Bank Limited
S32.JO,0.06912103593883122,0.13377750176756287,123.01,0.463,0.5166865506199119,South32 Limited
