Ticker,mean,std,Return,Risk,sharpe,beta,Volatility,Follows Market Direction ?,Name
XPBRA.MC,0.0977480608402045,0.11202190022820452,206.22,0.388,0.8725799209000903,-1.610891032258173,1.611,No,Petróleo Brasileiro S.A. - Petrobras
CABK.MC,0.04164433050027514,0.049995513388362826,63.17,0.173,0.8329613534875403,0.8663170595084406,0.866,Yes,"CaixaBank, S.A."
XPBR.MC,0.09686493240201952,0.1292283510104935,203.28,0.448,0.7495640983158098,-2.1080413261492197,2.108,No,Petróleo Brasileiro S.A. - Petrobras
LOG.MC,0.02689150635893617,0.0364216995382466,37.5,0.126,0.7383374938530057,0.11463381634069103,0.115,Yes,"Logista Integral, S.A."
ELE.MC,0.046422670689444896,0.0638503783268558,72.38,0.221,0.7270539643759523,0.11534783042939484,0.115,Yes,"Endesa, S.A."
BBVA.MC,0.04619888190868938,0.0637308348417312,71.94,0.221,0.724906272190211,1.1630988820144958,1.163,Yes,"Banco Bilbao Vizcaya Argentaria, S.A."
UNI.MC,0.04392241209050998,0.06404609675553061,67.5,0.222,0.6857937378786026,1.1333059117095192,1.133,Yes,"Unicaja Banco, S.A."
^IBEX,0.02405031814744648,0.035322208506713824,33.0,0.122,0.6808837602234058,1.0,1.0,Yes,IBEX 35
VYT.MC,0.10373069859215814,0.16124489450861287,226.86,0.559,0.6433115225649354,-1.7947942552620388,1.795,No,"Vytrus Biotech, S.A."
RBT.MC,0.08336983156591794,0.13023067213680978,161.41,0.451,0.6401704774919411,0.300392128238574,0.3,Yes,"Robot, S.A."
ACX.MC,0.05183748522104367,0.08518303927835046,83.39,0.295,0.6085423302596147,1.1209511232044997,1.121,Yes,"Acerinox, S.A."
CAF.MC,0.030829142620068913,0.05096329662172596,43.96,0.177,0.604928343801964,0.43492180985850337,0.435,Yes,"Construcciones y Auxiliar de Ferrocarriles, S.A."
OLE.MC,0.08348271683367109,0.13804434724077652,161.74,0.478,0.6047528819710436,-0.8524447373148016,0.852,No,"Deoleo, S.A."
MTS.MC,0.07928886635945884,0.131849894203128,149.83,0.457,0.6013570722878728,1.800744388320055,1.801,Yes,ArcelorMittal S.A.
ENG.MC,0.028772670165481736,0.04956789233598358,40.55,0.172,0.5804699132747743,-0.8462804655091624,0.846,No,"Enagás, S.A."
REP.MC,0.06600610272436415,0.11419023243402479,115.34,0.396,0.5780363286544689,-2.4683367541567387,2.468,No,"Repsol, S.A."
NXT.MC,0.043958917000951066,0.07649975559928042,67.57,0.265,0.5746282018365633,0.8444682508800913,0.844,Yes,"Nueva Expresión Textil, S.A."
XCMIG.MC,0.06156607584538922,0.10718413911957503,104.82,0.371,0.574395394235577,0.22795844848153013,0.228,Yes,Companhia Energética de Minas Gerais - CEMIG
SAN.MC,0.03723064193608438,0.06651813425742209,55.06,0.23,0.5597066476940488,1.71528653207863,1.715,Yes,"Banco Santander, S.A."
CMO.MC,0.030539431180026257,0.05533540656104784,43.47,0.192,0.551896752512953,0.34976692961334854,0.35,Yes,"Cementos Molins, S.A."
ISUR.MC,0.02193830464057583,0.04080884675281913,29.75,0.141,0.5375869789572111,0.7190628496167085,0.719,Yes,"Inmobiliaria del Sur, S.A."
CBAV.MC,0.03594650237131518,0.06719140092918205,52.77,0.233,0.5349866482052047,1.248419738287128,1.248,Yes,"Clínica Baviera, S.A."
XGGB.MC,0.06262952448324687,0.11721138036228566,107.29,0.406,0.5343297236980477,1.0586209549775312,1.059,Yes,Gerdau S.A.
XCOPO.MC,0.04942157117448789,0.09333241240270498,78.4,0.323,0.5295220588668245,0.7070762321205104,0.707,Yes,Companhia Paranaense de Energia - COPEL
XSIGF.MC,0.04405304311547615,0.08386240603635157,67.75,0.291,0.5253014455175614,0.33755125736330605,0.338,Yes,Sigma Foods SAB de CV
VOC.MC,0.025595661450100258,0.04930151513330259,35.43,0.171,0.5191658183504931,-0.5362075131100716,0.536,No,"Vocento, S.A."
XVALO.MC,0.09838786590646433,0.18982434479078977,208.37,0.658,0.5183100514051561,2.079109084005332,2.079,Yes,Vale S.A.
PUIG.MC,0.03165266203507764,0.06223035500560225,45.35,0.216,0.5086370153637743,-0.08116848254024782,0.081,No,"Puig Brands, S.A."
YGOP.MC,0.005447513489571353,0.010739325000751273,6.74,0.037,0.5072491510584017,0.06372099001121181,0.064,Yes,"Gop Properties Socimi, S.A."
YVIT.MC,0.010980215110807316,0.021987322550754192,14.0,0.076,0.49938845830188094,-0.3407506059969534,0.341,No,"Vitruvio Real Estate SOCIMI, S.A."
IBE.MC,0.024482871128477978,0.050410077186252324,33.68,0.175,0.4856741448345743,0.6821775594743278,0.682,Yes,"Iberdrola, S.A."
RDG.MC,0.08876023559135053,0.18768919403904658,177.45,0.65,0.4729107397247653,,,,Redegal S.A.
YEPSA.MC,0.0510764938105442,0.1084537562240471,81.81,0.376,0.4709518193637186,-2.3706860634406173,2.371,No,"Emperador Properties SOCIMI, S.A."
NTGY.MC,0.016406804633216098,0.03491607572993759,21.57,0.121,0.4698925721239815,-0.1852293350728888,0.185,No,"Naturgy Energy Group, S.A."
