Ticker,mean,std,Return,Risk,sharpe,Name
WEIOAV.CO,0.03192661550909509,0.004034911921142288,45.81,0.014,7.9125929222407,Investin - Othania Etisk Formuevækst KL
PMIFRKLN.CO,0.001546712439201437,0.00023308040689878554,1.87,0.001,6.635960781864827,Fairrente KL n
IAIFFS.CO,0.030057683965925334,0.014398271562706679,42.67,0.05,2.087589738464059,IA Invest- DKK 100 Formuefyn Skandi Fund
BIVO55.CO,0.014121476760133296,0.007553277964142059,18.33,0.026,1.869582560998374,Vaerdipapirfonden BankInvest - Vaerdipapirfonden BankInvest Optima Baeredygtig Omtanke 55 KL
BAIEMOAKA.CO,0.0052294790360204345,0.003246110778082322,6.46,0.011,1.6109983280083282,BankInvest - Emerging Markets Obligationer Akk.
DANSKE.CO,0.038430478697437556,0.025507119814740103,57.23,0.088,1.5066569246767436,Danske Bank A/S
SPIISE.CO,0.009365164499755767,0.006315223970655009,11.84,0.022,1.4829504928523416,Sparindex INDEX STOXX Europe 600
NDIGSEKL1.CO,0.023012868815092832,0.016319991577506878,31.39,0.057,1.4101029835585486,Investeringsforeningen Nordea Invest - Global Small Cap Enhanced
SYIVOHYADKK.CO,0.0037152537141140586,0.003239341900885589,4.55,0.011,1.146916203287576,Sydinvest Virksomhedsobligationer HY KL
SPVBVO.CO,0.003498715331872777,0.003209926598022885,4.28,0.011,1.0899673949017301,Investeringsforeningen Dansk Portefoelje Invest - Afdeling 4 Hoejrente Europa
SSIPEURR.CO,0.027892454014655926,0.027066446519639513,39.11,0.094,1.0305177665053689,Sparinvest SICAV - Procedo
SPIVAKLA.CO,0.024902483693284606,0.02420187274292102,34.34,0.084,1.028948625497112,Sparinvest Value Aktier KL
SSIGVEURR.CO,0.025581988200593746,0.02506634008928267,35.41,0.087,1.0205713362810211,Sparinvest SICAV - Global Value
IIVGLA.CO,0.024091384041580916,0.024848466449014242,33.07,0.086,0.9695320268964381,Independent Global
PMIPCSPKLNO.CO,0.02203309918654698,0.02306123704431444,29.89,0.08,0.9554170552172986,PP Capital - StockPick KL
SYIGLVADKK.CO,0.01843570788150691,0.01973250962609549,24.51,0.068,0.9342809521362854,Sydinvest Global Value A DKK
SYIGLVADKKAKK.CO,0.01843058192171189,0.019809378721444396,24.5,0.069,0.9303967671515155,Sydinvest Global Value A DKK Akk
SSIBDKKR.CO,0.01589707568220658,0.017225129385573974,20.84,0.06,0.922900218997505,Sparinvest SICAV - Balance
SSIGVDKKR.CO,0.024716348200487806,0.02703821309126387,34.04,0.094,0.9141265407244584,Sparinvest SICAV - Global Value
PMIOSU.CO,0.013881701525734582,0.015478243496615179,17.99,0.054,0.8968525097030724,Investeringsforeningen Portfoliomanager Aktieugebrevet Invest Kl
IAIRIN.CO,0.027609650022362094,0.031135820996162536,38.66,0.108,0.8867487395230388,Investeringsforeningen IA Invest - Regulær Invest Nordiske Aktier
BAIEMMAAA.CO,0.047568280392334364,0.054831066907562565,74.66,0.19,0.8675424914223859,BankInvest Emerging Markets Aktier
SYIUSAVADKK.CO,0.016027457439774337,0.018578420363499524,21.02,0.064,0.8626921517645822,Sydinvest USA Value A DKK
SYIEUVADKK.CO,0.02285886918405523,0.02808900896474861,31.16,0.097,0.8138011993496408,Sydinvest Europa Value A DKK
BAIEMMAA.CO,0.042910887718472755,0.0532675577370617,65.56,0.185,0.805572651374194,BankInvest Emerging Markets Aktier
NDINOSKL1.CO,0.017905248323532935,0.02253252821587155,23.73,0.078,0.7946400045300184,Nordea Invest Nordic Stars
BAIGOA.CO,0.004073017143068866,0.005287422697506479,5.0,0.018,0.770321832788152,Globale Obligationer Akk. KL
NBIOFKL.CO,0.012372164170735707,0.0164646698208616,15.9,0.057,0.7514371260005182,Nykredit Invest - Balance Offensiv
NDIKOKL1.CO,0.0025722779567656606,0.0034720439736879508,3.13,0.012,0.7408540837210156,Nordea Invest - Korte obligationer Fund
GDIGV.CO,0.02163044108729794,0.029975777469227943,29.28,0.104,0.7215973333636791,Halberg-Gundersen Invest - Globale Aktier
FPIBWGOA.CO,0.005069708491761723,0.007169650506327478,6.26,0.025,0.7071067811865475,Investeringsforeningen Formuepleje - Better World Global Opportunities
SPIUSVKL.CO,0.016723682076628447,0.02400009248029325,22.02,0.083,0.6968174014479508,Sparindex INDEX USA Value KL
ISS.CO,0.035600139235802346,0.05127585586349761,52.16,0.178,0.6942865923208406,ISS A/S
NDIGUAKL1.CO,0.021115521563159725,0.03055818443508466,28.5,0.106,0.6909939825782462,Nordea Invest Globale UdbytteAktier
SPIVEUKLA.CO,0.02350381915744093,0.03484531399350868,32.15,0.121,0.6745187935978837,Sparinvest Value Europa KL
IAIFBF.CO,0.019327496290347287,0.028864626871361265,25.82,0.1,0.6695910664801813,IA Invest Falcon Brighter Future
STIGM.CO,0.027249240240491295,0.04126609838321633,38.07,0.143,0.6603299392988908,Storebrand Global Multifaktor Aksjefond
BXIDKAIA.CO,0.01736236942206679,0.026436446980166037,22.94,0.092,0.6567588085907656,BIX Danske Aktier Ansvarlig Udvik A
SPIEUVKL.CO,0.022087467208443855,0.03409085416711625,29.97,0.118,0.6479000819448297,Sparindex INDEX Europa Value KL
WEIITGESGS.CO,0.02422941047488188,0.03745021938204292,33.28,0.13,0.646976463013717,Investeringsforeningen Investin - Globale Bæredygtige Aktier
SPG.CO,0.061599044050628986,0.09594711264368981,104.89,0.332,0.6420103987848371,SP Group A/S
JYIFAS.CO,0.027941046003481695,0.04426071228800091,39.19,0.153,0.6312832432897045,Jyske Invest - Fjernøsten Aktier SRI KL
CWIEMMKL.CO,0.028218193566099437,0.0450866873779575,39.64,0.156,0.6258653098540806,C WorldWide Emerging Markets KL
IAIFDA.CO,0.017713428278807078,0.028511903999501986,23.45,0.099,0.6212643069756575,IA Invest Falcon Danske Aktier
NYIDA.CO,0.01591275179375582,0.025789245078389842,20.86,0.089,0.6170305391021293,Nykredit Invest Danske Aktier KL
DKIEAUHU.CO,0.019455193270893796,0.03162528734060532,26.01,0.11,0.6151783875150529,Investeringsforeningen Danske Invest - Europa Højt Udbytte KL
SYIIDKADKK.CO,0.01735549364746539,0.028283002043398432,22.93,0.098,0.6136368982625858,Sydinvest Indeks Danmark A DKK
NYIDAA.CO,0.015893867395405645,0.026033332839380544,20.83,0.09,0.6105198859272847,Nykredit Invest Danske Aktier Akk KL
SPIDKAKLA.CO,0.015988821855050583,0.026430196153579586,20.97,0.092,0.6049452589055087,Sparinvest Danske Aktier KL
DKIDKIX.CO,0.017235665315549546,0.02857304486861148,22.76,0.099,0.6032141619769598,Danske Invest Danmark Indeks KL DKK d
DKIDKA.CO,0.01660619387984845,0.027536400061720135,21.85,0.095,0.6030633576875444,Danske Invest Danmark Akk KL DKK
DKIDK.CO,0.016557649638937324,0.027519963956900987,21.78,0.095,0.601659568481567,Danske Invest Danmark KL DKK d
DKIDKF.CO,0.016415112191456523,0.027563007559512784,21.58,0.095,0.5955486590501332,Danske Invest Danmark Fokus KL DKK d
WEISDA.CO,0.017060253027077536,0.029194220276390383,22.51,0.101,0.5843709085415892,SEBinvest - Danske Aktier AKL
DKIEUHUAKLDKK.CO,0.019276748726778224,0.03303220732155089,25.75,0.114,0.5835743442492164,Danske Inv Europa Højt Udbyt Akk KL DKK
NDINSCKL1.CO,0.01779356343478828,0.03102758946649517,23.57,0.107,0.5734755338954861,Nordea Invest Nordic Small Cap
SSIEGVEURR.CO,0.02365127104915313,0.0415637797262343,32.38,0.144,0.5690356171872618,Sparinvest SICAV - Ethical Global Value
DKIEUIXBNP.CO,0.018180319043672552,0.03262808551643646,24.14,0.113,0.5571984612616693,Danske Inv Europa Indeks BNP KL DKK d
JYIDKAKT.CO,0.01587937362664983,0.028689762416465793,20.81,0.099,0.5534857136891538,Jyske Invest Danske Aktier
MAJHIO.CO,0.008955315788024236,0.01641284430638249,11.29,0.057,0.5456285102602092,Maj Invest High Income Obligationer
DNORD.CO,0.046238335108166884,0.08602744615058457,72.02,0.298,0.5374835262136012,Dampskibsselskabet Norden A/S
SPIAVA.CO,0.023942952270669168,0.04456432852754868,32.83,0.154,0.5372672058969354,Investeringsforeningen Sparinvest - Bæredygtige Value Aktier KL
NDIAKTIIKL1.CO,0.020651599778342723,0.038483408688527926,27.8,0.133,0.5366364488522831,Nordea Invest Aktier II
CPHCAP-PREF32.CO,0.005002932319073416,0.00933989780994473,6.17,0.032,0.5356517192025917,Copenhagen Capital A/S
PMIPIN.CO,0.012782742000725182,0.023900046068954656,16.47,0.083,0.5348417305910355,Panorama Invest KL
BAIGAA.CO,0.020553746694589488,0.0385862479790991,27.65,0.134,0.5326702587337017,Investeringsforeningen Bankinvest Globale Aktier Baeredygtig Udvikling A
SKIVEK.CO,0.013946441617387352,0.02620941970955007,18.08,0.091,0.532115619954211,SKAGEN Vekst A
SPIUSSKL.CO,0.02118237949743531,0.03995334094028551,28.6,0.138,0.5301779275253755,Sparindex INDEX USA Small Cap KL
BAIGAAA.CO,0.020812158234684828,0.03949017877842823,28.04,0.137,0.5270211196423756,Investeringsforeningen Bankinvest Globale Aktier Baeredygtig Udvikling Akk.A
DKIJAP.CO,0.0260213709810698,0.04966029321905892,36.11,0.172,0.5239874614973712,Danske Invest Japan KL DKK d
NDIAKL1.CO,0.019895694622461366,0.03802326312415728,26.67,0.132,0.5232505836623226,Nordea Invest Aktier
VWS.CO,0.06057680410454646,0.11732702279953466,102.54,0.406,0.5163073489732044,Vestas Wind Systems A/S
VAIGAKA.CO,0.011957593056897977,0.02317939483208082,15.33,0.08,0.5158716672079976,ValueInvest Global Akk KL
LSIEUC.CO,0.01717713653933745,0.033542342273565645,22.68,0.116,0.5121030725655246,Lån & Spar Invest - Europa Classics
NKT.CO,0.03909653462708748,0.07663271237981434,58.44,0.265,0.5101807493556214,NKT A/S
NDA-DK.CO,0.024221658357740795,0.04795183363480244,33.27,0.166,0.5051247579437967,Nordea Bank Abp
DKIEUHYODKKDH.CO,0.0029863243506144358,0.005922729633374917,3.64,0.021,0.5042141943786069,Investeringsforeningen Danske Invest - Euro High Yield-Obligationer KL
NDIEMKL1.CO,0.04005425448870244,0.08109652373213992,60.2,0.281,0.49390840254757135,Nordea Invest Emerging Markets
JYINYA.CO,0.03837702757966114,0.07775208725047408,57.13,0.269,0.4935819594917324,Jyske Invest Nye Aktiemarkeder
DJUR.CO,0.03917597077280583,0.07944347453242591,58.59,0.275,0.4931301280990126,Djurslands Bank A/S
DKIEUIX.CO,0.017109873310337042,0.034748644040571035,22.58,0.12,0.49238966822303293,Danske Inv Europa Indeks KL DKK d
MAJGUA.CO,0.01512252354036245,0.030751476491113965,19.74,0.107,0.49176577081533945,Maj Invest - Global Sundhed KL
NDIEUENHKL1.CO,0.0162447275338263,0.03307496506470476,21.33,0.115,0.49114874352993687,Nordea Invest Europe Enhanced
STIGS.CO,0.018245245827094355,0.037349623535944995,24.23,0.129,0.48849878793384005,Storebrand Global Solutions Aksjefond
GDIIND.CO,0.016871953736823705,0.034696235812015155,22.23,0.12,0.48627620091805523,Investeringsforeningen Great Dane - Afdeling Index+
BXIDKAIAA.CO,0.014715563833901553,0.030614074960182248,19.16,0.106,0.48067968256565446,Investeringsforeningen Bankinvest - Danske Aktier Indeks Bæredygtig Akk A
WEIOGA.CO,0.013487056092729696,0.028217052414976712,17.44,0.098,0.47797537086372627,Othania Globale Aktier AKL
MAJVAA.CO,0.020359078199294955,0.04262956562794433,27.36,0.148,0.4775811786819913,Maj Invest Value Aktier Akk
MAJMEL.CO,0.03387851291307391,0.07141491866678483,49.15,0.247,0.4743898550266199,Investeringsforeningen Maj Invest - Net Zero 2050 KL
MAJVAL.CO,0.020073945682621497,0.04236061897036621,26.93,0.147,0.4738822559855517,Maj Invest Value Aktier
