Ticker,mean,std,Return,Risk,sharpe,beta,Volatility,Follows Market Direction ?,Name
KREATE.HE,0.102520997493304,0.07938090747844727,222.58,0.275,1.291506997714022,0.014428818918565178,0.014,Yes,Kreate Group Oyj
NDA-FI.HE,0.029794099936653894,0.036273869114612174,42.23,0.126,0.82136537027565,0.5791315261592436,0.579,Yes,Nordea Bank Abp
TELIA1.HE,0.07361399397823166,0.1050259859209873,134.52,0.364,0.7009121917085609,1.650394258923516,1.65,Yes,Telia Company AB (publ)
NESTE.HE,0.07312075780101351,0.11367564434754848,133.23,0.394,0.6432403196014118,-0.35619249519214663,0.356,No,Neste Oyj
SSABBH.HE,0.10058660796134138,0.17145749020580728,215.86,0.594,0.5866562483832188,2.277761271983795,2.278,Yes,SSAB AB (publ)
EXEL.HE,0.08714107259729657,0.1486450183821036,172.54,0.515,0.5862360780453043,-0.6451118871171269,0.645,No,Exel Composites Oyj
SAGCV.HE,0.09084420276744293,0.15551991953923622,183.89,0.539,0.5841322644494025,-0.7393233745501506,0.739,No,Saga Furs Oyj
SSABAH.HE,0.09530022902061054,0.16446154344836852,198.12,0.57,0.5794681663712425,2.050410836276173,2.05,Yes,SSAB AB (publ)
^OMXH25,0.023945981258289395,0.045921161843602926,32.84,0.159,0.5214585236289095,1.0,1.0,Yes,OMX Helsinki 25
ALEX.HE,0.03830643305395541,0.08054712411442445,57.0,0.279,0.47557791137940153,-0.4524915026804217,0.452,No,Alexandria Group Oyj
WUF1V.HE,0.05055321987365607,0.10689522416655725,80.72,0.37,0.4729230914459499,0.29231181873368106,0.292,Yes,Wulff-Yhtiöt Oyj
GRK.HE,0.05326622542016685,0.1154390430370065,86.41,0.4,0.46142296417938256,-0.08490078728884165,0.085,No,GRK Infra Oyj
EVLI.HE,0.028402869353862877,0.06180451463526751,39.95,0.214,0.45955978331808384,0.18512022819927854,0.185,Yes,Evli Oyj
BITTI.HE,0.11520431284149532,0.26251332824340745,270.04,0.909,0.4388512903797237,-0.47451814440860995,0.475,No,Bittium Oyj
ORNAV.HE,0.021646690285823802,0.05276652919014631,29.3,0.183,0.4102352498459598,-0.6167186822234082,0.617,No,Orion Oyj
KESKOA.HE,0.022173227243690398,0.05527894335254397,30.11,0.191,0.4011152511052832,0.4499183599383704,0.45,Yes,Kesko Oyj
NOKIA.HE,0.09884770550185559,0.24855887714922964,209.92,0.861,0.3976832637625308,4.122955698410486,4.123,Yes,Nokia Oyj
SOSI1.HE,0.253821097842009,0.6388089115083634,1409.48,2.213,0.39733493579900686,1.781342810796756,1.781,Yes,Sotkamo Silver AB
