Ticker,mean,std,Return,Risk,sharpe,Name
S68.SI,0.04299948290324937,0.037067420838008416,65.73,0.128,1.1600343895294247,Singapore Exchange Limited
U13.SI,0.01505935141570514,0.015495189198990077,19.65,0.054,0.9718727033476079,United Overseas Insurance Limited
EB5.SI,0.10984634714013719,0.15083439491647832,249.26,0.523,0.7282579493951795,First Resources Limited
TGUD.SI,0.11293772507357441,0.16099820335444817,261.12,0.558,0.7014843813190546,Gulf Development Public Company Limited
WJP.SI,0.017665351278426954,0.026110937417108456,23.38,0.09,0.6765498685946155,VICOM Ltd
OV8.SI,0.04341066744897507,0.06460100094075154,66.52,0.224,0.6719813442022197,Sheng Siong Group Ltd
BFT.SI,0.14030719672904857,0.21210148098778014,383.35,0.735,0.6615097455973545,Lincotrade & Associates Holdings Limited
AGS.SI,0.03253698295771219,0.05003333321629774,46.85,0.173,0.6503061232609159,The Hour Glass Limited
A31.SI,0.20147243947355306,0.31708647796034367,804.83,1.098,0.6353864118379408,Addvalue Technologies Ltd
AWX.SI,0.1880899245217034,0.2995880356791362,691.03,1.038,0.6278285582911289,AEM Holdings Ltd.
TKKD.SI,0.040868055336078665,0.06678492439324944,61.71,0.231,0.6119353388114275,Kasikornbank Public Company Limited
U10.SI,0.056659952651279544,0.09271118720745267,93.74,0.321,0.6111447211272998,UOB-Kay Hian Holdings Limited
558.SI,0.0956481466053671,0.16167493418238785,199.26,0.56,0.591607765848632,UMS Integration Limited
42C.SI,0.2812820479367426,0.4770612767173135,1857.66,1.653,0.5896140845307353,iX Biopharma Ltd.
F34.SI,0.032579996389850555,0.056087718483271806,46.92,0.194,0.5808757651564586,Wilmar International Limited
575.SI,0.29869286050024424,0.5450063650273426,2201.85,1.888,0.5480538938022477,ASTI Holdings Limited
S61.SI,0.03353040652969572,0.0626482906646921,48.55,0.217,0.535216622416054,SBS Transit Ltd
NPW.SI,0.052320198100868895,0.0980153693132917,84.41,0.34,0.5337958573990073,Malaysia Smelting Corporation Berhad
504.SI,0.1506493434182086,0.2847385654934743,438.66,0.986,0.5290795195133523,HS Optimus Holdings Limited
Z4D.SI,0.2663684836090023,0.5101860007170441,1601.07,1.767,0.5221007303897658,Medi Lifestyle Limited
HSHD.SI,0.039614229588906424,0.07624443770843516,59.39,0.264,0.5195687814027092,HSBC Holdings plc
AWK.SI,0.13573679268514766,0.2637150321038613,360.61,0.914,0.5147101081127949,Fuxing China Group Limited
