Ticker,mean,std,Return,Risk,sharpe,beta,Volatility,Follows Market Direction ?,Name
DDWWF,0.02484844539276745,2.6281944971656444e-08,34.25,0.0,945456.8685675684,2.2257597921682137e-07,0.0,Yes,Dividend Growth Split Corp.
MICFF,0.007127350560514914,2.0335088860786345e-08,8.9,0.0,350495.1765546061,-7.997086933636544e-09,0.0,No,MINT Income Fund
OHAC,0.00302574677874519,6.541765091532856e-06,3.69,0.0,462.5275803103168,,,,Oceanhawk Acquisition Corp
MCAH,0.004024157299836399,1.145072911564597e-05,4.94,0.0,351.4324074209299,,,,Mountain Crest Acquisition 6 Corp.
IINC,0.027465162720517293,0.00021235735978106758,38.42,0.001,129.3346401972262,,,,Alki Consolidated Income ETF
BKFPF,0.007280484140427279,0.00012383591487022424,9.1,0.0,58.791378478989515,0.00024215464422555621,0.0,Yes,Brookfield Corporation
BMNP,0.10965494818441902,0.0026273294683912046,248.54,0.009,41.736276132724285,,,,BitMine Immersion Technologies Inc
CSEN,0.04446678547387278,0.0018919368316790937,68.55,0.007,23.503314026826423,,,,Cohen & Steers Future of Energy Active ETF
IQMM,0.0029715546934835618,0.0001383945209769933,3.62,0.0,21.47162093199884,-0.0006821229744746688,0.001,No,Proshares Genius Money Market ETF
CLOO,0.004140506190993966,0.00021072790386186222,5.08,0.001,19.648590030621566,-0.0011869489910769089,0.001,No,NYLI Investment Grade CLO ETF
NEXXY,0.12242113829466006,0.007113267670056248,299.83,0.025,17.210253286263868,,,,Nexi S.p.A.
AAAP,0.006223273153045206,0.000579355937766018,7.73,0.002,10.741709452468879,,,,Pacer Barings CLO Market Flex ETF
SBIL,0.0030540499397849834,0.0002895038958869539,3.73,0.001,10.549253337086473,0.002558262159487545,0.003,Yes,Simplify Government Money Market ETF
ACOM,0.09900050158940868,0.01120646124735448,210.44,0.039,8.83423405517775,,,,Harbor Active Commodity ETF
SPTU,0.0030152817874919075,0.0003751763511991563,3.68,0.001,8.036971887631834,-0.0007110266741110577,0.001,No,State Street SPDR Portfolio Ultra Short T-Bill ETF
SGVA,0.0028403084103881693,0.00035858210127018595,3.46,0.001,7.920943070853506,,,,F/M Accumulator Ultrashort U.S. Treasury Fund
VBCA,0.0033940269290554347,0.00047376509282671665,4.15,0.002,7.1639447068693745,0.008720144105873342,0.009,Yes,Vanguard Target Maturity 2027 Corporate Bond ETF
AQLG,0.019191541347288246,0.0027485586654073897,25.62,0.01,6.982401936268546,,,,HCM Large Cap Growth ETF
CAII,0.0045353004151737104,0.0006998943942846837,5.58,0.002,6.479978197009199,,,,Collective Acquisition Corp. II
LTGRU,0.004485571678014786,0.0006923587742228508,5.52,0.002,6.478681061057813,,,,Long Table Growth Corp.
BREZ,0.004530744207062554,0.0007278728038355148,5.57,0.003,6.224637303644078,,,,Breeze Acquisition Corp. II
JMMF,0.0028704614602750706,0.0004639026219373126,3.5,0.002,6.1876379320463455,-0.0064456503732586694,0.006,No,Jpmorgan 100% U.S. Treasury Securities Money Market ETF
GMOC,0.003482720349762186,0.0005694650165992942,4.26,0.002,6.115775768914024,0.0024017646944320247,0.002,Yes,GMO ULTRA SHORT INCOME ETF
DLUX,0.0034562630420419127,0.0007042851997910347,4.23,0.002,4.907476464175884,0.014885128800658478,0.015,Yes,DoubleLine Ultrashort Income ETF
ATLQU,0.0034836232254443307,0.0007133420060241653,4.26,0.002,4.883524587119743,,,,JAB Acquisition Corp I Unit
TPUT,0.004616070635467122,0.0009544184872465253,5.68,0.003,4.836526845560564,,,,T. Rowe Price Capital Appreciation Market Opportunities ETF
OPP-PC,0.009134344705203105,0.0019072612607938459,11.53,0.007,4.789246703097813,0.07615548274386537,0.076,Yes,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc."
NBGRY,0.05089441994927761,0.013780806310236603,81.43,0.048,3.6931380358689476,,,,National Bank of Greece S.A.
PLUN,0.005013072446496639,0.0014042797031614605,6.18,0.005,3.569853238789031,,,,Plutonian Acquisition Corp II
MTNE,0.002534949666427748,0.0007222507248866644,3.08,0.003,3.5097917926292594,,,,CH4 Natural Solutions Corporation
BSGR,0.0035592239694602107,0.0010222020129979003,4.36,0.004,3.481918372496417,,,,Invesco Bulletshares 2027 Treasury Bond ETF
MACI,0.00382291844076791,0.0012492363003831764,4.69,0.004,3.0602044141651277,-0.010106797829152863,0.01,No,Melar Acquisition Corp. I
PBLS,0.19476673048073684,0.06609823825959053,746.05,0.229,2.946625138718839,,,,"Parabilis Medicines, Inc."
FEMV,0.02437429295696345,0.00830331947037444,33.51,0.029,2.9354877942404745,-0.13678148951342028,0.137,No,Fidelity Enhanced Mid Cap Value
TILC,0.010598374081004613,0.003830924925430198,13.49,0.013,2.7665313957606354,,,,Thrivent International Large Cap ETF
BSTS,0.0019359479663090032,0.0007089108141533862,2.35,0.002,2.7308766175629597,,,,Invesco Bulletshares 2028 Treasury Bond ETF
VBCB,0.0026036736102816377,0.0009726303155286462,3.17,0.003,2.676940630692231,0.016248389991054053,0.016,Yes,Vanguard Target Maturity 2028 Corporate Bond ETF
JA,0.004431264924084583,0.0016640808471150065,5.45,0.006,2.6628904068976005,0.025826911365679536,0.026,Yes,Janus Henderson AA-A CLO ETF
KMRRF,0.08585548997154316,0.03260270922218447,168.7,0.113,2.6333851394510153,,,,Kongsberg Maritime ASA
WCRIY,0.10307842015310198,0.03955776745007277,224.55,0.137,2.6057694050403835,,,,Whitecap Resources Inc.
YCLO,0.004655688341731737,0.0018073814739818456,5.73,0.006,2.575930100398109,,,,Franklin BSP CLO ETF
DMAA,0.0041625058373114055,0.001671451779407621,5.11,0.006,2.4903535289463385,0.02322830384619324,0.023,Yes,Drugs Made In America Acquisition Corp.
SPEG,0.0035834272532762443,0.0014776438554931623,4.39,0.005,2.4250953570136686,0.004220434568482378,0.004,Yes,Silver Pegasus Acquisition Corp.
BRKHU,0.0036504222130735397,0.0015187066576203506,4.47,0.005,2.403638776953383,0.03295724267715442,0.033,Yes,Burtech Acquisition Corp II
DGAC-UN,0.0036577469565606344,0.0015314999899926364,4.48,0.005,2.3883427884176616,-0.005244130259228978,0.005,No,Disciplined Growth Acquisition Corporation
FXACU,0.00662536513563564,0.0028367523114590414,8.25,0.01,2.3355458666139173,0.14336936947763332,0.143,Yes,FortuneX Acquisition Corporation
FFWC,0.02016040818273968,0.008987779482395401,27.06,0.031,2.243091101893232,0.1114808972571979,0.111,Yes,FFW Corporation
AAAC,0.004059456235448183,0.0018234118887122928,4.98,0.006,2.2262969001013815,0.029291224531842804,0.029,Yes,Columbia AAA CLO ETF
FSTB,0.001401378312612834,0.0006390692718291362,1.69,0.002,2.192842582779526,,,,Fidelity Short-Term Bond Fund ETF
