Date,EOG.MX,EOSE.MX,EPAM.MX,EQIX.MX,ESENTIAII.MX,ESGMEXISHRS.MX,ETN1N.MX,EXE.MX,EXP.MX,EXPD.MX,EXPE.MX,EXR.MX,F.MX,FANUN.MX,FCEL.MX,FCFE18.MX,FCX.MX,FDXF.MX,FEMSAUB.MX,FEMSAUBD.MX,FEXI21.MX,FHIPO14.MX,FIBRAHD15.MX,FIBRAMQ12.MX,FIBRAPL14.MX,FIBRATC14.MX,FIBRAUP18.MX,FICO1.MX,FIHO12.MX,FINDEP.MX,FINN13.MX,FIS.MX,FISV.MX,FIVE.MX,FLNC.MX,FMC1.MX,FMTY14.MX,FMX23.MX,FNN.MX,FNOVA17.MX,FOUR.MX,FPLUS16.MX,FRAGUAB.MX,FRES.MX,FRO1N.MX,FRT1.MX,FSHOP13.MX,FSLR.MX,FSLY.MX,FTNT.MX,FUBO.MX,FUNO11.MX,FUTUN.MX,FVIA16.MX,FVIN.MX,FVRRN.MX,GAP1.MX,GAPB.MX,GBMO.MX,GCARSOA1.MX,GCC.MX,GD.MX,GDDY.MX,GE.MX,GEHC.MX,GENTERA.MX,GEV.MX,GFIN.MX,GFINBURO.MX,GFNORTEO.MX,GFSN.MX,GICSAB.MX,GIGANTE.MX,GIS.MX,GISSAA.MX,GLOBCA.MX,GLW.MX,GLXY.MX,GM.MX,GMD.MX,GME.MX,GMEXICOB.MX,GNRC.MX,GOOG.MX,GOOGL.MX,GPN.MX,GPRO.MX,GPROFUT.MX,GRABN.MX,GRAL.MX,GRUMAB.MX,GS.MX,GSKN.MX,GT.MX,GTM.MX,GTX.MX,GXIN.MX,HALO.MX,HAS.MX,HCA.MX,HCITY.MX,HD.MX,HERDEZ.MX,HHH.MX,HIMS.MX,HL.MX,HON.MX,HONA.MX,HOOD.MX,HOTEL.MX,HPE.MX,HPQ.MX,HSY.MX,HTZ1.MX,HUBS.MX,HUT1.MX,HWM.MX,IBEN.MX,IBKR.MX,IBM.MX,ICE.MX,ICHB.MX,IDXX.MX,ILMN.MX,INO.MX,INSWN.MX,INTC.MX,INTU.MX,INVEXA.MX,IONQ.MX,IOT.MX,IQV.MX,IRM1.MX,ISPN.MX,ISRG.MX,IVVPESOISHRS.MX,JACK.MX,JBL.MX,JBLU.MX,JDN.MX,JMIAN.MX,JNJ.MX,JPM.MX,KBN.MX,KD.MX,KEEL.MX,KIM.MX,KIMBERA.MX,KIMBERB.MX,KLAC.MX,KMB.MX,KMI.MX,KNSL.MX,KO.MX,KOFUBL.MX,KPNN.MX,KR.MX,KRC.MX,KSPIN.MX,KSS.MX,KTOS.MX,KUOA.MX,KUOB.MX,LABB.MX,LACOMERUBC.MX,LAMOSA.MX,LASITE.MX,LCID.MX,LEN.MX,LHX.MX,LIAN.MX,LIN1N.MX,LITE.MX,LIVEPOL1.MX,LIVEPOLC-1.MX,LLY.MX,LMND.MX,LMT.MX,LOW.MX,LRCX.MX,LSEN.MX,LULU.MX,LUMN.MX,LUV.MX,LVS.MX,LW.MX,LYFT.MX,M.MX,MA.MX,MAA.MX,MARA.MX,MAT.MX,MBGL.MX,MBLY.MX,MCD.MX,MCHP.MX,MCK.MX,MCN.MX,MCO.MX,MDB.MX,MDLZ.MX,MDTN.MX,MEDICAB.MX,MEGACPO.MX,MELIN.MX,META.MX,MEXTRAC09.MX,MFRISCOA-1.MX,MINSAB.MX,MKC.MX,MMM.MX,MNDIN.MX,MNDYN.MX,MNSON.MX,MNST.MX,MO.MX,MOS.MX,MPC.MX,MPW.MX,MPWR.MX,MRK.MX,MRNA.MX,MRVL1.MX,MS.MX,MSCI.MX,MSFT.MX,MSI.MX,MSTR.MX,MU.MX,MUFGN.MX,MUSA1.MX,MUX.MX,MXL.MX,NAFTRACISHRS.MX,NBISN.MX,NCLHN.MX,NDAQ.MX,NEE.MX,NEM.MX,NEMAKA.MX,NET.MX,NEXT25.MX,NFLX.MX,NION.MX,NKE.MX,NOKN.MX,NOVOBN.MX,NOWW.MX,NRG.MX,NTAP.MX,NTNX.MX,NTRA.MX,NUN.MX,NUTRISAA.MX,NVAX.MX,NVDA.MX,NVON.MX,NVSN.MX,NVTS.MX,NXH.MX,NXPIN.MX,O.MX,OCGN.MX,ODFL.MX,OKLO.MX,OMAB.MX,ON.MX,ONONN.MX,OPEN1.MX,ORAN1N.MX,ORBIA.MX,ORCL.MX,ORLY.MX,ORN.MX,OSCR.MX,OXY1.MX,PAASN.MX,PANW.MX,PASAB.MX,PATH.MX,PBF.MX,PBRN.MX,PCG.MX,PDDN.MX,PE&OLES.MX,PEP.MX,PFE.MX,PG.MX,PGR.MX,PH.MX,PINFRA.MX,PINFRAL.MX,PINS.MX,PLD.MX,PLNT.MX,PLTR.MX,PLUG.MX,PM.MX,PNC.MX,POCHTECB.MX,POSADASA.MX,PRCT.MX,PROK.MX,PRYN.MX,PSA.MX,PSX.MX,PTON.MX,PWR.MX,PYPL.MX,Q.MX,Q1.MX,QBTS.MX,QCOM.MX,QFINN.MX,QUBT.MX,QUREN.MX,QVGMEX18.MX,RA.MX,RACEN.MX,RBAN.MX,RBLX.MX,RBRK.MX,RCL.MX,RDDT.MX,REGN.MX,RGTI.MX,RIGN.MX,RIOT.MX,RIVN.MX,RKLB.MX,RKT.MX,ROKU.MX,ROL.MX,ROP1N.MX,ROST.MX,RRX.MX,RSGA.MX,RTX.MX,RUN.MX,RXRX.MX,RYAAYN.MX,S1.MX,SAFN.MX,SANN.MX,SAPN.MX,SBET.MX,SBUX.MX,SCCO.MX,SCHW.MX,SEDGN.MX,SEN.MX,SFM.MX,SHAK.MX,SHEL1N.MX,SHOPN.MX,SHW.MX,SIDN.MX,SIEN.MX,SIGMAFA.MX,SIMECB.MX,SIMON.MX,SITES1A-1.MX,SLBN.MX,SMARTRC14.MX,SMCI.MX,SMSNN.MX,SMTC.MX,SNAP.MX,SNDK1.MX,SNOW.MX,SNPS.MX,SOFI.MX,SOLS.MX,SOMA21.MX,SONYN.MX,SORIANAB.MX,SOUN.MX,SPCE.MX,SPCX.MX,SPGI.MX,SPORTS.MX,SPOTN.MX,SRPT.MX,STLAN.MX,STLD.MX,STMN.MX,STNEN.MX,STORAGE18.MX,STXN.MX,STZ.MX,SUN.MX,SWK.MX,SY1N.MX,SYF.MX,SYK.MX,SYM.MX,T.MX,TALO.MX,TBBBN.MX,TCEHYN.MX,TCOMN.MX,TDG.MX,TDOC.MX,TE.MX,TEAKCPO.MX,TEAM.MX,TEM.MX,TER.MX,TEVA1N.MX,TGT.MX,TIGRN.MX,TJX.MX,TKO.MX,TLEVISACPO.MX,TMDX.MX,TMN.MX,TMO.MX,TMUS.MX,TOST.MX,TRAXIONA.MX,TRIP.MX,TRMB.MX,TRV.MX,TSCON.MX,TSLA.MX,TSMN.MX,TSN.MX,TTAN.MX,TTD.MX,TTMI.MX,TTWO.MX,TWLO.MX,TX.MX,TXG.MX,TXN.MX,TYL.MX,U.MX,UAA.MX,UAL.MX,UAMY.MX,UBER.MX,UBSN.MX,ULTA.MX,UMCN.MX,UNH.MX,UPS.MX,UPST.MX,UPWK.MX,URI.MX,USAR.MX,UUUUN.MX,V.MX,VALEN.MX,VASCONI.MX,VEEV.MX,VESTA.MX,VG.MX,VICI.MX,VINTE.MX,VIRT.MX,VISTAA.MX,VITROA.MX,VLO.MX,VLTO.MX,VMC.MX,VMEX19.MX,VOLARA.MX,VOW3N.MX,VRSK.MX,VRT.MX,VRTX.MX,VST.MX,VTR.MX,VZ.MX,WALMEX.MX,WBD.MX,WCC.MX,WCNN.MX,WDAY.MX,WDC.MX,WFC.MX,WLK.MX,WMI.MX,WMT.MX,WOLF1.MX,WOOF.MX,WSO.MX,WU.MX,WULF.MX,WYNN.MX,XOM.MX,XPEVN.MX,XYZ.MX,YETI.MX,YPFN.MX,ZETA.MX,ZM.MX,ZS.MX,ZTS.MX,^MXX,1211N.MX,1810N.MX,2382N.MX,3626N.MX,4503N.MX,4689N.MX,5713N.MX,6501N.MX,6702N.MX,6856N.MX,6857N.MX,6869N.MX,7741N.MX,9988N.MX,AA1.MX,AAL.MX,AAPL.MX,ABBV.MX,ABEVN.MX,ABNB.MX,ABT.MX,AC.MX,ACHR.MX,ACNN.MX,ACTINVRB.MX,ADBE.MX,ADI.MX,ADSK.MX,ADYENN.MX,AEMN.MX,AEP.MX,AERO.MX,AES.MX,AFRM.MX,AG1N.MX,AGNC.MX,AGUA.MX,AGUILASCPO.MX,AI1.MX,AIG.MX,ALAB.MX,ALB.MX,ALGN.MX,ALPEKA.MX,ALSEA.MX,ALT1.MX,ALTERNAB.MX,AMAT.MX,AMBAN.MX,AMC.MX,AMD.MX,AMGN.MX,AMKR.MX,AMT.MX,AMTM.MX,AMXB.MX,AMZN.MX,ANET.MX,ANGELD10.MX,AONN.MX,AOSLN.MX,APA.MX,APH.MX,APP.MX,APPS1.MX,AR.MX,ARA.MX,ARCON.MX,ARE.MX,ARGXN.MX,ARMN.MX,ASML1N.MX,ASMLN.MX,ASTS.MX,ASURB.MX,ATER.MX,ATI.MX,AUN.MX,AUTLANB.MX,AVAV.MX,AVGO.MX,AWK.MX,AXON.MX,AXP.MX,AXTELCPO.MX,AZN1N.MX,AZO.MX,BA.MX,BABAN.MX,BAC.MX,BAFARB.MX,BAKN.MX,BATRK.MX,BBAI.MX,BBAJIOO.MX,BBDN.MX,BBN.MX,BBVA.MX,BBWI.MX,BCSN.MX,BE.MX,BEAM.MX,BHCN.MX,BIDUN.MX,BIIB.MX,BILIN.MX,BIMBOA.MX,BKNG.MX,BKR.MX,BMNR.MX,BN.MX,BNGO.MX,BNS.MX,BNY.MX,BOLSAA.MX,BRKB.MX,BSX.MX,BTBTN.MX,BTGN.MX,BWA.MX,BWXT.MX,BYND.MX,C.MX,CADUA.MX,CANN.MX,CASY.MX,CAT.MX,CAVA.MX,CBN.MX,CBOE.MX,CBRE.MX,CBRS.MX,CCJN.MX,CCL1N.MX,CDE.MX,CDNS.MX,CEG.MX,CELH.MX,CEMEXCPO.MX,CEVA.MX,CFG.MX,CGNX.MX,CHDRAUIB.MX,CHPT.MX,CHTR.MX,CI.MX,CIDMEGA.MX,CIEB.MX,CIEN.MX,CIFR.MX,CLF.MX,CLSK.MX,CLX.MX,CMCSA.MX,CMG.MX,CMI.MX,CMOCTEZ.MX,CMRB.MX,CNC.MX,COF.MX,COHR.MX,COIN.MX,COO.MX,COP.MX,COST.MX,COUR.MX,CPKCN.MX,CPNG.MX,CPRT.MX,CRCL.MX,CRDON.MX,CRH1N.MX,CRM.MX,CROX.MX,CRSR.MX,CRUS.MX,CRWD.MX,CRWV.MX,CSCN.MX,CSCO.MX,CSIQN.MX,CTAS.MX,CTAXTELA.MX,CTSH.MX,CTVA.MX,CUERVO.MX,CULTIBAB.MX,CVNA.MX,CVS.MX,CVX.MX,CYDSASAA.MX,DAL.MX,DANHOS13.MX,DAON.MX,DASH.MX,DAVAN.MX,DBX.MX,DDD.MX,DDOG.MX,DE.MX,DECK.MX,DELLC.MX,DHI.MX,DHR.MX,DHTN.MX,DIABLOI10.MX,DIABLOSO.MX,DINEA.MX,DINEB.MX,DINO.MX,DIS.MX,DKNG1.MX,DLON.MX,DLTR.MX,DNUT.MX,DOCU.MX,DPZ.MX,DUOL.MX,DVN.MX,DXC.MX,EBAY.MX,ECHO.MX,ECL.MX,EDUCA18.MX,EL.MX,ELV.MX,ENPH.MX
2023-09-29,2175.8388671875,,4452.85009765625,12666.1357421875,,44.09000015258789,3671.333984375,1631.8623046875,3121.2333984375,2035.8399658203125,1769.6673583984375,2968.0224609375,215.15176391601562,607.1854858398438,660.0,19.742389678955078,648.6290283203125,,129.10292053222656,160.4138641357422,,12.211116790771484,1.9106028079986572,23.238004684448242,41.786842346191406,16.668262481689453,27.65247344970703,15184.0,8.809167861938477,3.6416687965393066,4.5387654304504395,885.6292724609375,2014.0,4280.0,,,8.682011604309082,,,22.624778747558594,975.0,5.25,455.04010009765625,123.22319793701172,304.81085205078125,,5.10193395614624,2850.0,334.9200134277344,1031.0,562.5599975585938,22.481239318847656,974.9824829101562,19.75818634033203,155.0,412.0,184.06069946289062,252.83139038085938,11.970000267028809,122.497802734375,159.60202026367188,3885.42236328125,1449.06005859375,1918.813232421875,1234.6446533203125,18.378889083862305,,259.4112243652344,32.743743896484375,110.52702331542969,969.7757568359375,2.4000000953674316,28.45445442199707,1081.8509521484375,28.215106964111328,,538.0913696289062,63.130001068115234,573.4011840820312,13.90999984741211,287.5,72.97570037841797,1868.5,2289.458251953125,2283.947509765625,2136.051025390625,,71.52303314208984,,,286.6573181152344,5678.23779296875,626.0006713867188,224.1999969482422,,137.69586181640625,,680.0,1050.250732421875,4365.533203125,6.800000190734863,5228.791015625,30.900054931640625,1289.550048828125,,,3085.581298828125,,169.0,4.0295000076293945,304.1741027832031,447.4581298828125,3751.783935546875,285.0,8657.400390625,,844.406982421875,194.28810119628906,383.3747863769531,2512.2421875,1906.9249267578125,192.58999633789062,7710.5,2266.0,84.0,738.7568969726562,617.4326171875,8775.3935546875,76.51536560058594,,,3572.0,1039.373291015625,44.57544708251953,5124.259765625,78.88999938964844,,2099.3291015625,81.5,503.1051940917969,42.470001220703125,2701.37744140625,2553.753173828125,861.3563232421875,269.70001220703125,,367.4538879394531,30.35878562927246,30.259920120239258,807.9349975585938,2130.355224609375,295.6506042480469,,967.4698486328125,122.39379119873047,61.08455276489258,779.099609375,,,345.5858154296875,,37.15134048461914,34.26387023925781,11.877705574035645,35.07746124267578,110.81594848632812,6.940000057220459,967.0,1944.7298583984375,2974.459228515625,610.5999755859375,6008.30859375,960.0,93.62754821777344,85.06706237792969,9539.2509765625,203.0,7214.22509765625,3616.265869140625,1105.6248779296875,1768.5501708984375,6716.10009765625,25.0,473.3511657714844,800.363525390625,1703.1744384765625,185.08999633789062,199.8272705078125,7031.51123046875,,147.0,391.54998779296875,,,4581.7666015625,1533.519287109375,7228.62744140625,13317.220703125,5772.8203125,5827.35986328125,1200.7772216796875,1419.187255859375,38.01962661743164,32.00284194946289,22100.0,5220.96826171875,45.95000076293945,2.390000104904175,8.550000190734863,1806.37158203125,1622.4697265625,,,460.9253234863281,495.5,723.2469482421875,621.3546142578125,2672.128662109375,93.03536987304688,8882.25390625,1824.62109375,1796.550048828125,951.8211059570312,1420.8648681640625,9123.9326171875,5502.97900390625,,568.5,1186.2838134765625,136.38247680664062,,75.0,,45.48269271850586,,294.94000244140625,855.2871704101562,995.146240234375,661.833740234375,3.369999885559082,1110.0,,658.0,156.2899932861328,1663.6173095703125,65.69012451171875,1638.10986328125,1931.39599609375,,,,,125.11000061035156,,127.69999694824219,757.6520385742188,1571.7008056640625,1574.27197265625,,,3385.767333984375,864.379638671875,7.21999979019165,3454.40380859375,,164.7705841064453,1600.0,,46.0,,36.0150260925293,1841.4095458984375,1052.8486328125,7396.76318359375,,1124.1666259765625,282.16015625,2066.074951171875,30.0,300.0,928.3322143554688,252.03350830078125,281.7299499511719,1640.0,205.05540466308594,2977.2841796875,572.9476318359375,2517.618408203125,2457.2841796875,6903.26904296875,146.5453338623047,96.70117950439453,470.0,1945.597412109375,1133.5799560546875,278.8999938964844,131.57000732421875,1600.0750732421875,2125.27490234375,7.739999771118164,24.609647750854492,,83.5,455.1625671386719,4927.06494140625,2079.1064453125,88.0,,1017.3551635742188,116.96121978759766,,,1938.2589111328125,,,,24.520000457763672,105.18465423583984,5164.001953125,,488.0,,1609.00537109375,,14367.5087890625,,145.27000427246094,162.0,424.3800048828125,,192.29818725585938,1204.7099609375,,4863.4091796875,1916.8992919921875,2660.06591796875,2455.80859375,1284.9151611328125,217.0,,1520.545166015625,,2573.974853515625,67.21908569335938,2174.17236328125,,1583.4345703125,1266.155517578125,979.7632446289062,2302.469970703125,770.010009765625,,1013.0,1114.79248046875,949.0,4493.375,40.67009353637695,2466.26611328125,11.322781562805176,209.99000549316406,1211.8660888671875,13.241846084594727,1023.7124633789062,,,22327.470703125,1160.0,148.47999572753906,,2649.840087890625,7789.31982421875,139.50999450683594,,49.05515670776367,1449.168701171875,30.7239990234375,,625.0,,6364.4775390625,4.150000095367432,2698.510009765625,,397.0010986328125,1700.05908203125,728.9498901367188,196.3091278076172,16.074281692504883,1107.432373046875,4419.1640625,2872.54052734375,1490.240234375,1785.6063232421875,560.1778564453125,4898.97021484375,,259.72100830078125,,,671.2205200195312,669.8412475585938,15156.4921875,323.0,132.0,1.9700000286102295,4697.0,,1710.9833984375,,1959.41845703125,88.80000305175781,1562.434326171875,,9.770636558532715,,3118.70751953125,8839.751953125,2432.385498046875,332.0,29.540000915527344,283.0,1184.0,2843.060302734375,60.101314544677734,4364.68017578125,1511.7293701171875,877.0303344726562,,1378.0,,2453.800048828125,1012.5900268554688,685.6091918945312,822.8099975585938,2788.764404296875,6561.0,544.25,115.0,720.9099731445312,,803.0,438.0659484863281,7172.0,133.01571655273438,8756.298828125,2681.793701171875,512.1300048828125,201.10000610351562,7587.19384765625,,,4004.960693359375,226.64141845703125,3.3499999046325684,3227.0,57.157196044921875,,466.98583984375,29.03077507019043,300.9778137207031,530.280029296875,13.263437271118164,2528.59130859375,,,39.76005554199219,11.760000228881836,1935.0179443359375,4226.65185546875,,6110.0,530.1325073242188,976.1410522460938,562.8651123046875,60.488136291503906,,2539.47314453125,2442.199462890625,3925.0,789.7886352539062,733.0756225585938,,2663.268798828125,948.347412109375,,66.0,,209.69064331054688,,1622.2852783203125,2081.779052734375,319.0,772.0700073242188,823.0999755859375,209.0,,1226.5,2642.6298828125,2957.993896484375,50874.98046875,,25.0,164.7423553466797,315.4729919433594,102.14071655273438,,,876.1801147460938,2787.957275390625,297.4630432128906,,673.1279907226562,1464.0826416015625,259.1712646484375,493.10186767578125,223.5,2988.06494140625,2582.2568359375,44.57240676879883,2399.989990234375,1753.959228515625,140.22744750976562,,5339.00927734375,13.157780647277832,8870.5,3006.305419921875,3508.110107421875,12066.8896484375,747.8165283203125,1436.8955078125,167.0,358.31719970703125,373.0,,165.7137908935547,23.355878829956055,,,1058.0594482421875,,2992.750244140625,5263.0,14.863109588623047,60.75341796875,44.0,1.327002763748169,2366.96630859375,1019.030029296875,138.6300048828125,1797.31005859375,4607.63818359375,,3108.194580078125,,14.034496307373047,2211.1298828125,773.5,16.799999237060547,5737.13330078125,933.5,751.3347778320312,360.2379455566406,,,,3.267998456954956,161.22483825683594,2087.401611328125,8514.080078125,,10081.9755859375,10331.69921875,,346.04052734375,66.5999984741211,,,10.300000190734863,,,2360.402587890625,,2600.049072265625,0.7099086046218872,2317.97265625,45000.0,3366.0,1506.943115234375,475.7328796386719,,193.4199981689453,,,40.36344909667969,48.0445556640625,80.61000061035156,139.0553741455078,560.52880859375,134.3710479736328,267.0,750.0,155.0,2338.0,4464.759765625,314.0,79.80388641357422,2187.5068359375,623.5027465820312,,250.100830078125,3060.0,800.7296142578125,,27.55094337463379,6123.0,914.0999755859375,40.0,61.01008224487305,712.43310546875,,4890.0,698.3223266601562,2.949856758117676,,,4858.43017578125,,,2510.18994140625,1493.8743896484375,,,239.45359802246094,74.44491577148438,4150.0,1838.0166015625,,11.13450813293457,618.0,777.5242309570312,871.7332153320312,97.5185546875,,7718.0,4844.85302734375,36.97999954223633,9.481645584106445,720.030029296875,,273.9599914550781,81.0,2640.7451171875,782.6005859375,648.0,4007.711181640625,54.4851188659668,2.700000047683716,1176.0,1715.5426025390625,,1306.0,1609.239990234375,2159.524169921875,9952.421875,479.0,,323.0,765.0,,283.0,,3545.322509765625,1505.0,240.0,1881.0,728.9000244140625,,,930.9716186523438,475.0,2044.904052734375,0.21486058831214905,1206.91796875,823.50732421875,38.86644744873047,9.65060043334961,142.89999389648438,1222.005859375,2919.99853515625,17.074499130249023,653.8174438476562,15.511363983154297,264.2300109863281,1381.2099609375,932.0,482.7300109863281,72.5,1520.0,6576.49365234375,,1171.4326171875,1865.373779296875,3845.8212890625,141.74295043945312,11.25,,25.899999618530273,25.549999237060547,1015.2657470703125,1397.896728515625,509.75,,1845.0,239.71548461914062,732.0,6681.78076171875,2518.0,830.546142578125,357.8599853515625,761.2307739257812,,3130.697265625,47.551048278808594,2432.734375,7473.75048828125,2100.010009765625
