Date,AAYAN.KW,AAYANRE.KW,ABAR.KW,ABK.KW,ACICO.KW,AINS.KW,ALAQARIA.KW,ALDEERA.KW,ALENMA.KW,ALFTAQA.KW,ALG.KW,ALIMTIAZ.KW,ALMANAR.KW,ALOLA.KW,ALSAFAT.KW,ALTIJARIA.KW,AMAR.KW,AQAR.KW,ARABREC.KW,AREEC.KW,ARGAN.KW,ARKAN.KW,ARZAN.KW,ASC.KW,ASIYA.KW,ATC.KW,AZNOULA.KW,BAITAKREIT.KW,BAYANINV.KW,BEYOUT.KW,BOUBYAN.KW,BOURSA.KW,BPCC.KW,BURG.KW,CABLE.KW,CATTL.KW,CBK.KW,CGC.KW,CLEANING.KW,COAST.KW,DIGITUS.KW,EKTTITAB.KW,EMIRATES.KW,ENERGYH.KW,EQUIPMENT.KW,FACIL.KW,FTI.KW,FUTUREKID.KW,GBK.KW,GFC.KW,GFH.KW,GIH.KW,GINS.KW,HUMANSOFT.KW,IFA.KW,IFAHR.KW,INJAZZAT.KW,INOVEST.KW,INTEGRATED.KW,IPG.KW,JAZEERA.KW,JTC.KW,KAMCO.KW,KBT.KW,KCEM.KW,KCIN.KW,KCPC.KW,KFH.KW,KFIC.KW,KFOUC.KW,KHOT.KW,KIB.KW,KINS.KW,KINV.KW,KMEFIC.KW,KPROJ.KW,KRE.KW,KUWAITRE.KW,MABANEE.KW,MADAR.KW,MANAZEL.KW,MARAKEZ.KW,MARKAZ.KW,MASHAER.KW,MAZAYA.KW,MENA.KW,MEZZAN.KW,MIDAN.KW,MKHZN.KW,MRC.KW,MUBARRAD.KW,MUNSHAAT.KW,MUNTAZAHAT.KW,NAPESCO.KW,NBK.KW,NCCI.KW,NICBM.KW,NIH.KW,NIND.KW,NINV.KW,NOOR.KW,NRE.KW,OOREDOO.KW,OSOS.KW,OSOUL.KW,OULAFUEL.KW,PAPCO.KW,PCEM.KW,PHC.KW,QIC.KW,RASIYAT.KW,SANAM.KW,SECH.KW,SENERGY.KW,SHIP.KW,SHUAIBA.KW,SOKOUK.KW,SOOR.KW,SPEC.KW,SRE.KW,STC.KW,TAHSSILAT.KW,TAM.KW,TAMINV.KW,THURAYA.KW,TIJARA.KW,TROLLEY.KW,UNICAP.KW,UPAC.KW,URC.KW,VALMORE.KW,WARBABANK.KW,WARBACAP.KW,WETHAQ.KW,WINSRE.KW,ZAIN.KW,^BKA.KW
2023-09-27,159.98049926757812,74.5899658203125,95.0934066772461,210.75347900390625,79.5,522.9678344726562,34.599998474121094,134.6780242919922,52.78281021118164,,811.0560913085938,70.87899780273438,56.492767333984375,44.70000076293945,120.71113586425781,93.2160873413086,60.897254943847656,59.99370193481445,49.25472640991211,242.677734375,60.24700164794922,88.49491882324219,156.36375427246094,76.4000015258789,47.099998474121094,332.55828857421875,185.98072814941406,,42.8489990234375,,507.1543273925781,1844.788330078125,659.8758544921875,157.2041778564453,1173.8604736328125,107.0,622.5895385742188,428.9480285644531,33.49965286254883,105.99259185791016,160.06199645996094,22.5,34.099998474121094,53.0,86.4000015258789,161.96401977539062,64.5,109.6982192993164,227.165771484375,56.099998474121094,79.3581314086914,387.0,1788.92236328125,2975.17822265625,155.17999267578125,159.7480010986328,84.48824310302734,84.20299530029297,411.3801574707031,454.9142150878906,1473.8692626953125,281.7669677734375,92.98685455322266,51.9024543762207,161.99468994140625,1149.7857666015625,225.1570587158203,581.8771362304688,74.22000122070312,394.90771484375,180.0,133.8407440185547,344.53936767578125,128.9718780517578,86.4000015258789,113.59200286865234,103.05608367919922,302.2364807128906,692.6566162109375,86.9000015258789,27.5,42.79999923706055,99.98536682128906,61.99033737182617,51.97600173950195,28.299999237060547,507.95684814453125,799.9025268554688,288.73126220703125,82.5,84.4865951538086,112.99732208251953,68.65869903564453,738.8700561523438,782.5545654296875,118.0,163.976806640625,109.75218200683594,181.38987731933594,227.9476318359375,168.97039794921875,65.48699951171875,1225.66455078125,85.57229614257812,90.99037170410156,129.0803985595703,80.99590301513672,816.8355712890625,47.17599868774414,90.8281021118164,152.99755859375,107.13400268554688,61.0,72.23799896240234,669.02001953125,171.97100830078125,35.400001525878906,135.5648193359375,90.66429138183594,378.19024658203125,544.9017944335938,22.5,376.9486083984375,887.7955932617188,172.0,51.29148864746094,,41.400001525878906,190.0,45.86199951171875,259.7325744628906,153.7904510498047,132.98741149902344,22.399999618530273,98.89692687988281,486.90777587890625,
2023-10-31,153.98123168945312,71.29041290283203,93.49351501464844,184.8412322998047,79.5,514.3237915039062,33.0,137.37098693847656,50.78346633911133,,751.625732421875,57.25199890136719,56.99270248413086,42.70000076293945,117.26221466064453,92.65111541748047,59.69730758666992,59.39376449584961,51.74156188964844,244.61940002441406,57.768001556396484,86.9949951171875,140.81417846679688,83.0,42.5,318.9229736328125,173.9819793701172,,34.540000915527344,,492.0399475097656,1732.8011474609375,583.6992797851562,140.7926025390625,1179.8597412109375,103.0,505.3424377441406,420.948974609375,28.599702835083008,70.79505920410156,158.11000061035156,18.5,30.0,52.0,92.16000366210938,152.9660186767578,54.0,101.9319076538086,204.70806884765625,50.599998474121094,76.95938873291016,382.0,1849.919677734375,2894.254150390625,135.156005859375,143.1179962158203,82.28855895996094,71.06787109375,420.9030456542969,420.92059326171875,1459.87060546875,281.7669677734375,86.4877700805664,50.502498626708984,147.99514770507812,1184.779296875,217.14718627929688,542.9795532226562,79.38600158691406,395.907470703125,172.7270050048828,129.4381103515625,334.4515380859375,118.97405242919922,85.0,102.91200256347656,99.30815124511719,287.6978454589844,692.6566162109375,81.5,24.399999618530273,43.0,94.98609161376953,58.390899658203125,50.85599899291992,28.299999237060547,499.9575500488281,794.903076171875,272.17352294921875,82.5,79.88732147216797,122.99708557128906,66.42887115478516,689.878662109375,757.5062255859375,104.0,165.97653198242188,94.33226776123047,161.4375457763672,185.95729064941406,179.96847534179688,60.31700134277344,1191.673828125,73.07283782958984,91.99026489257812,124.5357437133789,80.99590301513672,819.8348999023438,44.41899871826172,99.91090393066406,177.99716186523438,91.125,51.900001525878906,65.31099700927734,686.2911376953125,169.97134399414062,40.20000076293945,133.6419677734375,84.0097885131836,363.6788330078125,529.904541015625,22.299999237060547,359.950927734375,861.9365844726562,155.0,52.89122772216797,,47.900001525878906,184.0,41.608001708984375,252.12205505371094,142.98362731933594,110.98949432373047,24.299999237060547,98.01514434814453,480.9089050292969,
2023-11-30,163.98001098632812,73.2901382446289,92.2936019897461,181.3856201171875,79.5,494.44287109375,34.599998474121094,181.81532287597656,49.783790588378906,,732.7478637695312,63.18600082397461,56.99270248413086,41.70000076293945,118.41219329833984,98.02278137207031,63.99711227416992,58.99380874633789,59.10607147216797,252.38510131835938,56.198001861572266,75.2956771850586,169.32240295410156,83.80000305175781,41.5,355.28515625,177.9815673828125,,38.83399963378906,,489.5210266113281,1693.8056640625,617.978759765625,146.83909606933594,1294.84619140625,102.0,462.6248779296875,419.9490966796875,32.69966125488281,71.9949722290039,163.96600341796875,18.100000381469727,34.900001525878906,74.5,92.16000366210938,149.9666748046875,61.0,95.62246704101562,218.52764892578125,59.0,76.95938873291016,350.0,1799.921875,2866.644287109375,198.802001953125,284.2200012207031,86.88790893554688,83.32112121582031,427.56927490234375,438.9172058105469,1278.8865966796875,287.219970703125,84.98799133300781,55.823341369628906,124.99590301513672,1070.800537109375,204.6879425048828,554.8875732421875,85.68699645996094,416.9025573730469,163.63600158691406,128.5581817626953,349.1953430175781,129.97166442871094,83.9000015258789,109.70800018310547,116.17184448242188,287.6978454589844,703.5711059570312,81.5,25.5,42.79999923706055,96.48587036132812,57.19108581542969,66.25299835205078,28.299999237060547,516.9561157226562,794.903076171875,279.4175720214844,84.0,79.9873046875,140.9966583251953,66.89283752441406,739.869873046875,764.4163818359375,105.0,156.97779846191406,103.40263366699219,168.69293212890625,222.94879150390625,198.9651336669922,59.68199920654297,1260.65478515625,68.26604461669922,91.49031829833984,129.99034118652344,80.99590301513672,818.8351440429688,45.64400100708008,94.82054138183594,218.9965057373047,102.8239974975586,52.900001525878906,63.332000732421875,760.829345703125,165.97203063964844,48.20000076293945,132.68106079101562,85.67366027832031,399.0490417480469,568.8975219726562,23.200000762939453,356.95135498046875,806.77294921875,134.0,55.59077072143555,,63.0,180.0,45.676998138427734,236.8989715576172,148.80252075195312,102.99024963378906,24.0,97.91716766357422,488.90740966796875,
2023-12-28,173.9788055419922,71.89031982421875,88.89382934570312,201.2524871826172,79.5,527.2904663085938,34.0,181.81532287597656,50.78346633911133,,738.3409423828125,62.08700180053711,56.79273223876953,36.70000076293945,110.01939392089844,96.13789367675781,63.297142028808594,57.9939079284668,64.2707290649414,246.56007385253906,65.86699676513672,79.39543914794922,181.41708374023438,79.5,43.5,356.0421142578125,172.98208618164062,,36.874000549316406,,503.79547119140625,1723.8021240234375,557.0372314453125,148.5669403076172,1309.8443603515625,98.0,472.6226501464844,451.9452209472656,38.999595642089844,67.89525604248047,165.72300720214844,17.200000762939453,34.0,63.0,92.16000366210938,158.9646759033203,58.0,93.19469451904297,242.71319580078125,56.5,76.25977325439453,330.0,1879.9183349609375,3236.041748046875,219.5399932861328,403.14898681640625,86.9878921508789,84.30098724365234,485.6575012207031,419.9207763671875,1388.8768310546875,294.4917297363281,85.98783874511719,71.03888702392578,133.99560546875,1196.777099609375,208.2474365234375,576.3206787109375,84.5530014038086,412.9035339355469,155.45399475097656,132.07989501953125,364.7150573730469,126.9723129272461,85.0,101.94100189208984,128.0386199951172,294.5841979980469,707.7699584960938,80.0,27.700000762939453,44.5,100.98522186279297,55.19139862060547,68.30599975585938,28.299999237060547,574.951171875,794.903076171875,263.37664794921875,83.0,81.88700866699219,152.99636840820312,65.77791595458984,802.8588256835938,772.1895751953125,106.0,156.97779846191406,97.96102142333984,185.01856994628906,238.9451141357422,225.96041870117188,59.95399856567383,1216.6669921875,72.11187744140625,89.990478515625,125.4446792602539,80.99590301513672,839.8309326171875,44.41899871826172,94.82054138183594,258.995849609375,98.51399993896484,54.0,60.36399841308594,745.3759765625,157.97337341308594,51.5,131.7191162109375,85.67366027832031,389.0730895996094,562.8986206054688,21.0,358.9510498046875,732.646240234375,130.0,58.29032516479492,,89.4000015258789,179.0,42.810001373291016,241.6561737060547,154.62142944335938,105.9899673461914,24.0,98.70097351074219,506.90399169921875,
2024-01-31,189.9768524169922,78.98937225341797,107.99250793457031,217.6637420654297,79.5,557.5453491210938,34.79999923706055,313.1264343261719,52.3829460144043,,819.44677734375,61.31800079345703,61.29215621948242,45.900001525878906,111.9743423461914,99.9086685180664,63.99711227416992,61.99348831176758,74.40904998779297,254.32577514648438,59.50400161743164,82.99523162841797,195.2397003173828,277.0,47.5,356.0421142578125,169.98239135742188,,39.58100128173828,,515.551025390625,2029.76708984375,566.5595092773438,165.84141540527344,1439.828857421875,106.0,458.9886474609375,435.9471740722656,50.49947738647461,71.79499053955078,165.91799926757812,19.5,35.900001525878906,75.30000305175781,92.16000366210938,167.96267700195312,231.0,108.72730255126953,250.48638916015625,58.400001525878906,80.6574478149414,383.0,1864.9190673828125,3268.41162109375,288.1910095214844,374.9289855957031,96.98650360107422,86.35969543457031,509.4637451171875,482.9089050292969,1138.8990478515625,311.7615661621094,97.08627319335938,67.58499145507812,138.9954376220703,1164.7830810546875,238.5061492919922,612.8374633789062,84.0479965209961,509.880859375,188.18099975585938,142.64700317382812,384.1148986816406,189.95858764648438,88.0,105.82499694824219,149.89920043945312,289.99359130859375,646.4794921875,83.0,34.29999923706055,53.70000076293945,126.98140716552734,67.38949584960938,76.51799774169922,28.299999237060547,614.94775390625,794.903076171875,300.11474609375,86.5999984741211,81.28710174560547,152.99636840820312,74.32626342773438,769.8646240234375,846.4718017578125,116.0,156.97779846191406,98.86795043945312,216.7619171142578,270.9377746582031,239.9579620361328,72.65299987792969,1518.584228515625,80.7655029296875,94.98995208740234,133.62606811523438,68.49653625488281,867.8253173828125,58.5099983215332,97.81487274169922,276.9955749511719,113.29100036621094,56.5,72.23799896240234,770.8283081054688,179.9696502685547,52.400001525878906,142.2952423095703,91.49623107910156,398.14215087890625,589.8937377929688,27.899999618530273,389.9468078613281,896.4143676757812,130.0,61.78974151611328,,91.69999694824219,157.0,48.08100128173828,251.17059326171875,157.11538696289062,143.9863739013672,26.100000381469727,107.8167495727539,525.900390625,
2024-02-29,177.9783172607422,80.68913269042969,110.99230194091797,221.1183624267578,79.5,643.1214599609375,33.400001525878906,300.33160400390625,58.6808967590332,,821.5443725585938,61.97800064086914,73.4906005859375,45.400001525878906,113.92829895019531,113.10382843017578,70.19683074951172,66.99296569824219,72.01721954345703,262.09149169921875,90.08200073242188,86.9949951171875,193.51174926757812,279.0,46.5,364.37469482421875,169.98239135742188,,42.007999420166016,,539.9009399414062,2039.7659912109375,579.8909301757812,178.79827880859375,1492.822509765625,113.0,467.16888427734375,420.948974609375,53.499446868896484,73.6948471069336,180.55799865722656,19.700000762939453,47.70000076293945,180.0,92.16000366210938,187.95823669433594,203.0,126.20174407958984,254.80593872070312,79.5,79.3581314086914,383.0,1910.9171142578125,3208.43212890625,301.06298828125,507.9679870605469,99.78612518310547,84.20299530029297,466.6116943359375,468.939697265625,1128.9000244140625,327.2127685546875,104.98515319824219,65.62504577636719,173.99429321289062,1234.77001953125,245.62515258789062,643.0028686523438,93.24700164794922,570.8666381835938,170.90899658203125,145.28778076171875,403.5147705078125,195.957275390625,91.0,122.33000183105469,143.65333557128906,363.44866943359375,686.77978515625,85.0999984741211,34.0,57.0,126.98140716552734,72.1887435913086,76.42500305175781,41.70000076293945,619.9473266601562,794.903076171875,310.9813232421875,110.0,84.58657836914062,150.9964141845703,76.64907836914062,759.8663940429688,846.4718017578125,116.0,168.97610473632812,101.58876037597656,216.7619171142578,284.9345397949219,252.9556884765625,71.927001953125,1239.66064453125,99.99567413330078,97.0897216796875,128.17147827148438,199.98989868164062,904.81787109375,64.63700103759766,97.81487274169922,271.99566650390625,122.5270004272461,57.400001525878906,73.6240005493164,773.5549926757812,177.97000122070312,55.29999923706055,135.5648193359375,96.48686218261719,417.1880798339844,604.8909912109375,53.20000076293945,394.9461669921875,820.5638427734375,129.0,63.28949737548828,,106.0,178.0,51.50199890136719,250.21914672851562,156.28440856933594,169.98390197753906,53.400001525878906,105.8562240600586,502.9047546386719,
2024-03-31,181.97784423828125,75.18987274169922,107.99250793457031,221.98226928710938,79.5,624.1044921875,29.799999237060547,234.33956909179688,57.98112106323242,,816.6502685546875,53.07600021362305,63.49187469482422,39.0,105.5364990234375,119.70140838623047,64.9970703125,64.89319610595703,67.9054946899414,260.15081787109375,61.15700149536133,85.99505615234375,167.59446716308594,262.0,40.900001525878906,363.6177062988281,168.98248291015625,,40.88800048828125,,518.9088745117188,2059.763427734375,595.1260986328125,176.20651245117188,1272.8487548828125,107.0,463.5336608886719,441.9464111328125,48.29949951171875,73.99482727050781,177.6300048828125,19.0,41.79999923706055,112.0,92.16000366210938,192.95712280273438,175.0,121.34818267822266,254.80593872070312,80.5,86.55433654785156,379.0,1999.913330078125,3170.35009765625,271.7430114746094,599.6849975585938,97.98636627197266,80.80000305175781,495.1803894042969,464.9402160644531,1187.894775390625,338.1197814941406,101.98558044433594,67.77198791503906,192.99368286132812,1481.723876953125,256.3046569824219,631.8887939453125,83.29199981689453,524.8773193359375,178.18099975585938,147.9295654296875,406.6180725097656,189.95858764648438,99.69999694824219,121.35900115966797,143.65333557128906,359.6230163574219,696.83837890625,92.0,27.5,51.29999923706055,132.98052978515625,68.78927612304688,75.39800262451172,41.0,679.9421997070312,457.94415283203125,338.4056396484375,98.30000305175781,82.98683166503906,124.99703216552734,72.56039428710938,841.8519287109375,820.5595703125,110.0,184.9738311767578,98.86795043945312,198.62245178222656,261.9398498535156,224.96058654785156,91.33699798583984,1046.828857421875,99.0337142944336,98.78955078125,123.62681579589844,179.99090576171875,909.81689453125,56.36600112915039,93.82242584228516,284.9954528808594,116.98500061035156,53.20000076293945,62.73899841308594,726.2869262695312,177.97000122070312,50.099998474121094,132.68106079101562,96.48686218261719,417.1880798339844,585.8944702148438,40.900001525878906,399.9454650878906,1034.3243408203125,129.0,63.68943405151367,,94.9000015258789,171.0,46.694000244140625,247.3648223876953,153.7904510498047,151.98561096191406,40.0,118.5981216430664,492.90667724609375,
2024-04-30,168.9863739013672,75.88978576660156,108.99243927001953,217.67213439941406,79.5,600.765869140625,33.0,247.807373046875,52.78281021118164,,770.5279541015625,52.08700180053711,65.59160614013672,35.599998474121094,97.71868133544922,126.29898834228516,63.99711227416992,59.19378662109375,67.7135009765625,247.53091430664062,69.25599670410156,80.59536743164062,176.2332305908203,262.0,43.5,362.8597717285156,165.98280334472656,,36.31399917602539,,524.23974609375,1999.8504638671875,655.11474609375,164.16285705566406,1254.850830078125,105.0,468.0776672363281,438.9468078613281,44.999534606933594,70.99504089355469,163.96600341796875,19.399999618530273,37.0,120.0,82.55999755859375,174.9754180908203,190.0,150.4813690185547,233.99920654296875,96.19999694824219,87.17052459716797,378.0,1929.916259765625,2898.330078125,238.84800720214844,533.1649780273438,94.99163055419922,79.5999984741211,480.89605712890625,484.9376525878906,1164.896728515625,343.5737609863281,99.88587951660156,66.18502807617188,192.99368286132812,1372.8245849609375,253.63502502441406,623.006103515625,86.9469985961914,567.8673095703125,161.8179931640625,146.0233612060547,407.3949279785156,181.9707794189453,99.69999694824219,123.30000305175781,138.03244018554688,344.3194580078125,701.2882690429688,82.5,27.100000381469727,48.0,124.98734283447266,62.79021072387695,70.1719970703125,40.0,739.9371337890625,798.9026489257812,315.9695129394531,91.19999694824219,80.49198913574219,133.996826171875,72.09642791748047,839.852294921875,784.5191040039062,111.0,187.97340393066406,97.0530776977539,194.99473571777344,253.94168090820312,231.9673614501953,91.33699798583984,1034.8309326171875,92.3030014038086,96.68976593017578,129.08497619628906,183.99070739746094,834.8961791992188,58.20399856567383,91.88485717773438,322.9948425292969,111.44400024414062,52.900001525878906,59.374000549316406,771.7371826171875,166.9840545654297,48.29999923706055,139.41148376464844,93.99105834960938,416.1601257324219,548.9342651367188,42.400001525878906,363.96697998046875,1017.1394653320312,137.0,57.094207763671875,,128.0,139.0,45.39899826049805,227.4374542236328,157.11538696289062,135.98712158203125,38.099998474121094,109.98226928710938,487.9075927734375,
2024-05-30,159.98709106445312,81.9936752319336,116.99188232421875,248.50901794433594,79.5,690.69482421875,34.5,271.37603759765625,62.579620361328125,,701.3059692382812,66.04299926757812,62.39491271972656,42.29999923706055,98.4086685180664,131.95848083496094,61.797210693359375,58.59575653076172,69.818359375,272.9652099609375,66.03299713134766,91.49474334716797,168.90924072265625,234.0,44.099998474121094,301.4998779296875,158.9835205078125,,57.87900161743164,,515.3389892578125,2099.8427734375,628.4528198242188,169.6045684814453,1239.9168701171875,109.0,454.4665832519531,598.9274291992188,49.49948501586914,71.49500274658203,163.96600341796875,19.100000381469727,40.29999923706055,83.5,110.4000015258789,177.97499084472656,158.0,135.91871643066406,230.3714141845703,89.0,89.16985321044922,374.0,1929.9532470703125,2583.403076171875,223.11599731445312,573.9840087890625,96.89146423339844,115.0,470.4393005371094,479.93829345703125,919.91845703125,332.6861267089844,96.69116973876953,59.132240295410156,177.99417114257812,1306.8328857421875,276.1651611328125,631.6595458984375,95.13700103759766,671.8429565429688,148.18099975585938,158.72169494628906,389.5751953125,182.97061157226562,93.69999694824219,117.4749984741211,135.53448486328125,303.0065612792969,738.666748046875,85.9000015258789,35.70000076293945,50.79999923706055,133.98643493652344,75.99688720703125,70.91899871826172,77.9000015258789,779.9532470703125,760.9072265625,292.97174072265625,87.5,89.69107818603516,137.99671936035156,75.80012512207031,844.8514404296875,777.2636108398438,125.0,179.98410034179688,94.33226776123047,215.22476196289062,247.95741271972656,252.96441650390625,84.26300048828125,1043.8294677734375,91.0,81.4000015258789,122.72222900390625,154.99215698242188,832.896484375,60.347999572753906,84.39424133300781,392.99371337890625,107.31800079345703,56.79999923706055,73.4260025024414,790.8543090820312,166.9840545654297,54.20000076293945,129.8008575439453,87.95246887207031,415.20819091796875,574.9310913085938,42.900001525878906,388.9647216796875,1017.1394653320312,135.0,59.7939338684082,,140.0,137.0,45.029998779296875,224.58245849609375,163.01730346679688,154.98533630371094,47.70000076293945,140.97727966308594,447.9385986328125,
2024-06-30,148.9879913330078,75.1941909790039,121.99153900146484,244.88026428222656,76.4000015258789,675.9987182617188,33.900001525878906,272.7229919433594,57.98112106323242,,706.9002685546875,57.25199890136719,58.99518585205078,38.79999923706055,95.53473663330078,114.99207305908203,62.89716339111328,56.99587631225586,67.9054946899414,270.9654846191406,60.24700164794922,113.99345397949219,167.11227416992188,218.0,40.400001525878906,331.05999755859375,159.98341369628906,,57.4119987487793,514.9273071289062,501.98834228515625,2003.85009765625,558.99267578125,165.06982421875,1429.9041748046875,109.0,454.4665832519531,681.9503173828125,46.79951477050781,71.5949935913086,160.45199584960938,19.100000381469727,45.5,83.0999984741211,104.0,181.9744415283203,149.0,150.4813690185547,253.0460968017578,89.0,86.97058868408203,409.0,1929.9532470703125,2841.34326171875,238.13299560546875,577.6370239257812,102.99092864990234,94.9000015258789,493.2945251464844,479.93829345703125,889.9210815429688,348.13824462890625,95.89125061035156,50.67149353027344,174.9942626953125,1116.8572998046875,313.3048095703125,610.027099609375,88.58499908447266,536.9618530273438,140.90899658203125,161.4425506591797,403.54425048828125,175.97174072265625,110.0,108.73699951171875,142.4043426513672,320.6822204589844,741.3366088867188,99.5,36.70000076293945,44.0,122.98754119873047,66.99725341796875,63.547000885009766,75.19999694824219,728.956298828125,721.9119873046875,278.98248291015625,84.0999984741211,90.59098815917969,141.9966278076172,69.65443420410156,747.9183959960938,776.356689453125,113.0,171.9848175048828,95.23921203613281,205.70135498046875,244.9579315185547,255.9639892578125,80.0,1067.8255615234375,85.0999984741211,78.69999694824219,124.54015350341797,171.99130249023438,869.891845703125,57.590999603271484,85.39299011230469,375.9939880371094,109.25800323486328,54.400001525878906,75.8010025024414,839.94189453125,177.98300170898438,50.0,133.6466827392578,84.6335678100586,395.2096252441406,530.9364013671875,42.5,378.9656066894531,948.1803588867188,103.0,58.89402770996094,,160.0,181.0,43.54999923706055,223.6308135986328,155.08743286132812,151.98561096191406,40.599998474121094,139.97743225097656,445.9388732910156,
