Date,ALVO.IC,AMRQ.IC,ARION.IC,ASAR.IC,BERA.IC,BRIM.IC,EIK.IC,EIM.IC,FESTI.IC,HAGA.IC,HAMP.IC,HEIMAR.IC,ICEAIR.IC,ICESEA.IC,ISB.IC,ISF.IC,JBTM.IC,KALD.IC,KVIKA.IC,NOVA.IC,OCS.IC,REITIR.IC,SJOVA.IC,SKAGI.IC,SKEL.IC,SVN.IC,SYN.IC,^XIPI
2025-07-31,1150.0,,167.8663330078125,13.480289459228516,17.399999618530273,56.252777099609375,13.094547271728516,363.6913146972656,295.670654296875,104.41665649414062,112.43819427490234,37.958621978759766,1.0549999475479126,5.150000095367432,120.30029296875,105.0634536743164,16849.505859375,24.274688720703125,15.110494613647461,4.760947227478027,2170.0,109.60978698730469,44.712249755859375,19.351348876953125,14.343579292297363,68.84257507324219,32.0,
2025-08-29,988.0,,164.09405517578125,13.185099601745605,18.100000381469727,58.44444274902344,12.815939903259277,328.3051452636719,287.83831787109375,101.48908996582031,122.38847351074219,35.98160934448242,0.9919999837875366,5.0,116.03768157958984,116.84626770019531,17449.591796875,22.73343849182129,14.609594345092773,4.838995456695557,1990.0,104.84414672851562,41.393001556396484,18.276275634765625,14.09045696258545,73.75990295410156,26.600000381469727,
2025-09-30,988.0,,166.9232635498047,12.791515350341797,17.799999237060547,60.8796272277832,13.290604591369629,342.0664367675781,295.670654296875,104.41665649414062,121.39344787597656,34.39999771118164,1.1200000047683716,5.0,115.56405639648438,122.73767852783203,16899.603515625,23.118751525878906,14.985270500183105,4.702410697937012,2110.0,112.05030822753906,40.61199951171875,17.59213638305664,14.09045696258545,85.06975555419922,27.600000381469727,
2025-10-31,950.0,,165.98019409179688,13.677081108093262,16.5,59.41851806640625,13.675838470458984,302.7484436035156,309.37725830078125,108.32008361816406,116.41830444335938,37.365516662597656,0.8220000267028809,4.860000133514404,115.0904312133789,117.82817077636719,15499.63671875,25.815937042236328,14.609594345092773,4.6048502922058105,2480.0,120.74386596679688,43.540748596191406,19.253616333007812,14.09045696258545,83.59455871582031,19.200000762939453,
2025-11-28,650.0,155.0,168.8094024658203,13.77547836303711,17.149999618530273,72.08148193359375,13.483222007751465,272.2770080566406,315.2514953613281,110.27179718017578,106.46802520751953,35.685054779052734,0.777999997138977,4.820000171661377,124.56289672851562,124.70147705078125,17999.578125,24.467344284057617,13.941726684570312,4.2731451988220215,2420.0,120.74386596679688,41.58824920654297,19.74228858947754,14.09045696258545,99.33000183105469,19.399999618530273,
2025-12-30,632.0,182.0,190.5,14.365856170654297,17.799999237060547,71.59444427490234,13.290604591369629,267.3622741699219,317.2095947265625,114.17522430419922,101.49288177490234,36.77241516113281,0.8859999775886536,4.860000133514404,139.71884155273438,132.5566864013672,19299.64453125,26.201251983642578,15.360944747924805,4.214609146118164,2570.0,124.607666015625,42.46687316894531,19.44908332824707,15.583486557006836,96.37960815429688,18.100000381469727,
2026-01-30,640.0,230.0,188.61386108398438,15.34981918334961,17.5,82.79629516601562,13.290604591369629,255.56686401367188,340.70660400390625,121.9820785522461,111.44316101074219,36.377010345458984,0.800000011920929,5.050000190734863,137.35072326660156,145.3214111328125,19099.650390625,26.008594512939453,15.569652557373047,4.409729480743408,3480.0,123.64171600341797,43.34550094604492,19.058147430419922,15.116914749145508,103.26386260986328,17.100000381469727,
2026-02-27,484.0,200.0,188.14231872558594,13.972270011901855,16.700000762939453,84.50092315673828,13.772148132324219,241.80557250976562,332.874267578125,116.12693786621094,101.49288177490234,36.17930603027344,0.7599999904632568,5.25,130.2463836669922,141.393798828125,18699.65625,26.393905639648438,15.820104598999023,4.156072616577148,3590.0,124.607666015625,40.904876708984375,18.520610809326172,16.329999923706055,108.91879272460938,17.600000381469727,
2026-03-31,428.0,163.5,176.5,12.800000190734863,16.100000381469727,77.0,13.483222007751465,242.5,320.0,112.2235107421875,87.5,34.20000076293945,0.699999988079071,4.840000152587891,135.0,137.46620178222656,15549.798828125,24.799999237060547,14.483465194702148,4.079999923706055,3305.0,109.42831420898438,35.79999923706055,16.600000381469727,16.299999237060547,98.25,21.200000762939453,
2026-04-30,415.0,163.0,191.5,12.100000381469727,15.300000190734863,82.0,14.0,246.0,331.0,117.10279083251953,89.5,34.400001525878906,0.7760000228881836,4.380000114440918,143.60000610351562,150.0,14599.8115234375,26.399999618530273,13.205512046813965,3.869999885559082,3300.0,111.89291381835938,39.79999923706055,18.799999237060547,16.299999237060547,105.0,21.799999237060547,
2026-05-29,424.0,160.0,198.0,11.800000190734863,15.0,88.0,14.899999618530273,220.0,326.0,126.0,87.0,35.20000076293945,0.7120000123977661,4.5,146.8000030517578,152.0,16199.888671875,25.799999237060547,13.844488143920898,3.6600000858306885,3650.0,119.2867202758789,41.599998474121094,18.649999618530273,16.350000381469727,112.0,21.799999237060547,
2026-06-30,476.0,137.0,189.5,11.949999809265137,15.199999809265137,89.5,14.399999618530273,258.0,311.0,119.0,85.0,33.79999923706055,0.7739999890327454,4.199999809265137,141.39999389648438,155.0,17999.876953125,25.799999237060547,13.199999809265137,3.7200000286102295,1690.0,114.3575210571289,39.599998474121094,,16.399999618530273,123.0,21.0,
2026-07-31,475.0,176.0,193.5,12.75,14.899999618530273,89.5,14.800000190734863,252.0,310.0,119.0,88.0,34.29999923706055,0.7179999947547913,4.260000228881836,146.0,163.0,17399.880859375,26.200000762939453,13.600000381469727,3.8399999141693115,1370.0,112.38583374023438,42.79999923706055,18.799999237060547,17.100000381469727,117.0,21.399999618530273,
2026-08-31,634.0,171.0,188.0,12.199999809265137,14.800000190734863,92.0,14.699999809265137,276.0,304.0,122.0,90.0,35.20000076293945,0.699999988079071,3.9800000190734863,142.60000610351562,168.0,14200.0,26.799999237060547,13.25,3.5199999809265137,1470.0,113.3716812133789,43.79999923706055,18.799999237060547,17.100000381469727,122.0,19.799999237060547,
