Date,AALLON.HE,ADMCM.HE,ADMIN.HE,AIFORIA.HE,AKTIA.HE,ALEX.HE,ALISA.HE,ALMA.HE,APETIT.HE,ASUNTO.HE,ATRAV.HE,BETOLAR.HE,BIOBV.HE,BITTI.HE,BOREO.HE,BRETEC.HE,BULL-NOKIA-X3-H.HE,CAPMAN.HE,CONSTI.HE,DETEC.HE,DUELL.HE,EAGLE.HE,EASOR.HE,ECOUP.HE,EEZY.HE,ELEAV.HE,ELISA.HE,ENENTO.HE,EQV1V.HE,ERIBR.HE,ETTE.HE,EVLI.HE,EXEL.HE,FARON.HE,FIA1S.HE,FOAMIT.HE,FODELIA.HE,FONDIA.HE,FORTUM.HE,FRAMERY.HE,FSECURE.HE,FSKRS.HE,GOFORE.HE,GRK.HE,HARVIA.HE,HEALTH.HE,HIAB.HE,HONBS.HE,HRTIS.HE,HUH1V.HE,ILKKA.HE,INDERES.HE,INVEST.HE,IQMX.HE,KALMAR.HE,KAMUX.HE,KELAS.HE,KEMIRA.HE,KEMPOWR.HE,KESKOA.HE,KESKOB.HE,KNEBV.HE,KOSKI.HE,KPYOSK.HE,KREATE.HE,KSL.HE,LAMOR.HE,LAPWALL.HE,LASTIK.HE,LEADD.HE,LEMON.HE,LINDEX.HE,LOIHDE.HE,LUMO.HE,MARAS.HE,MEKKO.HE,METSA.HE,MODU.HE,MUSTI.HE,NANOFH.HE,NDA-FI.HE,NESTE.HE,NOHO.HE,NOKIA.HE,NORRH.HE,NXTMH.HE,OLVAS.HE,OPTOMED.HE,ORIOLA.HE,ORNAV.HE,ORNBV.HE,ORTHEX.HE,OUT1V.HE,OVARO.HE,PALLAS.HE,PAMPALO.HE,PIHLIS.HE,PNA1V.HE,PON1V.HE,PUUILO.HE,QTCOM.HE,RAIKV.HE,RAIVV.HE,RAUTE.HE,REAKTOR.HE,REG1V.HE,RELAIS.HE,ROBIT.HE,SAGCV.HE,SAMPO.HE,SAVOX.HE,SBI.HE,SCANFL.HE,SFOODS.HE,SIILI.HE,SITOWS.HE,SOLTEQ.HE,SOLWERS.HE,SOSI1.HE,SPRING.HE,SSABAH.HE,SSABBH.HE,SUMMA.HE,SUY1V.HE,TAALA.HE,TALLINK.HE,TEKOVA.HE,TELIA1.HE,TEM1V.HE,TITAN.HE,TLT1V.HE,TNOM.HE,TRH1V.HE,TTALO.HE,TULAV.HE,UPM.HE,VAIAS.HE,VALMT.HE,VIAFIN.HE,VIK1V.HE,VINCIT.HE,WITTED.HE,WRT1V.HE,WUF1V.HE,YIT.HE,^OMXH25
2025-09-30,10.716129302978516,48.31727981567383,2.523421049118042,2.7100000381469727,9.379844665527344,9.50116729736328,0.1700000017881393,13.856236457824709,13.099661827087402,79.96637725830078,12.451013565063477,1.25,2.900000095367432,15.019193649291992,16.649999618530273,1.2899999618530271,,1.7228574752807615,9.667458534240724,9.297479629516602,4.059999942779541,0.0675999969244003,,1.6699999570846558,0.8100000023841858,2.819999933242798,42.14566421508789,14.158350944519045,11.388468742370604,5.856937885284424,9.818020820617676,18.54806137084961,5.669999122619629,2.075000047683716,2.7729992866516118,0.7924296259880066,5.591249942779541,4.082828521728516,15.560314178466797,,1.6596657037734983,11.63608741760254,14.26854419708252,12.831061363220217,33.7144775390625,2.3399999141693115,46.71464538574219,2.400000095367432,1.830000042915344,28.87161445617676,3.5948164463043213,16.7352294921875,3.5114564895629883,,32.864559173583984,1.9287893772125244,3.0799999237060547,18.35573959350586,14.220000267028809,17.419523239135742,17.264312744140625,56.2640495300293,8.87116527557373,,9.835092544555664,7.37087345123291,1.2000000476837158,3.855275869369507,,6.71999979019165,7.067667007446289,2.865000009536743,10.593334197998049,10.71574878692627,0.949999988079071,12.023924827575684,5.179999828338623,1.2359999418258667,19.920000076293945,1.2860000133514404,12.83382797241211,15.475937843322754,8.772150039672852,3.996053695678711,1.270601511001587,12.649999618530272,28.75161361694336,3.640000104904175,1.1148675680160522,63.1626091003418,63.5048713684082,4.485714435577393,3.706233978271485,2.9108870029449463,0.6700000166893005,8.683333396911621,15.342636108398438,0.395000010728836,25.987865447998047,14.101727485656738,45.65999984741211,2.291276693344116,2.316120147705078,13.416666030883787,,23.100000381469727,15.0576171875,1.2000000476837158,6.809072971343994,9.400632858276367,,,10.428889274597168,5.53000020980835,4.754901885986328,2.680000066757202,0.5799999833106995,2.2300000190734863,0.0979999974370002,6.924150466918945,3.766441822052002,3.612522602081299,4.150000095367432,1.809999942779541,6.858445167541504,0.5468562841415405,1.5173077583312988,1.8801021575927732,4.559999942779541,5.894250869750977,3.981953859329224,3.2953901290893555,2.0502099990844727,9.52418041229248,0.4341333508491516,21.898771286010746,43.65705108642578,27.52734375,19.092857360839844,21.468599319458008,1.4249999523162842,1.387158751487732,24.602182388305664,2.723867177963257,2.9739999771118164,5015.77978515625
2025-10-31,10.910967826843262,48.71332550048828,2.542982339859009,2.690000057220459,10.036433219909668,9.453897476196287,0.1949999928474426,14.290752410888672,13.337838172912598,77.99189758300781,13.121452331542969,1.375,3.0799999237060547,16.951372146606445,15.399999618530272,0.9480000138282776,,1.7078924179077148,10.32916259765625,10.217541694641112,3.25,0.0649999976158142,,1.5099999904632568,0.8119999766349792,2.740000009536743,37.05306625366211,14.382197380065918,10.723670959472656,7.455513954162598,9.526396751403809,20.39812469482422,5.429998874664307,2.2950000762939453,2.799065351486206,0.8517135977745056,5.05968713760376,4.215757846832275,18.68590545654297,,1.6933493614196775,12.475411415100098,13.631383895874023,12.905682563781738,35.8539924621582,2.1700000762939453,46.68547821044922,2.7100000381469727,2.25,28.558218002319336,3.77455735206604,15.521286964416504,3.639145851135254,,35.02823638916016,1.9459999799728396,2.819999933242798,18.71373176574707,15.149999618530272,17.908803939819336,17.677865982055664,56.18644332885742,8.39803695678711,,11.046310424804688,7.521299362182617,1.0800000429153442,3.874796152114868,,6.739999771118164,6.795833587646484,2.7049999237060547,10.546667098999023,10.379955291748049,1.024999976158142,12.273622512817385,4.75,1.2139999866485596,18.239999771118164,1.133999943733215,13.605234146118164,17.82935333251953,8.579778671264648,5.777248382568359,1.2755262851715088,14.350000381469728,28.41561889648437,3.924999952316284,1.1439510583877563,59.88946533203125,59.73664093017578,4.5344719886779785,3.686714410781861,2.760932445526123,0.7599999904632568,9.016666412353516,14.287829399108888,0.4079999923706054,24.815479278564453,13.833333015441896,35.5,2.367021322250366,2.377568483352661,14.18333339691162,,24.200000762939453,16.4765625,1.0950000286102295,6.380529880523682,9.294878959655762,,,10.74254035949707,5.420000076293945,4.56862735748291,2.569999933242798,0.4589999914169311,2.150000095367432,0.101400002837181,6.768987655639648,4.012498378753662,3.9466629028320312,3.0,1.6699999570846558,7.054053783416748,0.5795586705207825,1.4257875680923462,2.300870656967163,4.670000076293945,5.725306987762451,3.99181056022644,2.988072872161865,2.2226572036743164,8.995291709899902,0.4550000131130218,22.629478454589844,42.08736038208008,27.459203720092773,19.092857360839844,21.17584609985352,1.340000033378601,1.401968240737915,27.424909591674805,3.2589123249053955,2.931999921798706,5480.83984375
2025-11-28,10.52129077911377,43.16871643066406,2.42561411857605,2.5199999809265137,10.317829132080078,9.283726692199709,0.2199999988079071,12.407849311828612,13.480742454528809,80.95362091064453,13.600337982177734,1.2100000381469729,3.4200000762939453,19.30185317993164,14.699999809265137,0.7200000286102295,,1.7415637969970703,10.280670166015623,10.459664344787598,3.0799999237060547,0.0751999989151954,,1.309999942779541,0.7760000228881836,2.720000028610229,36.5492057800293,14.171982765197754,10.723670959472656,7.012779235839844,9.234771728515623,21.25200080871582,6.059998989105225,2.140000104904175,2.893415927886963,0.847761332988739,5.335312366485596,4.272727489471436,17.096538543701172,,1.6933493614196775,12.132052421569824,12.299138069152832,12.341238975524902,41.04663848876953,2.220000028610229,48.12434768676758,2.8299999237060547,2.2300000190734863,29.08707618713379,3.500216007232666,15.472012519836426,3.602663278579712,,36.25627517700195,2.0450000762939453,2.539999961853028,18.870494842529297,14.460000038146973,18.024717330932617,17.72616958618164,56.78788757324219,8.260041236877441,,11.676145553588867,7.750270366668701,1.0149999856948853,3.806474924087525,,7.619999885559082,6.038583278656006,2.7850000858306885,11.199999809265137,10.458965301513672,0.9079999923706056,12.235206604003906,4.400000095367432,1.1579999923706057,18.36000061035156,0.9330000281333924,13.995530128479004,16.5235538482666,7.668859004974365,5.164450168609619,1.2065789699554443,14.649999618530272,29.13560676574707,3.6649999618530273,1.0819064378738403,60.97477722167969,60.82186508178711,4.524720668792725,3.994763374328613,2.866782665252685,0.5199999809265137,8.533332824707031,13.664535522460938,0.4090000092983246,24.913179397583008,14.378872871398926,32.060001373291016,2.47117018699646,2.47683048248291,13.94374942779541,,22.299999237060547,16.1796875,1.1050000190734863,6.380529880523682,9.743855476379396,,,9.703571319580078,5.159999847412109,4.598039150238037,2.180000066757202,0.4339999854564667,2.140000104904175,0.1076000034809112,6.710801601409912,4.587618350982666,4.411234855651856,2.039999961853028,1.649999976158142,7.181418895721436,0.5521193742752075,1.4354212284088137,2.357933521270752,4.389999866485596,5.762849807739258,3.7454023361206055,2.9500925540924072,2.529230833053589,9.043498039245604,0.4659999907016754,22.853052139282227,42.6269416809082,27.36186790466309,18.417858123779297,20.102415084838867,1.2799999713897705,1.4118412733078003,26.9802303314209,3.871782541275024,3.1600000858306885,5430.27001953125
2025-12-30,10.375161170959473,42.67366027832031,2.3473684787750244,2.490000009536743,11.631007194519045,9.973861694335938,0.2280000001192093,13.856236457824709,13.19493293762207,78.97914123535156,14.653885841369627,1.0499999523162842,3.690000057220459,29.829235076904297,14.0,0.6000000238418579,,1.799553632736206,10.32916259765625,10.750210762023926,3.299999952316284,0.0788000002503395,,1.4800000190734863,0.75,2.539999961853028,36.56858825683594,15.290315628051758,10.772415161132812,7.076992511749268,9.215330123901367,21.44175148010254,6.764998912811279,2.0799999237060547,3.0880136489868164,0.8497375249862671,5.315625190734863,4.690505027770996,17.56513786315918,8.100520133972168,1.9106987714767456,12.093900680541992,13.013529777526855,13.718865394592283,42.43134689331055,2.049999952316284,48.14379119873047,2.880000114440918,2.039999961853028,29.12624931335449,3.632656574249268,15.570560455322266,3.3016812801361084,,39.51154327392578,2.1700000762939453,2.299999952316284,19.184022903442383,15.270000457763672,18.604291915893555,18.595571517944336,58.74742889404297,8.969734191894531,,12.160632133483888,8.290090560913086,1.0399999618530271,3.786954641342163,,7.159999847412109,5.941500186920166,2.470000028610229,10.966667175292969,10.103419303894045,0.7200000286102295,12.427282333374023,4.360000133514404,1.1200000047683716,17.81999969482422,1.1720000505447388,14.771528244018556,19.274171829223636,8.061127662658691,5.48956823348999,1.1819549798965454,14.199999809265137,30.09559440612793,3.7699999809265137,1.1148675680160522,62.45474624633789,62.79499816894531,4.5344719886779785,4.423267364501953,3.158860683441162,0.6000000238418579,9.350000381469728,14.000155448913574,0.3429999947547912,25.303974151611328,12.352581977844238,32.939998626708984,2.4617021083831787,2.491010904312134,14.470833778381348,,22.399999618530277,16.526042938232422,1.0700000524520874,6.142450332641602,9.931329727172852,,,9.781983375549316,4.675000190734863,4.539216041564941,2.5899999141693115,0.414000004529953,2.25,0.1925999969244003,6.749592304229736,4.821816444396973,4.721926212310791,2.119999885559082,1.7899999618530271,7.651689052581787,0.55785071849823,1.2571977376937866,2.478853464126587,4.309999942779541,6.663881778717041,3.705976963043213,2.954977035522461,2.3184616565704346,9.429147720336914,0.4930000007152557,24.0972843170166,43.21557235717773,27.576011657714844,19.092857360839844,20.88309097290039,1.2799999713897705,1.3920952081680298,29.38728141784668,3.871782541275024,3.121999979019165,5703.52978515625
2026-01-30,9.88806438446045,41.43602752685547,2.3278071880340576,2.3299999237060547,11.537209510803224,10.777442932128906,0.2090000063180923,13.32516098022461,13.385473251342772,81.5,15.180659294128418,1.25,3.309999942779541,37.448387145996094,13.600000381469728,0.4679999947547912,,1.7827178239822388,11.541505813598633,10.362814903259276,2.950000047683716,0.0575999990105629,,1.3700000047683716,0.7620000243186951,2.640000104904175,36.006587982177734,14.923964500427246,10.626182556152344,7.732645511627197,9.33198070526123,24.952125549316406,8.279998779296875,1.9299999475479128,2.909141063690185,0.8853079080581665,4.862812519073486,4.699999809265137,19.241458892822266,8.417749404907227,1.8652530908584597,11.617012977600098,12.839759826660156,13.87193489074707,40.55210113525391,1.8040000200271609,48.70767211914063,2.759999990463257,2.3399999141693115,29.00872611999512,3.661036729812622,16.161848068237305,3.4567325115203857,,42.04558181762695,2.289999961853028,2.9600000381469727,19.42896842956543,16.15999984741211,20.613977432250977,20.850236892700195,58.80563354492188,8.930307388305664,,12.69356918334961,9.138378143310549,1.225000023841858,4.09928035736084,7.067410469055176,6.980000019073486,4.834750175476074,2.4649999141693115,10.639999389648438,9.412080764770508,0.7540000081062317,12.350452423095703,4.800000190734863,1.194000005722046,18.600000381469727,0.8830000162124634,14.982748985290527,21.40912437438965,7.845379829406738,5.343757629394531,1.3296992778778076,13.0,32.111568450927734,3.940000057220459,1.1303788423538208,68.27596282958984,68.71440124511719,4.710000038146973,4.701696395874023,3.178480863571167,0.7099999785423279,10.866665840148926,13.808372497558594,0.3779999911785126,25.01087760925293,11.992136001586914,26.559999465942383,2.584787368774414,2.590273141860962,13.895833015441896,,20.049999237060547,17.02083396911621,1.2899999618530271,8.570860862731934,9.03722095489502,,,11.075794219970703,4.755000114440918,4.450980186462402,2.400000095367432,0.4399999976158142,2.299999952316284,0.5709999799728394,10.183423042297363,5.195348262786865,5.104428768157959,1.590000033378601,1.5499999523162842,7.504729270935059,0.5712238550186157,1.2909157276153564,2.6133594512939453,5.610000133514404,6.795282363891602,3.843965530395508,2.495856523513794,2.79748272895813,9.776233673095703,0.5580000281333923,22.716964721679688,41.20440673828125,28.160043716430664,18.803571701049805,20.004831314086918,1.2799999713897705,1.3822221755981443,33.060691833496094,4.30954647064209,3.0859999656677246,5802.330078125
2026-02-27,9.118451118469238,33.2181282043457,2.308245658874512,1.8049999475479128,11.949921607971191,10.399287223815918,0.1729999929666519,13.759676933288574,13.24256706237793,80.5,17.19197654724121,1.2000000476837158,2.4800000190734863,26.59234046936035,16.850000381469727,0.2730000019073486,,1.737822651863098,11.493013381958008,10.701786041259766,2.8299999237060547,0.0640000030398368,,1.2400000095367432,0.7739999890327454,2.5799999237060547,42.09165954589844,14.171982765197754,10.479951858520508,8.173689842224121,8.379340171813965,23.52899932861328,7.394999027252197,0.6259999871253967,3.420206308364868,0.8497375249862671,4.58718729019165,5.146262645721436,19.1400089263916,6.5677266120910645,1.5945541858673096,12.704318046569824,12.492217063903809,12.76600742340088,36.59579849243164,1.5440000295639038,47.38547134399414,2.5799999237060547,2.0999999046325684,30.987037658691406,4.0772786140441895,15.521286964416504,3.8762831687927246,,47.42554473876953,1.75,2.640000104904175,20.085418701171875,12.949999809265137,19.8324031829834,20.38125228881836,62.10386657714844,8.831738471984863,,13.565645217895508,9.928829193115234,1.1100000143051147,3.8357555866241455,7.1559882164001465,5.940000057220459,4.805624961853027,2.565000057220459,12.039999961853027,9.73305892944336,0.722000002861023,10.775433540344238,4.840000152587891,1.1139999628067017,17.84000015258789,0.7409999966621399,15.106724739074709,21.03178596496582,7.845379829406738,6.423604965209961,1.398646593093872,10.699999809265137,33.071556091308594,2.674999952316284,1.0392504930496216,66.89466094970703,66.79059600830078,4.827018737792969,5.652501106262207,3.2765822410583496,0.6499999761581421,9.983332633972168,12.801512718200684,0.3350000083446502,24.913179397583008,11.787558555603027,21.979999542236328,2.6415958404541016,2.6469943523406982,13.799999237060549,,18.600000381469727,15.239583015441896,1.1150000095367432,9.047019958496094,9.025684356689451,,0.2199999988079071,11.409048080444336,4.699999809265137,3.803921699523926,2.4600000381469727,0.395000010728836,2.2799999713897705,0.4550000131130218,9.799699783325195,5.610383033752441,5.481069087982178,1.1399999856948853,1.5499999523162842,7.09324312210083,0.5941492319107056,1.242747187614441,3.357975482940674,5.599999904632568,6.982997417449951,3.55813217163086,1.6152245998382568,2.452587366104126,8.985650062561035,0.488999992609024,26.22608757019043,47.385066986083984,27.71228408813477,18.128570556640625,20.39516830444336,1.3450000286102295,1.3526031970977783,35.67074966430664,3.706404685974121,2.8480000495910645,6147.52001953125
2026-03-31,9.18000030517578,27.75,2.288684129714966,1.6799999475479126,11.762325286865234,9.809075355529783,0.1494999974966049,12.214730262756348,13.337838172912598,77.5,16.042652130126953,0.8939999938011169,2.220000028610229,36.352821350097656,16.950000762939453,0.0604000017046928,,1.664095401763916,11.59000015258789,9.100000381469728,2.0999999046325684,0.0599999986588954,0.640999972820282,0.9100000262260436,0.1309999972581863,2.640000104904175,40.618839263916016,13.520000457763672,10.300000190734863,8.17199993133545,7.81553316116333,22.5,7.599999904632568,0.5120000243186951,2.740000009536743,0.8536897897720337,4.590000152587891,5.119999885559082,21.13999938964844,5.980802536010742,1.6100000143051147,11.771080017089844,13.12937831878662,11.972000122070312,32.68894958496094,1.2860000133514404,40.43999862670898,2.3499999046325684,1.600000023841858,27.3633975982666,3.9732179641723633,14.535808563232422,3.77595591545105,,42.26000213623047,1.7139999866485596,3.619999885559082,18.799999237060547,12.869999885559082,18.787168502807617,18.86670684814453,54.77999877929688,9.206298828125,,14.27899169921875,9.466126441955566,1.0199999809265137,3.6991126537323,6.954331398010254,4.190000057220459,4.737667083740234,2.275000095367432,11.806666374206545,7.914999961853027,0.5600000023841858,9.757433891296388,4.690000057220459,1.0720000267028809,17.719999313354492,0.4850000143051147,14.393901824951172,27.950000762939453,6.962774276733398,6.732698917388916,1.2016541957855225,8.979999542236328,32.68756103515625,2.305000066757202,0.9449999928474426,69.5,69.69999694824219,4.670993804931641,4.639999866485596,2.972468376159668,0.6499999761581421,9.083333015441896,12.369999885559082,0.2949999868869781,21.88451766967773,12.26490592956543,18.940000534057617,2.5185108184814453,2.514644861221313,13.991666793823242,,18.959999084472656,13.309895515441896,0.9399999976158142,11.903973579406738,8.84686279296875,,0.1379999965429306,11.48746109008789,4.559999942779541,3.441176414489746,2.369999885559082,0.3689999878406524,2.0299999713897705,0.356000006198883,8.699999809265137,5.024887561798096,4.902185916900635,0.9950000047683716,1.149999976158142,7.09324312210083,0.578865647315979,1.2331135272979736,3.3928253650665283,5.489999771118164,6.5,3.5877013206481934,1.240601897239685,2.7799999713897705,8.649999618530273,0.4880000054836273,26.05111694335937,44.150001525878906,24.3700008392334,17.935714721679688,19.712078094482425,1.2000000476837158,1.3032381534576416,31.391719818115234,3.2978248596191406,2.595999956130981,5843.97998046875
2026-04-30,9.300000190734863,30.0,2.2799999713897705,1.6799999475479126,10.880000114440918,10.004280090332031,0.1449999958276748,12.5,12.899999618530272,75.5,14.81999969482422,1.1200000047683716,2.539999961853028,31.700000762939453,18.049999237060547,0.0126000000163912,,1.6524853706359863,11.600000381469728,8.920000076293945,1.2699999809265137,0.0794000029563903,0.6510000228881836,1.0,0.1115000024437904,2.5999999046325684,40.63653945922852,16.15999984741211,9.859999656677246,9.767999649047852,7.300000190734863,23.0,7.730000019073486,0.4760000109672546,3.2060000896453857,0.7879999876022339,4.690000057220459,5.400000095367432,21.440000534057617,7.138000011444092,1.7640000581741333,13.322457313537598,11.640000343322754,12.800000190734863,35.5,1.100000023841858,50.650001525878906,2.470000028610229,1.75600004196167,27.26000022888184,4.150000095367432,15.550000190734863,4.015304088592529,,45.619998931884766,1.6419999599456787,4.340000152587891,17.649999618530273,14.34000015258789,20.122047424316406,20.725690841674805,54.20000076293945,9.0,,17.40252113342285,9.779999732971191,0.977999985218048,3.943117618560791,7.055836200714111,3.930000066757202,4.900000095367432,2.164999961853028,13.600000381469728,8.114999771118164,0.4839999973773956,9.920000076293944,4.199999809265137,1.2100000381469729,17.049999237060547,0.4970000088214874,15.68371295928955,29.3700008392334,6.8843207359313965,10.553406715393066,1.3346240520477295,8.140000343322754,30.35337448120117,2.1700000762939453,0.921999990940094,68.0999984741211,68.69999694824219,4.369999885559082,5.715000152587891,3.0,0.6499999761581421,9.520000457763672,11.199999809265137,0.3190000057220459,22.299999237060547,12.664319038391112,19.209999084472656,2.630000114440918,2.549999952316284,14.399999618530272,,13.899999618530272,14.550000190734863,1.100000023841858,14.300000190734863,8.850000381469727,,0.2750000059604645,12.65999984741211,5.300000190734863,2.869999885559082,2.359999895095825,0.289000004529953,2.220000028610229,0.3790000081062317,7.800000190734863,7.630000114440918,7.625999927520752,1.1399999856948853,1.1100000143051147,7.650000095367432,0.620895504951477,1.3300000429153442,3.8557052612304688,5.889999866485596,6.28000020980835,3.380718469619751,1.212000012397766,2.4600000381469727,7.800000190734863,0.5600000023841858,25.46999931335449,49.79999923706055,22.21999931335449,20.0,20.600000381469727,1.034999966621399,1.559999942779541,35.391170501708984,3.3299999237060547,2.525000095367432,6327.5400390625
2026-05-29,9.15999984741211,30.600000381469727,2.200000047683716,1.8980000019073489,12.140000343322754,11.029109001159668,0.1379999965429306,13.699999809265137,12.75,77.0,14.899999618530272,1.3350000381469729,2.630000114440918,39.400001525878906,19.450000762939453,0.0226000007241964,,1.768584966659546,11.100000381469728,9.18000030517578,1.6799999475479126,0.0854000002145767,0.6100000143051147,1.065000057220459,0.1780000030994415,2.700000047683716,40.53824234008789,15.239999771118164,9.739999771118164,11.05500030517578,7.260000228881836,23.5,10.949999809265137,0.5360000133514404,4.28000020980835,0.8199999928474426,4.489999771118164,5.059999942779541,20.049999237060547,8.359000205993652,2.2100000381469727,14.059361457824709,10.9399995803833,16.84000015258789,40.900001525878906,0.8560000061988831,54.20000076293945,2.380000114440918,2.109999895095825,27.420000076293945,3.9800000190734863,16.600000381469727,3.609913110733032,,44.84000015258789,1.5080000162124634,5.400000095367432,17.729999542236328,14.859999656677246,20.36924743652344,20.74546813964844,51.13999938964844,8.899999618530273,,20.03025245666504,9.399999618530272,0.9100000262260436,3.9821581840515137,6.677844524383545,3.75,4.900000095367432,2.220000028610229,12.850000381469728,7.445000171661377,0.5040000081062317,10.5600004196167,4.329999923706055,1.2450000047683716,15.449999809265137,1.034000039100647,16.237890243530273,28.1299991607666,7.12817907333374,12.518797874450684,1.2200000286102295,8.75,30.940858840942383,1.5160000324249268,0.9359999895095824,71.19999694824219,71.3499984741211,4.369999885559082,6.025000095367432,2.9800000190734863,0.6000000238418579,10.300000190734863,10.859999656677246,0.3000000119209289,24.700000762939453,13.140000343322754,29.31999969482422,2.569999933242798,2.575000047683716,14.800000190734863,,13.960000038146973,15.75,1.2599999904632568,14.649999618530272,9.154000282287598,,0.1544999927282333,13.119999885559082,4.75,2.490000009536743,2.549999952316284,0.3030000030994415,2.0799999237060547,0.4900000095367431,7.840000152587891,8.87600040435791,8.78600025177002,0.6209999918937683,1.034999966621399,7.5,0.6132537126541138,1.274999976158142,4.017488956451416,5.690000057220459,6.239999771118164,3.636982917785645,1.312000036239624,2.200000047683716,8.09000015258789,0.5680000185966492,25.209999084472656,54.59999847412109,23.31999969482422,20.5,20.700000762939453,0.9860000014305116,1.6399999856948853,34.29231262207031,3.650000095367432,2.7300000190734863,6468.72998046875
2026-06-30,8.680000305175781,25.799999237060547,2.180000066757202,1.9299999475479128,11.279999732971191,13.469178199768066,0.1299999952316284,13.100000381469728,12.399999618530272,75.0,15.199999809265137,1.2200000286102295,2.650000095367432,31.399999618530277,19.649999618530277,0.0221999995410442,,1.689250349998474,11.350000381469728,8.399999618530273,1.8650000095367432,0.0680000036954879,0.5699999928474426,1.090000033378601,0.1949999928474426,2.700000047683716,36.11481475830078,14.239999771118164,9.899999618530272,9.83199977874756,7.21999979019165,24.600000381469727,12.149999618530272,0.4880000054836273,5.295000076293945,0.8059999942779541,4.380000114440918,4.980000019073486,20.290000915527344,6.519999980926514,2.059999942779541,12.994056701660156,9.779999732971191,19.200000762939453,41.59999847412109,0.9480000138282776,55.45000076293945,2.630000114440918,1.840000033378601,26.280000686645508,4.119999885559082,16.5,3.46513032913208,,38.41999816894531,1.5119999647140503,5.019999980926514,16.40999984741211,12.279999732971191,19.30134391784668,19.34134101867676,49.7599983215332,9.020000457763672,4.170000076293945,25.186553955078125,10.75,0.9319999814033508,4.210000038146973,6.610000133514404,3.470000028610229,4.900000095367432,2.0850000381469727,12.399999618530272,7.420000076293945,0.4869999885559082,10.539999961853027,4.139999866485596,1.0800000429153442,14.949999809265137,0.777999997138977,16.282028198242188,28.63999938964844,7.345984935760498,11.498785018920898,1.25,9.59000015258789,31.33251571655273,1.7699999809265137,0.9020000100135804,71.69999694824219,71.94999694824219,4.309999942779541,5.034999847412109,2.900000095367432,0.7400000095367432,8.640000343322754,10.5,0.2899999916553497,22.799999237060547,17.959999084472656,23.15999984741211,2.569999933242798,2.555000066757202,15.649999618530272,7.670000076293945,12.199999809265137,14.949999809265137,1.2050000429153442,15.100000381469728,9.194000244140623,11.220000267028809,0.1700000017881393,12.460000038146973,4.679999828338623,2.490000009536743,2.5899999141693115,0.2800000011920929,1.6150000095367432,0.3855000138282776,7.21999979019165,8.100000381469727,8.100000381469727,0.628000020980835,0.5460000038146973,7.150000095367432,0.6159999966621399,1.2000000476837158,3.728027105331421,5.670000076293945,6.119999885559082,3.359999895095825,1.1419999599456787,2.119999885559082,7.659999847412109,0.5580000281333923,23.200000762939453,57.20000076293945,21.1200008392334,19.450000762939453,20.299999237060547,0.8999999761581421,1.590000033378601,33.044960021972656,3.809999942779541,2.630000114440918,6237.14013671875
