Date,480S.MC,A3M.MC,ACS.MC,ACX.MC,ADX.MC,ADZ.MC,AEDAS.MC,AENA.MC,AIR.MC,ALC.MC,ALM.MC,ALNT.MC,ALQ.MC,AMP.MC,AMS.MC,ANA.MC,ANE.MC,APAM.MC,APG.MC,ARM.MC,ART.MC,ATRY.MC,ATSI.MC,AZK.MC,BBVA.MC,BKY.MC,BYTE.MC,CABK.MC,CAF.MC,CBAV.MC,CCEP.MC,CEV.MC,CIE.MC,CIRSA.MC,CITY.MC,CMO.MC,COL.MC,COM.MC,COXG.MC,DESA.MC,DIGIS.MC,DOM.MC,EAT.MC,EBRO.MC,EBROM.MC,EDR.MC,ELE.MC,ELZ.MC,ENC.MC,ENER.MC,ENG.MC,ENO.MC,ENRS.MC,FAE.MC,FCC.MC,FDR.MC,GEST.MC,GGR.MC,GRE.MC,GRF-P.MC,GRF.MC,GRI.MC,GSJ.MC,HAN.MC,HBX.MC,HOME.MC,IAG.MC,IBE.MC,IDR.MC,IMC.MC,ISUR.MC,ITX.MC,IZER.MC,KOM.MC,LAB.MC,LDA.MC,LIB.MC,LLN.MC,LLYC.MC,LOG.MC,MAKS.MC,MAP.MC,MCM.MC,MDF.MC,MEL.MC,MFEA.MC,MRL.MC,MTS.MC,MVC.MC,NAT.MC,NTGY.MC,NTH.MC,NXT.MC,NYE.MC,OHLA.MC,OLE.MC,ORY.MC,PANG.MC,PAR-D.MC,PAR.MC,PHM.MC,PRM.MC,PRS.MC,PSG.MC,PUIG.MC,PVA.MC,R4.MC,RBT.MC,RDG.MC,RED.MC,REN.MC,REP.MC,RIO.MC,ROVI.MC,SAI.MC,SAN.MC,SCBTT.MC,SCYR.MC,SLR.MC,SOL.MC,SQRL.MC,TEF.MC,TLGO.MC,TRTK.MC,TSK.MC,TUB.MC,UMB.MC,UNI.MC,VANA.MC,VID.MC,VIS.MC,VOC.MC,VYT.MC,XBBDC.MC,XBRK.MC,XCMIG.MC,XCOPO.MC,XGGB.MC,XPBR.MC,XPBRA.MC,XSIGF.MC,XUSI.MC,XVALO.MC,XVOLB.MC,YADR.MC,YAI1.MC,YATO.MC,YEPSA.MC,YGOP.MC,YIPS.MC,YKTS.MC,YORE.MC,YTCH.MC,YVIT.MC,^IBEX
2025-09-30,14.199999809265137,5.185657024383545,66.68091583251953,10.630082130432127,1.298383712768555,5.0,21.200000762939453,22.291439056396484,193.28643798828125,6.158666610717773,11.31493091583252,7.881101131439209,12.600000381469728,3.369999885559082,65.61045837402344,167.21212768554688,22.011383056640625,26.23781394958496,14.600000381469728,7.195502281188965,16.332080841064453,2.740000009536743,4.239999771118164,8.012957572937012,15.532356262207031,0.335999995470047,6.099999904632568,8.501394271850586,51.46457290649414,40.99469757080078,75.60627746582031,7.797979831695557,25.73472595214844,14.986013412475586,0.1299999952316284,29.144636154174805,5.235287666320801,1.059999942779541,10.050000190734863,17.941082000732422,,3.212970495223999,3.3174314498901367,17.863277435302734,8.460000038146973,8.170000076293945,26.039958953857425,0.1120000034570694,2.8239998817443848,4.739999771118164,12.475747108459473,23.897817611694336,2.0799999237060547,4.151479244232178,10.797560691833496,22.38602638244629,3.204542398452759,3.990000009536743,64.30000305175781,8.574999809265137,12.212185859680176,1.0399999618530271,6.503129005432129,0.1500000059604644,7.112521648406982,15.711974143981934,4.345815181732178,15.57363986968994,37.881534576416016,3.367758274078369,13.260021209716797,45.389427185058594,9.5600004196167,0.9950000047683716,4.199999809265137,1.243308663368225,2.9838767051696777,1.5499999523162842,8.699999809265137,27.141639709472656,8.699999809265137,3.855438709259033,13.902179718017578,0.2815000116825104,7.297874927520752,2.88247299194336,12.623281478881836,30.097360610961918,8.366586685180664,0.8899999856948853,24.776580810546875,1.8542739152908323,0.7160000205039978,0.0093999998643994,0.4415000081062317,0.1790000051259994,2.970000028610229,1.75,,3.220000028610229,89.5565185546875,12.7776517868042,3.680000066757202,2.753277540206909,13.331729888916016,0.3050000071525574,18.906742095947266,2.799999952316284,,15.593365669250488,0.7301298379898071,14.248016357421877,3.150000095367432,57.15376663208008,0.0810000002384185,8.655807495117188,4.413870811462402,3.4440364837646484,10.895000457763672,1.5980000495910645,2.259999990463257,4.054452419281006,2.744999885559082,,,3.475015640258789,3.819999933242798,2.1913933753967285,0.3140000104904175,88.26766967773438,54.728633880615234,0.6159999966621399,6.199999809265137,1.851854681968689,1.0700000524520874,0.9360837936401368,1.4926432371139526,2.138817548751831,3.152681589126587,2.7877390384674072,0.6737300157546997,0.7049999833106995,5.34589147567749,0.1159999966621398,10.0,13.300000190734863,14.699999809265137,6.300000190734863,16.399999618530273,1.0099999904632568,19.0,0.9900000095367432,1.059999942779541,16.0,15475.0
2025-10-31,17.399999618530273,4.86155366897583,69.81884002685547,10.706695556640623,1.3431555032730105,5.050000190734863,21.299999237060547,22.559663772583008,209.42144775390625,6.357333660125732,12.279159545898438,8.262752532958984,12.600000381469728,3.619999885559082,64.46349334716797,187.8568115234375,23.82901954650879,28.714874267578125,14.0,6.960355281829834,17.420886993408203,3.1600000858306885,4.380000114440918,8.143098831176758,16.573232650756836,0.3305000066757202,6.050000190734863,8.706659317016602,53.51534271240234,40.99469757080078,75.50885009765625,7.700505256652832,28.153404235839844,13.546351432800291,0.1059999987483024,28.95033836364746,5.16931676864624,1.090000033378601,10.25,16.421607971191406,,3.124540328979492,3.444648265838623,17.239233016967773,8.220000267028809,7.260000228881836,29.75311851501465,0.1099999994039535,2.650000095367432,4.800000190734863,12.902227401733398,27.88899803161621,1.9900000095367432,4.341288566589356,11.105512619018556,24.385820388793945,3.268789052963257,4.46999979019165,74.80000305175781,8.015000343322754,11.132163047790527,1.0399999618530271,6.864956855773926,0.1589999943971634,6.993814945220947,15.639487266540527,4.671359062194824,16.985469818115234,47.68499755859375,3.439924478530884,13.450812339782717,47.09181594848633,9.65999984741211,0.959999978542328,4.400000095367432,1.108375906944275,3.278338432312012,1.534999966621399,8.0,27.160423278808597,8.949999809265137,3.666014909744263,12.992008209228516,0.2504999935626983,7.07612943649292,2.8308355808258057,13.281972885131836,32.646484375,9.650568008422852,0.8149999976158142,24.6080322265625,1.956724762916565,0.7519999742507935,0.0083999997004866,0.4555000066757202,0.1924999952316284,3.539999961853028,1.7000000476837158,,2.7799999713897705,72.41580200195312,13.258014678955078,3.7899999618530273,2.6684160232543945,14.51092529296875,0.2910000085830688,19.003204345703125,2.9800000190734863,,14.806108474731444,0.6940127611160278,15.014089584350586,3.0220000743865967,60.05322265625,0.0886000022292137,8.720667839050293,4.511957168579102,3.689624786376953,14.994999885559082,1.5980000495910645,2.680000066757202,4.0443115234375,2.6700000762939453,,,3.2535204887390137,3.7799999713897705,2.200798511505127,0.210999995470047,81.0101089477539,50.7723503112793,0.6399999856948853,6.800000190734863,1.8899530172348025,1.1799999475479126,0.9360837936401368,1.4926432371139526,2.4101595878601074,2.9851253032684326,2.684992551803589,0.6750564575195312,0.8949999809265137,6.060120582580566,0.1299999952316284,10.199999809265137,13.699999809265137,14.600000381469728,6.300000190734863,16.399999618530273,1.059999942779541,19.0,0.975000023841858,1.059999942779541,16.299999237060547,16032.599609375
2025-11-28,15.699999809265137,5.000455379486084,78.10492706298828,11.654784202575684,1.3256361484527588,4.960000038146973,23.649999618530277,22.473447799682617,201.1722717285156,6.655333042144775,12.436585426330566,7.709357738494873,12.399999618530272,3.470000028610229,61.56691360473633,169.16897583007812,21.052629470825195,31.97105598449707,15.199999809265137,6.960355281829834,22.17203712463379,2.7100000381469727,4.440000057220459,7.808450222015381,17.975322723388672,0.3025000095367431,5.900000095367432,9.308343887329102,53.02706527709961,44.01331329345703,78.47058868408203,7.895454883575439,28.685510635375977,13.642972946166992,0.0821999981999397,28.17314910888672,4.971403121948242,1.0099999904632568,9.640000343322754,17.57400131225586,,3.2424473762512207,3.2733945846557617,17.668264389038086,8.380000114440918,3.680000066757202,29.915809631347656,0.096000000834465,2.380000114440918,4.849999904632568,13.352142333984377,29.1208438873291,1.4800000190734863,4.633304119110107,11.124759674072266,23.20147705078125,2.8930437564849854,4.590000152587891,68.19999694824219,7.590000152587891,10.433615684509276,1.0,7.510380268096924,0.1500000059604644,6.1529741287231445,16.654329299926758,4.488329887390137,17.585012435913086,45.736236572265625,3.367758274078369,13.546208381652832,47.43590927124024,10.300000190734863,1.0,4.860000133514404,1.10066556930542,3.1194872856140137,1.5199999809265137,7.0,27.648786544799805,7.75,3.883398294448853,13.429940223693848,0.2039999961853027,7.1845383644104,2.8584985733032227,12.707330703735352,36.90775680541992,9.484892845153809,0.8349999785423279,25.4129695892334,1.956724762916565,0.8759999871253967,0.0074000000022351,0.3849999904632568,0.2039999961853027,3.3499999046325684,1.7100000381469729,,2.619999885559082,74.34227752685547,12.489434242248535,3.619999885559082,2.7014176845550537,14.23805332183838,0.2860000133514404,18.953845977783203,2.900000095367432,,14.587953567504885,0.6678254008293152,15.113395690917969,2.4595000743865967,58.43149185180664,0.0890000015497207,9.132691383361816,4.511957168579102,3.7205650806427,16.665000915527344,1.5980000495910645,2.5899999141693115,3.443242311477661,2.809999942779541,,,3.396261692047119,3.680000066757202,2.379495859146118,0.3289999961853027,82.18701171875,51.94318771362305,0.6399999856948853,8.100000381469727,2.0457704067230225,1.2400000095367432,0.9413723349571228,1.4926432371139526,2.6336185932159424,3.173840284347534,2.84590744972229,0.6652016043663025,0.875,6.119354724884033,0.1469999998807907,10.199999809265137,13.600000381469728,14.600000381469728,6.300000190734863,16.600000381469727,1.0700000524520874,18.899999618530277,0.9900000095367432,1.0700000524520874,16.399999618530273,16371.599609375
2025-12-31,15.5,4.682923316955566,83.20405578613281,12.12403964996338,1.3412089347839355,5.050000190734863,23.899999618530277,22.818309783935547,194.72021484375,7.099999904632568,12.633366584777832,8.014678955078125,12.600000381469728,4.235000133514404,61.08091354370117,181.8884429931641,22.37091445922852,34.27545547485352,15.0,6.960355281829834,22.37000274658203,2.930000066757202,4.760000228881836,8.087324142456055,19.41315460205078,0.2750000059604645,5.25,10.110819816589355,57.519229888916016,48.39516830444336,77.28313446044922,7.895454883575439,28.782257080078125,14.300000190734863,0.0692000016570091,31.098615646362305,5.150467872619629,0.9900000095367432,9.380000114440918,18.325115203857425,,3.252272844314575,3.119999885559082,17.960783004760742,11.75,3.990000009536743,29.312896728515625,0.0790000036358833,2.4059998989105225,5.019999980926514,12.701704025268556,24.180362701416016,0.8799999952316284,5.0226569175720215,10.605091094970703,22.76890754699707,2.961184024810791,4.0,86.0999984741211,7.820000171661377,10.602060317993164,1.0,7.3539137840271,0.1500000059604644,7.419180870056152,17.21611976623535,4.70635461807251,17.855775833129883,48.26167297363281,3.454357624053955,13.832395553588867,55.38941192626953,10.5,0.8799999952316284,4.840000152587891,1.090965747833252,2.961538314819336,1.2300000190734863,7.050000190734863,28.287412643432617,8.699999809265137,4.169687271118164,14.13162899017334,0.1702000051736831,7.805424213409424,2.9046034812927246,12.417619705200195,38.763065338134766,8.632538795471191,0.800000011920929,24.838014602661133,2.040187120437622,0.9200000166893004,0.0077999997884035,0.3574999868869781,0.1800000071525573,3.109999895095825,1.7300000190734863,,2.819999933242798,73.99650573730469,12.803518295288086,3.549999952316284,2.5999999046325684,14.49143409729004,0.2800000011920929,19.94102668762207,2.9200000762939453,,14.388768196105955,0.6859326362609863,15.061378479003906,2.302999973297119,62.412109375,0.0706000030040741,9.949820518493652,4.511957168579102,3.737968683242798,18.149999618530277,1.0099999904632568,2.309999942779541,3.358825922012329,2.799999952316284,,,3.283053159713745,3.400000095367432,2.612743139266968,0.1620000004768371,88.3657455444336,51.74937057495117,0.6899999976158142,8.550000190734863,2.1899585723876958,1.2100000381469729,1.1694988012313845,1.8335555791854856,2.738962888717652,3.5981404781341557,3.30419921875,0.739112913608551,0.8899999856948853,9.520570755004885,0.1739999949932098,9.899999618530272,14.199999809265137,15.899999618530272,6.300000190734863,16.899999618530273,0.9350000023841858,20.0,0.949999988079071,1.0700000524520874,16.399999618530273,17307.80078125
2026-01-30,14.800000190734863,5.037981033325195,93.26910400390624,12.274678230285645,1.2808642387390137,5.650000095367432,23.899999618530277,25.1269645690918,190.3795623779297,7.050000190734863,12.416906356811523,8.758899688720703,12.800000190734863,4.739999771118164,55.50045776367188,177.4855499267578,21.35223960876465,34.95321273803711,15.699999809265137,7.665796279907227,22.96389579772949,2.9200000762939453,4.5,8.161689758300781,20.768688201904297,0.3334999978542328,5.5,10.798104286193848,54.98017883300781,52.19277572631836,75.798828125,7.603030681610107,28.30143547058105,14.029459953308104,0.0659999996423721,33.07942199707031,4.910143852233887,1.0199999809265137,9.81999969482422,18.325115203857425,,3.4193081855773926,3.299999952316284,17.902280807495117,11.399999618530272,3.5,30.229167938232425,0.0938000008463859,2.2260000705718994,5.019999980926514,13.41164779663086,26.603343963623047,1.090000033378601,5.129887580871582,10.643585205078123,24.105941772460938,2.9884743690490723,3.7799999713897705,96.0999984741211,7.789999961853027,10.69123649597168,0.959999978542328,8.106907844543457,0.1739999949932098,7.735733032226562,18.21284294128418,4.78167200088501,18.54889869689941,54.286922454833984,3.603501081466675,14.839634895324709,54.072021484375,9.699999809265137,0.7599999904632568,4.420000076293945,1.1475632190704346,3.099743604660034,1.2450000047683716,6.949999809265137,28.944822311401367,8.699999809265137,3.756808280944824,13.739084243774414,0.1809999942779541,7.421066284179687,2.878784656524658,12.497539520263672,45.60886001586914,9.59170913696289,0.7250000238418579,25.37463760375977,2.5199999809265137,0.9760000109672546,0.0065999999642372,0.3589999973773956,0.238999992609024,3.220000028610229,1.7300000190734863,,2.5,77.99764251708984,12.415532112121582,3.440000057220459,2.815000057220459,16.38204574584961,0.2730000019073486,18.657691955566406,3.0799999237060547,,14.022295951843262,0.7593349814414978,16.146499633789062,2.369999885559082,70.66819763183594,0.0667999982833862,10.651347160339355,4.511957168579102,3.8819034099578857,18.59000015258789,0.7599999904632568,2.490000009536743,3.283822059631348,2.930000066757202,,,3.3913395404815674,3.359999895095825,2.714318037033081,0.1129999980330467,86.60040283203125,54.65663909912109,0.6439999938011169,9.199999809265137,2.6640853881835938,1.5,1.2434327602386477,2.0681707859039307,3.230571985244751,4.5478925704956055,4.098351955413818,0.9115725755691528,1.0499999523162842,11.83652114868164,0.2660000026226043,10.399999618530272,14.199999809265137,15.699999809265137,6.300000190734863,16.700000762939453,0.959999978542328,20.600000381469727,0.9549999833106996,1.0800000429153442,16.5,17880.900390625
2026-02-27,15.399999618530272,4.970807552337647,108.00098419189452,13.275490760803224,1.3217428922653198,5.75,23.899999618530277,25.5484619140625,181.0304718017578,7.150000095367432,12.672722816467283,8.816146850585938,12.199999809265137,4.25,51.69717788696289,241.4742889404297,22.071304321289062,43.35509490966797,16.100000381469727,11.287062644958496,25.14150619506836,2.9600000381469727,4.480000019073486,8.51492977142334,19.12268447875977,0.3019999861717224,4.800000190734863,10.18342113494873,57.71453857421875,50.829532623291016,92.32415771484376,7.700505256652832,31.24950218200684,13.83621597290039,0.050000000745058,33.67366027832031,5.371942520141602,0.9900000095367432,9.5,19.007434844970703,,3.124540328979492,3.0450000762939453,18.877351760864254,11.800000190734863,3.150000095367432,33.61281204223633,0.1094999983906745,2.509999990463257,4.980000019073486,14.821874618530272,28.48238945007324,0.7699999809265137,5.100461959838867,11.35572338104248,22.297014236450195,3.150120258331299,3.890000104904175,110.1999969482422,7.670000076293945,10.53270149230957,0.959999978542328,9.10438060760498,0.1700000017881393,7.161982536315918,18.10220718383789,4.782663345336914,19.65154266357422,62.39019393920898,3.935466051101685,16.108814239501953,55.86131286621094,8.899999618530273,0.800000011920929,4.539999961853027,1.2353869676589966,3.61307692527771,1.190000057220459,7.0,31.74082946777344,8.199999809265137,3.846395254135132,13.886287689208984,0.1800000071525573,8.219347953796387,2.845589160919189,14.995049476623535,55.1541748046875,11.98963737487793,0.6100000143051147,25.240482330322266,2.4719083309173584,0.8820000290870667,0.0070000002160668,0.402999997138977,0.2339999973773956,3.140000104904175,1.649999976158142,,2.299999952316284,79.28196716308594,13.240001678466797,3.5,2.8949999809265137,15.94350242614746,0.2720000147819519,19.151281356811523,3.900000095367432,,15.117937088012695,0.8274804949760437,18.545799255371094,2.25,83.29804992675781,0.0599999986588954,10.66122817993164,4.511957168579102,4.439816474914551,21.96999931335449,0.7770000100135803,2.509999990463257,3.702112674713135,2.924999952316284,,,3.3076634407043457,3.2799999713897705,2.5393829345703125,0.0806000009179115,81.56864929199219,57.46699523925781,0.6679999828338623,12.800000190734863,2.7563750743865967,1.590000033378601,1.3576939105987549,2.363623857498169,3.07255482673645,4.89573860168457,4.393255710601807,0.8770806193351746,1.1699999570846558,12.061403274536133,0.2179999947547912,10.199999809265137,14.699999809265137,16.700000762939453,6.300000190734863,17.0,0.9399999976158142,20.600000381469727,0.9800000190734864,1.0700000524520874,16.700000762939453,18360.80078125
2026-03-31,14.5,4.601356029510498,103.2710189819336,11.735024452209473,1.4054467678070068,4.940000057220459,23.049999237060547,24.446821212768555,158.0702362060547,7.050000190734863,11.964309692382812,8.66348648071289,12.100000381469728,3.920000076293945,47.71745681762695,217.9921875,21.052629470825195,33.10895156860352,14.800000190734863,10.327661514282228,24.745576858520508,2.869999885559082,4.300000190734863,8.607887268066406,17.67032814025879,0.2795000076293945,4.320000171661377,9.839778900146484,56.83563995361328,46.642425537109375,78.66849517822266,8.334091186523438,26.385194778442383,13.15986442565918,0.0346000008285045,34.26790237426758,4.792338371276856,0.9399999976158142,9.800000190734863,19.57204246520996,,3.021371364593506,2.694999933242798,18.56057548522949,10.399999618530272,3.069999933242798,35.08100509643555,0.1064999997615814,2.2920000553131104,4.53000020980835,16.555681228637695,33.229454040527344,1.0800000429153442,4.565894603729248,10.123916625976562,19.436153411865234,2.8977952003479004,3.920000076293945,113.1999969482422,6.789999961853027,8.8740234375,0.9300000071525574,7.725521564483643,0.1650000065565109,6.350819110870361,15.689846992492676,3.983901023864746,19.35260581970215,46.9691276550293,3.6131234169006343,15.132522583007812,48.40920639038086,8.800000190734863,0.7649999856948853,4.440000057220459,1.1495147943496704,3.356410264968872,1.1050000190734863,5.449999809265137,31.74082946777344,7.900000095367432,3.7139620780944815,14.082562446594238,0.1757999956607818,9.431553840637209,2.382696866989136,13.906134605407717,43.61397933959961,10.237305641174316,0.7149999737739563,25.382688522338867,2.433435201644897,0.8159999847412109,0.0054000001400709,0.4194999933242798,0.2639999985694885,2.759999990463257,1.7000000476837158,,1.659999966621399,86.34571838378906,12.494428634643556,2.990000009536743,2.5850000381469727,16.46000862121582,0.2560000121593475,19.25,3.839999914169312,,13.993463516235352,0.8566856980323792,24.0417537689209,2.039999961853028,79.3665771484375,0.0494000017642974,9.37674331665039,4.5,4.112899303436279,23.700000762939453,1.3799999952316284,2.200000047683716,3.64922547340393,2.7300000190734863,,,2.785918951034546,3.259999990463257,2.371971845626831,0.0487999990582466,76.29652404785156,58.33917999267578,0.7419999837875366,17.0,2.430576801300049,1.7100000381469729,1.5453693866729736,2.442411184310913,2.771841287612915,6.213634014129639,5.405219078063965,0.9165000319480896,1.090000033378601,10.933635711669922,0.1809999942779541,10.100000381469728,14.699999809265137,17.5,8.550000190734863,17.100000381469727,0.8600000143051147,20.600000381469727,0.9800000190734864,1.1200000047683716,17.5,17049.599609375
2026-04-30,16.700000762939453,4.970807552337647,120.81131744384766,13.667967796325684,1.4054467678070068,5.5,23.049999237060547,23.239999771118164,174.47999572753906,7.0,12.37755012512207,10.209174156188965,13.800000190734863,4.630000114440918,48.0311279296875,242.0613250732422,22.33096694946289,44.56974029541016,15.600000381469728,11.098944664001465,31.57535743713379,2.819999933242798,4.519999980926514,9.899999618530272,18.809999465942383,0.248999997973442,4.760000228881836,10.84000015258789,62.49967193603516,54.33501434326172,80.25176239013672,9.113889694213867,28.497974395751957,12.859999656677246,0.0432000011205673,37.43718719482422,5.136330604553223,1.0,11.649999618530272,21.746715545654297,,3.257185697555542,2.6449999809265137,17.928726196289062,10.199999809265137,3.484999895095825,37.1325798034668,0.0957999974489212,2.446000099182129,4.639999866485596,16.468748092651367,37.43258285522461,0.7850000262260437,4.762065887451172,10.720572471618652,19.554126739501957,3.178703784942627,2.8299999237060547,120.8000030517578,7.050000190734863,8.877986907958984,1.409999966621399,8.146024703979492,0.1650000065565109,6.885000228881836,15.803815841674805,4.274270057678223,19.55353164672852,48.53012466430664,3.5890679359436035,15.767111778259276,50.58000183105469,8.680000305175781,0.7749999761581421,7.5,1.1738324165344238,3.2576920986175537,1.190000057220459,5.800000190734863,32.744415283203125,8.050000190734863,4.056729316711426,13.85895538330078,0.1720000058412552,10.949275016784668,2.6906769275665283,14.835208892822266,48.98613739013672,10.993575096130373,0.699999988079071,26.24511337280273,2.480778217315674,0.8429999947547913,0.0051000001840293,0.4413999915122986,0.3160000145435333,2.7839999198913574,1.6399999856948853,,0.9900000095367432,94.84197998046876,12.93540859222412,3.0299999713897705,2.694999933242798,17.210405349731445,0.257999986410141,19.399999618530277,4.400000095367432,,14.320233345031738,0.8299999833106995,22.217897415161133,1.940000057220459,78.03971099853516,0.0461999997496604,10.380000114440918,4.5,4.578805923461914,24.309999465942383,0.925000011920929,2.5299999713897705,3.709805488586426,2.765000104904175,,,2.840062379837036,3.259999990463257,2.698446989059448,0.0412000007927417,76.49547576904297,58.14535903930664,0.7720000147819519,19.799999237060547,2.8580448627471924,1.5,1.8292933702468872,2.680000066757202,3.369689464569092,6.8287034034729,5.913234233856201,1.0499999523162842,1.3899999856948853,11.264245986938477,0.202000007033348,10.0,14.600000381469728,17.200000762939453,8.649999618530273,17.299999237060547,0.800000011920929,20.600000381469727,1.0,1.1200000047683716,17.100000381469727,17781.0
2026-05-29,17.0,4.951615333557129,122.48651885986328,15.551851272583008,1.352888584136963,5.550000190734863,23.549999237060547,24.899999618530277,180.02000427246094,7.050000190734863,11.380000114440918,10.25,14.899999618530272,5.137499809265137,53.65763473510742,241.4742889404297,23.08998107910156,51.07022476196289,16.700000762939453,10.15835666656494,40.79999923706055,2.815000057220459,4.260000228881836,10.73661994934082,20.11000061035156,0.3000000119209289,4.440000057220459,11.600000381469728,60.93718338012695,56.47725677490234,78.19999694824219,8.967676162719727,28.940185546875,12.65999984741211,0.0351000018417835,37.04103088378906,5.409640312194824,1.1200000047683716,13.399999618530272,19.76974105834961,,3.1589295864105225,2.494999885559082,17.77076530456543,10.100000381469728,4.179999828338623,34.867095947265625,0.0900000035762786,2.430000066757202,4.289999961853027,16.439773559570312,40.64674377441406,0.6299999952316284,4.565894603729248,11.33647632598877,18.52185821533203,3.2132012844085693,3.319999933242798,123.0,6.900000095367432,9.19505786895752,1.2999999523162842,7.920000076293945,0.1439999938011169,7.048222064971924,15.138992309570312,4.914468765258789,19.11734771728516,56.55385208129883,3.8392443656921382,16.548147201538086,53.29999923706055,8.539999961853027,0.7400000095367432,6.900000095367432,1.1777780055999756,3.2083332538604736,1.0399999618530271,5.099999904632568,32.980552673339844,7.75,4.021999835968018,13.710467338562012,0.1736000031232834,11.06753921508789,2.7921078205108643,15.119999885559082,59.242164611816406,10.579999923706056,0.6800000071525574,27.969959259033203,2.5003890991210938,0.9539999961853028,0.0046000001020729,0.4945999979972839,0.2739999890327453,3.1440000534057617,1.5800000429153442,,0.915000021457672,98.7937240600586,13.229394912719728,2.950000047683716,2.634999990463257,15.719356536865234,0.2460000067949295,19.0,5.300000190734863,,14.156847953796388,0.7900000214576721,21.496156692504883,1.25,58.284061431884766,0.034400001168251,10.727999687194824,4.599999904632568,4.553357124328613,23.5,0.949999988079071,2.440000057220459,3.78673243522644,2.7100000381469727,2.220000028610229,5.809999942779541,3.051713466644287,3.200000047683716,2.807869911193848,0.0308999996632337,76.49547576904297,57.563907623291016,0.8100000023841858,16.399999618530273,2.683830738067627,1.7899999618530271,1.6175695657730105,2.400000095367432,3.769078493118286,6.417867183685303,5.645177841186523,1.0499999523162842,1.7899999618530271,11.480737686157228,0.2119999974966049,10.0,14.800000190734863,17.600000381469727,9.5,17.200000762939453,0.7799999713897705,20.200000762939453,1.0,1.1200000047683716,18.0,18362.900390625
2026-06-30,17.600000381469727,4.769999980926514,128.6999969482422,15.041631698608398,1.2283059358596802,5.949999809265137,23.100000381469727,26.65999984741211,194.82000732421875,6.5,11.260000228881836,10.149999618530272,16.200000762939453,5.1875,50.07000350952149,271.2182922363281,23.13999938964844,41.786529541015625,17.299999237060547,10.534591674804688,33.70000076293945,2.5350000858306885,4.079999923706055,12.828168869018556,21.8700008392334,0.2845000028610229,4.320000171661377,12.385000228881836,62.01139450073242,57.59999847412109,88.19999694824219,9.649999618530272,26.188655853271484,12.399999618530272,0.0318000018596649,37.63526916503906,5.343669414520264,0.959999978542328,11.850000381469728,24.119083404541016,,2.928028106689453,2.490000009536743,17.8799991607666,9.25,4.699999809265137,38.775787353515625,0.0856000036001205,2.2920000553131104,4.199999809265137,16.959999084472656,39.75,0.3700000047683716,4.502138614654541,12.183343887329102,19.46564674377441,2.8550000190734863,2.2100000381469727,114.8000030517578,6.300000190734863,8.960000038146973,1.340000033378601,8.930000305175781,0.1379999965429306,6.78000020980835,16.450000762939453,5.541999816894531,21.41143035888672,47.64522552490234,3.608312368392944,16.700000762939453,55.119998931884766,8.800000190734863,0.8399999737739563,6.699999809265137,1.1856694221496582,3.0799999237060547,1.0700000524520874,4.659999847412109,33.19701385498047,6.949999809265137,4.329999923706055,13.61147403717041,0.209999993443489,11.97422981262207,2.605844259262085,15.34000015258789,52.61758041381836,11.300000190734863,0.5950000286102295,26.911529541015625,2.529805421829224,0.9800000190734864,0.0031999999191612,0.45660001039505,0.2980000078678131,3.0920000076293945,1.5099999904632568,,0.7200000286102295,74.53986358642578,13.082402229309082,3.069999933242798,2.7049999237060547,16.1299991607666,0.25,19.100000381469727,5.199999809265137,0.7450000047683716,14.890000343322754,0.7940000295639038,21.466896057128903,1.059999942779541,56.85890197753906,0.0449000000953674,12.083999633789062,4.599999904632568,4.676000118255615,19.905000686645508,0.875,2.25,3.5160000324249268,2.6449999809265137,2.140000104904175,7.244999885559082,3.3499999046325684,3.180000066757202,3.046255350112915,0.0216000005602836,83.45865631103516,58.400001525878906,0.8080000281333923,17.5,2.7178943157196045,1.0800000429153442,1.792271852493286,2.5,3.352396249771118,5.767419338226318,5.294393539428711,1.0499999523162842,1.4500000476837158,10.698684692382812,0.2199999988079071,10.0,14.300000190734863,18.0,10.399999618530272,17.5,0.800000011920929,21.0,1.0,1.1200000047683716,18.0,19471.900390625
